Delivery Start (CET);Delivery End (CET);NO1 Accepted Down Volume (MW);NO1 Accepted Up Volume (MW);NO1 Activated Down Volume (MW);NO1 Activated Up Volume (MW);NO1 Down Price (EUR);NO1 Imbalance Price (EUR);NO1 Up Price (EUR)
07.11.2023 02:45:00;07.11.2023 03:00:00;206;414;116;0;63;63;68.9
07.11.2023 03:00:00;07.11.2023 03:15:00;150;467;87;0;63;63;66.35
07.11.2023 03:15:00;07.11.2023 03:30:00;150;467;87;0;63;63;66.35
07.11.2023 03:30:00;07.11.2023 03:45:00;150;467;87;0;63;63;66.35
07.11.2023 03:45:00;07.11.2023 04:00:00;150;467;87;0;63;63;66.35
07.11.2023 04:00:00;07.11.2023 04:15:00;183;432;99;0;60;60;69.07
07.11.2023 04:15:00;07.11.2023 04:30:00;183;432;99;0;60;60;69.07
07.11.2023 04:30:00;07.11.2023 04:45:00;183;432;99;0;60;60;69.07
07.11.2023 04:45:00;07.11.2023 05:00:00;183;432;99;0;60;60;69.07
07.11.2023 05:00:00;07.11.2023 05:15:00;146;320;49;0;60;60;79.77
07.11.2023 05:15:00;07.11.2023 05:30:00;146;320;49;0;60;60;79.77
07.11.2023 05:30:00;07.11.2023 05:45:00;146;320;49;0;60;60;79.77
07.11.2023 05:45:00;07.11.2023 06:00:00;146;320;49;0;60;60;79.77
07.11.2023 06:00:00;07.11.2023 06:15:00;296;129;157;0;63.5;63.5;85.64
07.11.2023 06:15:00;07.11.2023 06:30:00;296;129;157;0;63.5;63.5;85.64
07.11.2023 06:30:00;07.11.2023 06:45:00;296;129;157;0;63.5;63.5;85.64
07.11.2023 06:45:00;07.11.2023 07:00:00;296;129;157;0;63.5;63.5;85.64
07.11.2023 07:00:00;07.11.2023 07:15:00;412;0;144;0;74;74;128.68
07.11.2023 07:15:00;07.11.2023 07:30:00;412;0;144;0;74;74;128.68
07.11.2023 07:30:00;07.11.2023 07:45:00;412;0;144;0;74;74;128.68
07.11.2023 07:45:00;07.11.2023 08:00:00;412;0;144;0;74;74;128.68
07.11.2023 08:00:00;07.11.2023 08:15:00;440;0;172;0;72;72;131.57
07.11.2023 08:15:00;07.11.2023 08:30:00;440;0;172;0;72;72;131.57
07.11.2023 08:30:00;07.11.2023 08:45:00;440;0;172;0;72;72;131.57
07.11.2023 08:45:00;07.11.2023 09:00:00;440;0;172;0;72;72;131.57
07.11.2023 09:00:00;07.11.2023 09:15:00;453;0;185;0;72;72;109.27
07.11.2023 09:15:00;07.11.2023 09:30:00;453;0;185;0;72;72;109.27
07.11.2023 09:30:00;07.11.2023 09:45:00;453;0;185;0;72;72;109.27
07.11.2023 09:45:00;07.11.2023 10:00:00;453;0;185;0;72;72;109.27
07.11.2023 10:00:00;07.11.2023 10:15:00;402;31;119;0;72;72;96.36
07.11.2023 10:15:00;07.11.2023 10:30:00;402;31;119;0;72;72;96.36
07.11.2023 10:30:00;07.11.2023 10:45:00;402;31;119;0;72;72;96.36
07.11.2023 10:45:00;07.11.2023 11:00:00;402;31;119;0;72;72;96.36
07.11.2023 11:00:00;07.11.2023 11:15:00;426;95;146;0;72;72;86.18
07.11.2023 11:15:00;07.11.2023 11:30:00;426;95;146;0;72;72;86.18
07.11.2023 11:30:00;07.11.2023 11:45:00;426;95;146;0;72;72;86.18
07.11.2023 11:45:00;07.11.2023 12:00:00;426;95;146;0;72;72;86.18
07.11.2023 12:00:00;07.11.2023 12:15:00;395;194;122;0;72;72;83.54
07.11.2023 12:15:00;07.11.2023 12:30:00;395;194;122;0;72;72;83.54
07.11.2023 12:30:00;07.11.2023 12:45:00;395;194;122;0;72;72;83.54
07.11.2023 12:45:00;07.11.2023 13:00:00;395;194;122;0;72;72;83.54
07.11.2023 13:00:00;07.11.2023 13:15:00;441;113;163;0;72;72;85.91
07.11.2023 13:15:00;07.11.2023 13:30:00;441;113;163;0;72;72;85.91
07.11.2023 13:30:00;07.11.2023 13:45:00;441;113;163;0;72;72;85.91
07.11.2023 13:45:00;07.11.2023 14:00:00;441;113;163;0;72;72;85.91
07.11.2023 14:00:00;07.11.2023 14:15:00;418;36;122;0;67.5;67.5;94.47
07.11.2023 14:15:00;07.11.2023 14:30:00;418;36;199;0;67.5;67.5;94.47
07.11.2023 14:30:00;07.11.2023 14:45:00;418;36;199;0;67.5;67.5;94.47
07.11.2023 14:45:00;07.11.2023 15:00:00;418;36;199;0;67.5;67.5;94.47
07.11.2023 15:00:00;07.11.2023 15:15:00;310;31;128;0;67.5;67.5;99.01
07.11.2023 15:15:00;07.11.2023 15:30:00;310;31;128;0;67.5;67.5;99.01
07.11.2023 15:30:00;07.11.2023 15:45:00;310;31;128;0;67.5;67.5;99.01
07.11.2023 15:45:00;07.11.2023 16:00:00;310;31;75;0;67.5;67.5;99.01
07.11.2023 16:00:00;07.11.2023 16:15:00;371;0;88;0;74;74;109.62
07.11.2023 16:15:00;07.11.2023 16:30:00;371;0;88;0;74;74;109.62
07.11.2023 16:30:00;07.11.2023 16:45:00;371;0;36;0;74;74;109.62
07.11.2023 16:45:00;07.11.2023 17:00:00;371;0;0;0;74;74;109.62
07.11.2023 17:00:00;07.11.2023 17:15:00;469;0;0;0;132.87;133.37;133.37
07.11.2023 17:15:00;07.11.2023 17:30:00;469;0;0;0;132.87;133.37;133.37
07.11.2023 17:30:00;07.11.2023 17:45:00;469;0;0;0;132.87;133.37;133.37
07.11.2023 17:45:00;07.11.2023 18:00:00;469;0;0;0;132.87;133.37;133.37
07.11.2023 18:00:00;07.11.2023 18:15:00;470;0;0;0;86;86;145
07.11.2023 18:15:00;07.11.2023 18:30:00;470;0;112;0;86;86;145
07.11.2023 18:30:00;07.11.2023 18:45:00;470;0;112;0;86;86;145
07.11.2023 18:45:00;07.11.2023 19:00:00;470;0;112;0;86;86;145
07.11.2023 19:00:00;07.11.2023 19:15:00;313;41;54;0;73;73;98.22
07.11.2023 19:15:00;07.11.2023 19:30:00;313;41;54;0;73;73;98.22
07.11.2023 19:30:00;07.11.2023 19:45:00;313;41;54;0;73;73;98.22
07.11.2023 19:45:00;07.11.2023 20:00:00;313;41;54;0;73;73;98.22
07.11.2023 20:00:00;07.11.2023 20:15:00;315;63;50;0;73;73;84.79
07.11.2023 20:15:00;07.11.2023 20:30:00;315;63;50;0;73;73;84.79
07.11.2023 20:30:00;07.11.2023 20:45:00;315;63;50;0;73;73;84.79
07.11.2023 20:45:00;07.11.2023 21:00:00;319;63;54;0;73;73;84.79
07.11.2023 21:00:00;07.11.2023 21:15:00;269;214;0;0;80.86;80.86;80.86
07.11.2023 21:15:00;07.11.2023 21:30:00;269;214;0;0;80.86;80.86;80.86
07.11.2023 21:30:00;07.11.2023 21:45:00;269;214;0;0;80.86;80.86;80.86
07.11.2023 21:45:00;07.11.2023 22:00:00;269;214;0;0;80.86;80.86;80.86
07.11.2023 22:00:00;07.11.2023 22:15:00;257;271;0;0;78.11;78.11;78.11
07.11.2023 22:15:00;07.11.2023 22:30:00;257;271;0;0;78.11;78.11;78.11
07.11.2023 22:30:00;07.11.2023 22:45:00;257;271;0;0;78.11;78.11;78.11
07.11.2023 22:45:00;07.11.2023 23:00:00;257;271;0;0;78.11;78.11;78.11
07.11.2023 23:00:00;07.11.2023 23:15:00;281;352;0;0;72.02;72.02;72.02
07.11.2023 23:15:00;07.11.2023 23:30:00;281;352;0;0;72.02;72.02;72.02
07.11.2023 23:30:00;07.11.2023 23:45:00;281;352;0;0;72.02;72.02;72.02
07.11.2023 23:45:00;08.11.2023 00:00:00;281;352;0;0;72.02;72.02;72.02
08.11.2023 00:00:00;08.11.2023 00:15:00;176;377;0;0;70.6;70.6;70.6
08.11.2023 00:15:00;08.11.2023 00:30:00;176;377;0;0;70.6;70.6;70.6
08.11.2023 00:30:00;08.11.2023 00:45:00;176;377;0;0;70.6;70.6;70.6
08.11.2023 00:45:00;08.11.2023 01:00:00;176;377;0;0;70.6;70.6;70.6
08.11.2023 01:00:00;08.11.2023 01:15:00;117;485;0;0;72.07;72.07;72.07
08.11.2023 01:15:00;08.11.2023 01:30:00;117;485;0;0;72.07;72.07;72.07
08.11.2023 01:30:00;08.11.2023 01:45:00;117;485;0;0;72.07;72.07;72.07
08.11.2023 01:45:00;08.11.2023 02:00:00;117;485;0;0;72.07;72.07;72.07
08.11.2023 02:00:00;08.11.2023 02:15:00;133;444;0;0;67.26;67.26;67.26
08.11.2023 02:15:00;08.11.2023 02:30:00;133;444;0;0;67.26;67.26;67.26
08.11.2023 02:30:00;08.11.2023 02:45:00;133;444;0;0;67.26;67.26;67.26
08.11.2023 02:45:00;08.11.2023 03:00:00;133;444;0;0;67.26;67.26;67.26
08.11.2023 03:00:00;08.11.2023 03:15:00;60;562;0;0;63.83;63.83;63.83
08.11.2023 03:15:00;08.11.2023 03:30:00;60;562;0;0;63.83;63.83;63.83
08.11.2023 03:30:00;08.11.2023 03:45:00;60;562;0;0;63.83;63.83;63.83
08.11.2023 03:45:00;08.11.2023 04:00:00;60;562;0;0;63.83;63.83;63.83
08.11.2023 04:00:00;08.11.2023 04:15:00;104;497;0;0;65.3;65.3;65.3
08.11.2023 04:15:00;08.11.2023 04:30:00;104;497;0;0;65.3;65.3;65.3
08.11.2023 04:30:00;08.11.2023 04:45:00;104;497;0;0;65.3;65.3;65.3
08.11.2023 04:45:00;08.11.2023 05:00:00;104;497;0;0;65.3;65.3;65.3
08.11.2023 05:00:00;08.11.2023 05:15:00;97;478;46;0;60.5;60.5;72.07
08.11.2023 05:15:00;08.11.2023 05:30:00;97;478;46;0;60.5;60.5;72.07
08.11.2023 05:30:00;08.11.2023 05:45:00;97;478;46;0;60.5;60.5;72.07
08.11.2023 05:45:00;08.11.2023 06:00:00;97;478;20;0;60.5;60.5;72.07
08.11.2023 06:00:00;08.11.2023 06:15:00;195;358;20;0;70;70;75.15
08.11.2023 06:15:00;08.11.2023 06:30:00;195;358;20;0;70;70;75.15
08.11.2023 06:30:00;08.11.2023 06:45:00;195;358;20;0;70;70;75.15
08.11.2023 06:45:00;08.11.2023 07:00:00;195;358;0;0;70;70;75.15
08.11.2023 07:00:00;08.11.2023 07:15:00;255;135;0;0;85.93;85.93;85.93
08.11.2023 07:15:00;08.11.2023 07:30:00;255;135;0;0;85.93;85.93;85.93
08.11.2023 07:30:00;08.11.2023 07:45:00;255;135;0;0;85.93;85.93;85.93
08.11.2023 07:45:00;08.11.2023 08:00:00;255;135;0;0;85.93;85.93;85.93
08.11.2023 08:00:00;08.11.2023 08:15:00;286;0;0;0;101.87;101.87;101.87
08.11.2023 08:15:00;08.11.2023 08:30:00;286;0;0;0;101.87;101.87;101.87
08.11.2023 08:30:00;08.11.2023 08:45:00;286;0;0;0;101.87;101.87;101.87
08.11.2023 08:45:00;08.11.2023 09:00:00;286;0;0;0;101.87;101.87;101.87
08.11.2023 09:00:00;08.11.2023 09:15:00;302;110;0;0;90.73;90.73;90.73
08.11.2023 09:15:00;08.11.2023 09:30:00;302;110;0;0;90.73;90.73;90.73
08.11.2023 09:30:00;08.11.2023 09:45:00;302;110;0;0;90.73;90.73;90.73
08.11.2023 09:45:00;08.11.2023 10:00:00;302;110;0;0;90.73;90.73;90.73
08.11.2023 10:00:00;08.11.2023 10:15:00;248;248;0;0;82.73;86;86
08.11.2023 10:15:00;08.11.2023 10:30:00;248;248;0;0;82.73;86;86
08.11.2023 10:30:00;08.11.2023 10:45:00;248;248;0;0;82.73;86;86
08.11.2023 10:45:00;08.11.2023 11:00:00;248;248;0;0;82.73;86;86
08.11.2023 11:00:00;08.11.2023 11:15:00;191;312;0;0;78.85;81.2;81.2
08.11.2023 11:15:00;08.11.2023 11:30:00;191;312;0;0;78.85;81.2;81.2
08.11.2023 11:30:00;08.11.2023 11:45:00;191;312;0;0;78.85;81.2;81.2
08.11.2023 11:45:00;08.11.2023 12:00:00;191;312;0;0;78.85;81.2;81.2
08.11.2023 12:00:00;08.11.2023 12:15:00;188;335;0;0;75.71;77.5;77.5
08.11.2023 12:15:00;08.11.2023 12:30:00;188;335;0;0;75.71;77.5;77.5
08.11.2023 12:30:00;08.11.2023 12:45:00;188;335;0;0;75.71;77.5;77.5
08.11.2023 12:45:00;08.11.2023 13:00:00;188;335;0;0;75.71;77.5;77.5
08.11.2023 13:00:00;08.11.2023 13:15:00;153;312;0;0;66;66;76.08
08.11.2023 13:15:00;08.11.2023 13:30:00;153;312;0;0;66;66;76.08
08.11.2023 13:30:00;08.11.2023 13:45:00;153;312;0;0;66;66;76.08
08.11.2023 13:45:00;08.11.2023 14:00:00;153;312;0;0;66;66;76.08
08.11.2023 14:00:00;08.11.2023 14:15:00;237;302;58;0;78;87;87
08.11.2023 14:15:00;08.11.2023 14:30:00;237;302;0;0;78;87;87
08.11.2023 14:30:00;08.11.2023 14:45:00;237;302;0;0;78;87;87
08.11.2023 14:45:00;08.11.2023 15:00:00;237;302;0;0;78;87;87
08.11.2023 15:00:00;08.11.2023 15:15:00;243;302;0;0;80.48;112;112
08.11.2023 15:15:00;08.11.2023 15:30:00;243;302;0;54;80.48;112;112
08.11.2023 15:30:00;08.11.2023 15:45:00;243;302;0;144;80.48;112;112
08.11.2023 15:45:00;08.11.2023 16:00:00;243;302;0;302;80.48;112;112
08.11.2023 16:00:00;08.11.2023 16:15:00;241;308;0;200;82.77;112;112
08.11.2023 16:15:00;08.11.2023 16:30:00;241;308;0;200;82.77;112;112
08.11.2023 16:30:00;08.11.2023 16:45:00;241;308;0;200;82.77;112;112
08.11.2023 16:45:00;08.11.2023 17:00:00;241;308;0;200;82.77;112;112
08.11.2023 17:00:00;08.11.2023 17:15:00;294;200;0;0;84.99;95;95
08.11.2023 17:15:00;08.11.2023 17:30:00;272;200;0;0;84.99;95;95
08.11.2023 17:30:00;08.11.2023 17:45:00;272;200;0;0;84.99;95;95
08.11.2023 17:45:00;08.11.2023 18:00:00;272;200;0;0;84.99;95;95
08.11.2023 18:00:00;08.11.2023 18:15:00;212;265;0;0;78.51;88.51;88.51
08.11.2023 18:15:00;08.11.2023 18:30:00;212;265;0;0;78.51;88.51;88.51
08.11.2023 18:30:00;08.11.2023 18:45:00;212;265;0;0;78.51;88.51;88.51
08.11.2023 18:45:00;08.11.2023 19:00:00;212;265;0;0;78.51;88.51;88.51
08.11.2023 19:00:00;08.11.2023 19:15:00;211;379;0;0;72.63;85;85
08.11.2023 19:15:00;08.11.2023 19:30:00;211;379;0;0;72.63;85;85
08.11.2023 19:30:00;08.11.2023 19:45:00;211;379;0;0;72.63;85;85
08.11.2023 19:45:00;08.11.2023 20:00:00;211;379;0;0;72.63;85;85
08.11.2023 20:00:00;08.11.2023 20:15:00;42;410;0;67;67.98;80;80
08.11.2023 20:15:00;08.11.2023 20:30:00;42;410;0;23;67.98;80;80
08.11.2023 20:30:00;08.11.2023 20:45:00;42;410;0;23;67.98;80;80
08.11.2023 20:45:00;08.11.2023 21:00:00;42;410;0;23;67.98;80;80
08.11.2023 21:00:00;08.11.2023 21:15:00;20;691;0;23;63.96;77.5;77.5
08.11.2023 21:15:00;08.11.2023 21:30:00;20;691;0;23;63.96;77.5;77.5
08.11.2023 21:30:00;08.11.2023 21:45:00;20;691;0;23;63.96;77.5;77.5
08.11.2023 21:45:00;08.11.2023 22:00:00;20;691;0;23;63.96;77.5;77.5
08.11.2023 22:00:00;08.11.2023 22:15:00;70;543;0;0;62.75;79;79
08.11.2023 22:15:00;08.11.2023 22:30:00;70;543;0;0;62.75;79;79
08.11.2023 22:30:00;08.11.2023 22:45:00;70;543;0;0;62.75;79;79
08.11.2023 22:45:00;08.11.2023 23:00:00;70;543;0;0;62.75;79;79
08.11.2023 23:00:00;08.11.2023 23:15:00;0;722;0;0;63.27;65;65
08.11.2023 23:15:00;08.11.2023 23:30:00;0;722;0;0;63.27;65;65
08.11.2023 23:30:00;08.11.2023 23:45:00;0;722;0;0;63.27;65;65
08.11.2023 23:45:00;09.11.2023 00:00:00;0;722;0;0;63.27;65;65
09.11.2023 00:00:00;09.11.2023 00:15:00;44;586;0;0;64.48;64.48;64.48
09.11.2023 00:15:00;09.11.2023 00:30:00;44;586;0;0;64.48;64.48;64.48
09.11.2023 00:30:00;09.11.2023 00:45:00;44;586;0;0;64.48;64.48;64.48
09.11.2023 00:45:00;09.11.2023 01:00:00;44;586;0;0;64.48;64.48;64.48
09.11.2023 01:00:00;09.11.2023 01:15:00;55;586;0;0;66.21;66.21;66.21
09.11.2023 01:15:00;09.11.2023 01:30:00;55;586;0;0;66.21;66.21;66.21
09.11.2023 01:30:00;09.11.2023 01:45:00;55;586;0;0;66.21;66.21;66.21
09.11.2023 01:45:00;09.11.2023 02:00:00;55;586;0;0;66.21;66.21;66.21
09.11.2023 02:00:00;09.11.2023 02:15:00;65;586;0;0;67.87;67.87;67.87
09.11.2023 02:15:00;09.11.2023 02:30:00;65;586;0;0;67.87;67.87;67.87
09.11.2023 02:30:00;09.11.2023 02:45:00;65;586;0;0;67.87;67.87;67.87
09.11.2023 02:45:00;09.11.2023 03:00:00;65;586;0;0;67.87;67.87;67.87
09.11.2023 03:00:00;09.11.2023 03:15:00;96;525;0;0;70.78;70.78;70.78
09.11.2023 03:15:00;09.11.2023 03:30:00;96;525;0;0;70.78;70.78;70.78
09.11.2023 03:30:00;09.11.2023 03:45:00;96;525;0;0;70.78;70.78;70.78
09.11.2023 03:45:00;09.11.2023 04:00:00;96;525;0;0;70.78;70.78;70.78
09.11.2023 04:00:00;09.11.2023 04:15:00;167;482;0;0;73.76;73.76;73.76
09.11.2023 04:15:00;09.11.2023 04:30:00;167;482;0;0;73.76;73.76;73.76
09.11.2023 04:30:00;09.11.2023 04:45:00;167;482;0;0;73.76;73.76;73.76
09.11.2023 04:45:00;09.11.2023 05:00:00;167;482;0;0;73.76;73.76;73.76
09.11.2023 05:00:00;09.11.2023 05:15:00;274;267;94;0;72;72;79.4
09.11.2023 05:15:00;09.11.2023 05:30:00;274;267;94;0;72;72;79.4
09.11.2023 05:30:00;09.11.2023 05:45:00;274;267;94;0;72;72;79.4
09.11.2023 05:45:00;09.11.2023 06:00:00;274;267;94;0;72;72;79.4
09.11.2023 06:00:00;09.11.2023 06:15:00;312;177;0;0;83.92;83.92;83.92
09.11.2023 06:15:00;09.11.2023 06:30:00;312;177;0;0;83.92;83.92;83.92
09.11.2023 06:30:00;09.11.2023 06:45:00;312;177;0;0;83.92;83.92;83.92
09.11.2023 06:45:00;09.11.2023 07:00:00;312;177;0;0;83.92;83.92;83.92
09.11.2023 07:00:00;09.11.2023 07:15:00;356;0;0;0;90.38;90.38;90.38
09.11.2023 07:15:00;09.11.2023 07:30:00;356;0;0;0;90.38;90.38;90.38
09.11.2023 07:30:00;09.11.2023 07:45:00;356;0;0;0;90.38;90.38;90.38
09.11.2023 07:45:00;09.11.2023 08:00:00;356;0;0;0;90.38;90.38;90.38
09.11.2023 08:00:00;09.11.2023 08:15:00;396;0;0;0;117.47;117.47;117.47
09.11.2023 08:15:00;09.11.2023 08:30:00;396;0;0;0;117.47;117.47;117.47
09.11.2023 08:30:00;09.11.2023 08:45:00;396;0;0;0;117.47;117.47;117.47
09.11.2023 08:45:00;09.11.2023 09:00:00;396;0;0;0;117.47;117.47;117.47
09.11.2023 09:00:00;09.11.2023 09:15:00;399;0;112;0;80;80;106.29
09.11.2023 09:15:00;09.11.2023 09:30:00;399;0;112;0;80;80;106.29
09.11.2023 09:30:00;09.11.2023 09:45:00;399;0;112;0;80;80;106.29
09.11.2023 09:45:00;09.11.2023 10:00:00;399;0;112;0;80;80;106.29
09.11.2023 10:00:00;09.11.2023 10:15:00;398;11;112;0;83;83;96.88
09.11.2023 10:15:00;09.11.2023 10:30:00;398;11;112;0;83;83;96.88
09.11.2023 10:30:00;09.11.2023 10:45:00;398;11;112;0;83;83;96.88
09.11.2023 10:45:00;09.11.2023 11:00:00;398;11;112;0;83;83;96.88
09.11.2023 11:00:00;09.11.2023 11:15:00;309;86;112;0;77;77;91.87
09.11.2023 11:15:00;09.11.2023 11:30:00;309;86;112;0;77;77;91.87
09.11.2023 11:30:00;09.11.2023 11:45:00;309;86;112;0;77;77;91.87
09.11.2023 11:45:00;09.11.2023 12:00:00;309;86;112;0;77;77;91.87
09.11.2023 12:00:00;09.11.2023 12:15:00;257;86;103;0;79;79;87.55
09.11.2023 12:15:00;09.11.2023 12:30:00;257;86;0;0;79;79;87.55
09.11.2023 12:30:00;09.11.2023 12:45:00;257;86;0;0;79;79;87.55
09.11.2023 12:45:00;09.11.2023 13:00:00;257;86;0;0;79;79;87.55
09.11.2023 13:00:00;09.11.2023 13:15:00;257;86;0;0;89.46;89.46;89.46
09.11.2023 13:15:00;09.11.2023 13:30:00;257;86;0;0;89.46;89.46;89.46
09.11.2023 13:30:00;09.11.2023 13:45:00;257;86;0;0;89.46;89.46;89.46
09.11.2023 13:45:00;09.11.2023 14:00:00;257;86;0;0;89.46;89.46;89.46
09.11.2023 14:00:00;09.11.2023 14:15:00;331;13;0;0;97.39;97.39;97.39
09.11.2023 14:15:00;09.11.2023 14:30:00;331;13;0;0;97.39;97.39;97.39
09.11.2023 14:30:00;09.11.2023 14:45:00;331;13;0;0;97.39;97.39;97.39
09.11.2023 14:45:00;09.11.2023 15:00:00;331;13;0;0;97.39;97.39;97.39
09.11.2023 15:00:00;09.11.2023 15:15:00;283;73;0;0;89.83;89.83;89.83
09.11.2023 15:15:00;09.11.2023 15:30:00;283;73;0;0;89.83;89.83;89.83
09.11.2023 15:30:00;09.11.2023 15:45:00;283;73;0;0;89.83;89.83;89.83
09.11.2023 15:45:00;09.11.2023 16:00:00;283;73;0;0;89.83;89.83;89.83
09.11.2023 16:00:00;09.11.2023 16:15:00;331;20;0;0;92.01;94;94
09.11.2023 16:15:00;09.11.2023 16:30:00;331;20;0;0;92.01;94;94
09.11.2023 16:30:00;09.11.2023 16:45:00;331;20;0;0;92.01;94;94
09.11.2023 16:45:00;09.11.2023 17:00:00;331;20;0;0;92.01;94;94
09.11.2023 17:00:00;09.11.2023 17:15:00;331;20;0;0;94.4;130;130
09.11.2023 17:15:00;09.11.2023 17:30:00;331;20;0;18;94.4;130;130
09.11.2023 17:30:00;09.11.2023 17:45:00;331;20;0;18;94.4;130;130
09.11.2023 17:45:00;09.11.2023 18:00:00;331;20;0;18;94.4;130;130
09.11.2023 18:00:00;09.11.2023 18:15:00;330;20;0;18;93.42;110;110
09.11.2023 18:15:00;09.11.2023 18:30:00;330;20;0;18;93.42;110;110
09.11.2023 18:30:00;09.11.2023 18:45:00;330;20;0;0;93.42;110;110
09.11.2023 18:45:00;09.11.2023 19:00:00;330;20;0;0;93.42;110;110
09.11.2023 19:00:00;09.11.2023 19:15:00;324;115;0;0;84.79;98;98
09.11.2023 19:15:00;09.11.2023 19:30:00;324;115;0;0;84.79;98;98
09.11.2023 19:30:00;09.11.2023 19:45:00;324;115;0;0;84.79;98;98
09.11.2023 19:45:00;09.11.2023 20:00:00;324;115;0;0;84.79;98;98
09.11.2023 20:00:00;09.11.2023 20:15:00;267;236;0;29;80.84;92;92
09.11.2023 20:15:00;09.11.2023 20:30:00;267;236;0;29;80.84;92;92
09.11.2023 20:30:00;09.11.2023 20:45:00;267;236;0;29;80.84;92;92
09.11.2023 20:45:00;09.11.2023 21:00:00;267;236;0;29;80.84;92;92
09.11.2023 21:00:00;09.11.2023 21:15:00;238;311;0;29;77.57;91;91
09.11.2023 21:15:00;09.11.2023 21:30:00;238;311;0;29;77.57;91;91
09.11.2023 21:30:00;09.11.2023 21:45:00;238;311;0;29;77.57;91;91
09.11.2023 21:45:00;09.11.2023 22:00:00;238;311;0;29;77.57;91;91
09.11.2023 22:00:00;09.11.2023 22:15:00;215;300;0;0;76.58;84.5;84.5
09.11.2023 22:15:00;09.11.2023 22:30:00;215;300;0;0;76.58;84.5;84.5
09.11.2023 22:30:00;09.11.2023 22:45:00;215;300;0;0;76.58;84.5;84.5
09.11.2023 22:45:00;09.11.2023 23:00:00;215;300;0;0;76.58;84.5;84.5
09.11.2023 23:00:00;09.11.2023 23:15:00;114;527;0;0;72.21;72.21;72.21
09.11.2023 23:15:00;09.11.2023 23:30:00;114;527;0;0;72.21;72.21;72.21
09.11.2023 23:30:00;09.11.2023 23:45:00;114;527;0;0;72.21;72.21;72.21
09.11.2023 23:45:00;10.11.2023 00:00:00;114;527;0;0;72.21;72.21;72.21
10.11.2023 00:00:00;10.11.2023 00:15:00;51;860;0;0;66.2;66.2;66.2
10.11.2023 00:15:00;10.11.2023 00:30:00;51;860;0;0;66.2;66.2;66.2
10.11.2023 00:30:00;10.11.2023 00:45:00;51;860;0;0;66.2;66.2;66.2
10.11.2023 00:45:00;10.11.2023 01:00:00;51;860;0;0;66.2;66.2;66.2
10.11.2023 01:00:00;10.11.2023 01:15:00;30;860;0;0;61.64;65;65
10.11.2023 01:15:00;10.11.2023 01:30:00;30;860;0;0;61.64;65;65
10.11.2023 01:30:00;10.11.2023 01:45:00;30;860;0;0;61.64;65;65
10.11.2023 01:45:00;10.11.2023 02:00:00;30;860;0;0;61.64;65;65
10.11.2023 02:00:00;10.11.2023 02:15:00;30;824;0;0;55.46;57.9;57.9
10.11.2023 02:15:00;10.11.2023 02:30:00;30;824;0;0;55.46;57.9;57.9
10.11.2023 02:30:00;10.11.2023 02:45:00;30;824;0;0;55.46;57.9;57.9
10.11.2023 02:45:00;10.11.2023 03:00:00;30;824;0;0;55.46;57.9;57.9
10.11.2023 03:00:00;10.11.2023 03:15:00;30;824;0;0;50.01;57.9;57.9
10.11.2023 03:15:00;10.11.2023 03:30:00;30;824;0;0;50.01;57.9;57.9
10.11.2023 03:30:00;10.11.2023 03:45:00;30;824;0;0;50.01;57.9;57.9
10.11.2023 03:45:00;10.11.2023 04:00:00;30;824;0;0;50.01;57.9;57.9
10.11.2023 04:00:00;10.11.2023 04:15:00;30;860;0;0;57.55;57.55;57.55
10.11.2023 04:15:00;10.11.2023 04:30:00;30;860;0;0;57.55;57.55;57.55
10.11.2023 04:30:00;10.11.2023 04:45:00;30;860;0;0;57.55;57.55;57.55
10.11.2023 04:45:00;10.11.2023 05:00:00;30;860;0;0;57.55;57.55;57.55
10.11.2023 05:00:00;10.11.2023 05:15:00;38;844;0;0;66.04;66.04;66.04
10.11.2023 05:15:00;10.11.2023 05:30:00;38;844;0;0;66.04;66.04;66.04
10.11.2023 05:30:00;10.11.2023 05:45:00;38;844;0;0;66.04;66.04;66.04
10.11.2023 05:45:00;10.11.2023 06:00:00;38;844;0;0;66.04;66.04;66.04
10.11.2023 06:00:00;10.11.2023 06:15:00;166;585;0;0;73.55;82;82
10.11.2023 06:15:00;10.11.2023 06:30:00;166;585;0;0;73.55;82;82
10.11.2023 06:30:00;10.11.2023 06:45:00;166;585;0;0;73.55;82;82
10.11.2023 06:45:00;10.11.2023 07:00:00;166;585;0;284;73.55;82;82
10.11.2023 07:00:00;10.11.2023 07:15:00;291;303;0;43;78.92;89;89
10.11.2023 07:15:00;10.11.2023 07:30:00;291;303;0;187;78.92;89;89
10.11.2023 07:30:00;10.11.2023 07:45:00;291;303;0;187;78.92;89;89
10.11.2023 07:45:00;10.11.2023 08:00:00;291;303;0;187;78.92;89;89
10.11.2023 08:00:00;10.11.2023 08:15:00;412;206;0;173;81.64;95;95
10.11.2023 08:15:00;10.11.2023 08:30:00;412;206;0;173;81.64;95;95
10.11.2023 08:30:00;10.11.2023 08:45:00;412;206;0;173;81.64;95;95
10.11.2023 08:45:00;10.11.2023 09:00:00;412;206;0;173;81.64;95;95
10.11.2023 09:00:00;10.11.2023 09:15:00;392;206;0;173;80.17;95;95
10.11.2023 09:15:00;10.11.2023 09:30:00;392;206;0;173;80.17;95;95
10.11.2023 09:30:00;10.11.2023 09:45:00;392;206;0;173;80.17;95;95
