Delivery Start (CET);Delivery End (CET);SE2 Accepted Down Volume (MW);SE2 Accepted Up Volume (MW);SE2 Activated Down Volume (MW);SE2 Activated Up Volume (MW);SE2 Down Price (EUR);SE2 Imbalance Price (EUR);SE2 Up Price (EUR)
17.03.2025 00:45:00;17.03.2025 01:00:00;772;840;62;0;-1.98;-1.98;0.23
17.03.2025 01:00:00;17.03.2025 01:15:00;771;840;49;0;-20;-20;0
17.03.2025 01:15:00;17.03.2025 01:30:00;624;840;146;0;-20;-20;0
17.03.2025 01:30:00;17.03.2025 01:45:00;771;839;73;0;-20;-20;0
17.03.2025 01:45:00;17.03.2025 02:00:00;766;839;70;0;-20;-20;0
17.03.2025 02:00:00;17.03.2025 02:15:00;734;653;0;0;-1;-1;0.13
17.03.2025 02:15:00;17.03.2025 02:30:00;734;654;68;0;-1;-1;0.13
17.03.2025 02:30:00;17.03.2025 02:45:00;734;652;0;0;-1;-1;0.13
17.03.2025 02:45:00;17.03.2025 03:00:00;707;652;0;0;-1;-1;0.13
17.03.2025 03:00:00;17.03.2025 03:15:00;673;870;41;0;-1.97;-1.97;-0.49
17.03.2025 03:15:00;17.03.2025 03:30:00;673;869;41;0;-1.97;-1.97;-0.49
17.03.2025 03:30:00;17.03.2025 03:45:00;673;859;41;0;-1.97;-1.97;-0.49
17.03.2025 03:45:00;17.03.2025 04:00:00;668;870;39;0;-1.97;-1.97;-0.49
17.03.2025 04:00:00;17.03.2025 04:15:00;668;886;36;0;-2;-2;10
17.03.2025 04:15:00;17.03.2025 04:30:00;668;886;29;0;-2;-2;10
17.03.2025 04:30:00;17.03.2025 04:45:00;668;886;0;39;-2;-2;10
17.03.2025 04:45:00;17.03.2025 05:00:00;667;887;0;34;-2;-2;10
17.03.2025 05:00:00;17.03.2025 05:15:00;643;806;61;118;-120;-120;9
17.03.2025 05:15:00;17.03.2025 05:30:00;460;807;183;0;-120;-120;9
17.03.2025 05:30:00;17.03.2025 05:45:00;643;806;35;0;-120;-120;9
17.03.2025 05:45:00;17.03.2025 06:00:00;642;806;59;0;-120;-120;9
17.03.2025 06:00:00;17.03.2025 06:15:00;606;877;12;0;-20.45;-20.45;-1.9
17.03.2025 06:15:00;17.03.2025 06:30:00;606;877;0;0;-20.45;-20.45;-1.9
17.03.2025 06:30:00;17.03.2025 06:45:00;606;821;17;0;-20.45;-20.45;-1.9
17.03.2025 06:45:00;17.03.2025 07:00:00;606;821;105;0;-20.45;-20.45;-1.9
17.03.2025 07:00:00;17.03.2025 07:15:00;733;823;252;0;-26.9;-26.9;-0.86
17.03.2025 07:15:00;17.03.2025 07:30:00;733;823;79;0;-26.9;-26.9;-0.86
17.03.2025 07:30:00;17.03.2025 07:45:00;733;823;74;0;-26.9;-26.9;-0.86
17.03.2025 07:45:00;17.03.2025 08:00:00;731;823;0;0;-26.9;-26.9;-0.86
17.03.2025 08:00:00;17.03.2025 08:15:00;774;727;0;0;-0.97;-0.97;8.75
17.03.2025 08:15:00;17.03.2025 08:30:00;774;727;0;24;-0.97;-0.97;8.75
17.03.2025 08:30:00;17.03.2025 08:45:00;774;727;0;24;-0.97;-0.97;8.75
17.03.2025 08:45:00;17.03.2025 09:00:00;749;727;0;79;-0.97;-0.97;8.75
17.03.2025 09:00:00;17.03.2025 09:15:00;775;568;0;101;1.14;1.14;11
17.03.2025 09:15:00;17.03.2025 09:30:00;775;568;0;131;1.14;1.14;11
17.03.2025 09:30:00;17.03.2025 09:45:00;775;568;0;101;1.14;1.14;11
17.03.2025 09:45:00;17.03.2025 10:00:00;775;559;0;158;1.14;1.14;11
17.03.2025 10:00:00;17.03.2025 10:15:00;840;429;0;96;1.88;1.88;12.7
17.03.2025 10:15:00;17.03.2025 10:30:00;840;428;0;130;1.88;1.88;12.7
17.03.2025 10:30:00;17.03.2025 10:45:00;840;428;0;95;1.88;1.88;12.7
17.03.2025 10:45:00;17.03.2025 11:00:00;838;428;0;66;1.88;1.88;12.7
17.03.2025 11:00:00;17.03.2025 11:15:00;861;396;0;95;-0.97;-0.97;9
17.03.2025 11:15:00;17.03.2025 11:30:00;861;397;0;0;-0.97;-0.97;9
17.03.2025 11:30:00;17.03.2025 11:45:00;861;397;0;0;-0.97;-0.97;9
17.03.2025 11:45:00;17.03.2025 12:00:00;861;395;0;94;-0.97;-0.97;9
17.03.2025 12:00:00;17.03.2025 12:15:00;921;427;0;126;1.96;12.7;12.7
17.03.2025 12:15:00;17.03.2025 12:30:00;921;427;0;145;1.96;12.7;12.7
17.03.2025 12:30:00;17.03.2025 12:45:00;921;427;0;145;1.96;12.7;12.7
17.03.2025 12:45:00;17.03.2025 13:00:00;921;427;0;145;1.96;12.7;12.7
17.03.2025 13:00:00;17.03.2025 13:15:00;941;428;0;145;1.96;12.8;12.8
17.03.2025 13:15:00;17.03.2025 13:30:00;941;428;0;126;1.96;12.8;12.8
17.03.2025 13:30:00;17.03.2025 13:45:00;941;427;0;46;1.96;12.8;12.8
17.03.2025 13:45:00;17.03.2025 14:00:00;941;427;0;96;1.96;12.8;12.8
17.03.2025 14:00:00;17.03.2025 14:15:00;858;440;0;144;1.44;19;19
17.03.2025 14:15:00;17.03.2025 14:30:00;858;440;0;144;1.44;19;19
17.03.2025 14:30:00;17.03.2025 14:45:00;858;440;0;144;1.44;19;19
17.03.2025 14:45:00;17.03.2025 15:00:00;858;441;0;169;1.44;19;19
17.03.2025 15:00:00;17.03.2025 15:15:00;724;483;0;222;0.31;30;30
17.03.2025 15:15:00;17.03.2025 15:30:00;724;484;0;193;0.31;30;30
17.03.2025 15:30:00;17.03.2025 15:45:00;724;484;0;234;0.31;30;30
17.03.2025 15:45:00;17.03.2025 16:00:00;719;483;0;232;0.31;30;30
17.03.2025 16:00:00;17.03.2025 16:15:00;603;496;0;155;-0.08;15.94;15.94
17.03.2025 16:15:00;17.03.2025 16:30:00;603;495;0;105;-0.08;15.94;15.94
17.03.2025 16:30:00;17.03.2025 16:45:00;603;495;0;91;-0.08;15.94;15.94
17.03.2025 16:45:00;17.03.2025 17:00:00;574;495;0;167;-0.08;15.94;15.94
17.03.2025 17:00:00;17.03.2025 17:15:00;613;691;0;0;-3.4;8.75;8.75
17.03.2025 17:15:00;17.03.2025 17:30:00;613;690;0;29;-3.4;8.75;8.75
17.03.2025 17:30:00;17.03.2025 17:45:00;613;690;0;29;-3.4;8.75;8.75
17.03.2025 17:45:00;17.03.2025 18:00:00;611;682;0;34;-3.4;8.75;8.75
17.03.2025 18:00:00;17.03.2025 18:15:00;617;731;0;54;-3.4;26;26
17.03.2025 18:15:00;17.03.2025 18:30:00;617;738;0;113;-3.4;26;26
17.03.2025 18:30:00;17.03.2025 18:45:00;617;739;0;29;-3.4;26;26
17.03.2025 18:45:00;17.03.2025 19:00:00;588;740;0;54;-3.4;26;26
17.03.2025 19:00:00;17.03.2025 19:15:00;594;707;0;111;-2.73;8.5;8.5
17.03.2025 19:15:00;17.03.2025 19:30:00;594;708;0;117;-2.73;8.5;8.5
17.03.2025 19:30:00;17.03.2025 19:45:00;594;707;0;132;-2.73;8.5;8.5
17.03.2025 19:45:00;17.03.2025 20:00:00;587;709;0;0;-2.73;8.5;8.5
17.03.2025 20:00:00;17.03.2025 20:15:00;712;629;0;246;-1;21.36;21.36
17.03.2025 20:15:00;17.03.2025 20:30:00;712;628;0;195;-1;21.36;21.36
17.03.2025 20:30:00;17.03.2025 20:45:00;712;628;0;0;-1;21.36;21.36
17.03.2025 20:45:00;17.03.2025 21:00:00;701;628;78;0;-1;21.36;21.36
17.03.2025 21:00:00;17.03.2025 21:15:00;826;628;0;0;-14.56;-14.56;2
17.03.2025 21:15:00;17.03.2025 21:30:00;826;628;192;0;-14.56;-14.56;2
17.03.2025 21:30:00;17.03.2025 21:45:00;826;628;91;0;-14.56;-14.56;2
17.03.2025 21:45:00;17.03.2025 22:00:00;808;628;0;24;-14.56;-14.56;2
17.03.2025 22:00:00;17.03.2025 22:15:00;739;497;0;0;-14.88;-14.88;15
17.03.2025 22:15:00;17.03.2025 22:30:00;739;497;0;61;-14.88;-14.88;15
17.03.2025 22:30:00;17.03.2025 22:45:00;739;497;158;0;-14.88;-14.88;15
17.03.2025 22:45:00;17.03.2025 23:00:00;459;498;264;0;-14.88;-14.88;15
17.03.2025 23:00:00;17.03.2025 23:15:00;727;482;334;0;-37.08;-37.08;1.26
17.03.2025 23:15:00;17.03.2025 23:30:00;727;482;380;0;-37.08;-37.08;1.26
17.03.2025 23:30:00;17.03.2025 23:45:00;727;483;435;0;-37.08;-37.08;1.26
17.03.2025 23:45:00;18.03.2025 00:00:00;675;482;410;0;-37.08;-37.08;1.26
18.03.2025 00:00:00;18.03.2025 00:15:00;694;675;278;0;-19;-19;11.67
18.03.2025 00:15:00;18.03.2025 00:30:00;694;674;151;0;-19;-19;11.67
18.03.2025 00:30:00;18.03.2025 00:45:00;694;674;0;0;-19;-19;11.67
18.03.2025 00:45:00;18.03.2025 01:00:00;692;667;0;108;-19;-19;11.67
18.03.2025 01:00:00;18.03.2025 01:15:00;737;546;0;149;-1;19.5;19.5
18.03.2025 01:15:00;18.03.2025 01:30:00;737;546;0;135;-1;19.5;19.5
18.03.2025 01:30:00;18.03.2025 01:45:00;737;546;0;110;-1;19.5;19.5
18.03.2025 01:45:00;18.03.2025 02:00:00;733;545;9;0;-1;19.5;19.5
18.03.2025 02:00:00;18.03.2025 02:15:00;735;595;0;9;-1;-1;17
18.03.2025 02:15:00;18.03.2025 02:30:00;735;595;0;0;-1;-1;17
18.03.2025 02:30:00;18.03.2025 02:45:00;735;604;46;0;-1;-1;17
18.03.2025 02:45:00;18.03.2025 03:00:00;727;595;46;0;-1;-1;17
18.03.2025 03:00:00;18.03.2025 03:15:00;739;612;0;71;-1;-1;5.8
18.03.2025 03:15:00;18.03.2025 03:30:00;739;622;40;0;-1;-1;5.8
18.03.2025 03:30:00;18.03.2025 03:45:00;739;622;37;0;-1;-1;5.8
18.03.2025 03:45:00;18.03.2025 04:00:00;730;621;40;0;-1;-1;5.8
18.03.2025 04:00:00;18.03.2025 04:15:00;738;652;36;0;-24.94;-24.94;-0.31
18.03.2025 04:15:00;18.03.2025 04:30:00;738;653;129;0;-24.94;-24.94;-0.31
18.03.2025 04:30:00;18.03.2025 04:45:00;738;653;151;0;-24.94;-24.94;-0.31
18.03.2025 04:45:00;18.03.2025 05:00:00;735;653;341;0;-24.94;-24.94;-0.31
18.03.2025 05:00:00;18.03.2025 05:15:00;607;538;242;0;-71.72;-71.72;-1.63
18.03.2025 05:15:00;18.03.2025 05:30:00;607;553;294;0;-71.72;-71.72;-1.63
18.03.2025 05:30:00;18.03.2025 05:45:00;607;553;212;0;-71.72;-71.72;-1.63
18.03.2025 05:45:00;18.03.2025 06:00:00;607;553;294;0;-71.72;-71.72;-1.63
18.03.2025 06:00:00;18.03.2025 06:15:00;534;636;238;0;-55.83;-55.83;-5
18.03.2025 06:15:00;18.03.2025 06:30:00;534;636;238;0;-55.83;-55.83;-5
18.03.2025 06:30:00;18.03.2025 06:45:00;534;636;238;0;-55.83;-55.83;-5
18.03.2025 06:45:00;18.03.2025 07:00:00;534;636;183;0;-55.83;-55.83;-5
18.03.2025 07:00:00;18.03.2025 07:15:00;607;680;153;0;-26;-26;-4.28
18.03.2025 07:15:00;18.03.2025 07:30:00;607;680;222;0;-26;-26;-4.28
18.03.2025 07:30:00;18.03.2025 07:45:00;607;680;149;0;-26;-26;-4.28
18.03.2025 07:45:00;18.03.2025 08:00:00;599;680;217;0;-26;-26;-4.28
18.03.2025 08:00:00;18.03.2025 08:15:00;640;691;92;0;-24.94;-24.94;-1.12
18.03.2025 08:15:00;18.03.2025 08:30:00;640;717;0;0;-24.94;-24.94;-1.12
18.03.2025 08:30:00;18.03.2025 08:45:00;640;717;229;0;-24.94;-24.94;-1.12
18.03.2025 08:45:00;18.03.2025 09:00:00;635;708;87;0;-24.94;-24.94;-1.12
18.03.2025 09:00:00;18.03.2025 09:15:00;648;768;42;0;-2;-2;-0.73
18.03.2025 09:15:00;18.03.2025 09:30:00;648;767;0;0;-2;-2;-0.73
18.03.2025 09:30:00;18.03.2025 09:45:00;648;767;42;0;-2;-2;-0.73
18.03.2025 09:45:00;18.03.2025 10:00:00;643;767;38;0;-2;-2;-0.73
18.03.2025 10:00:00;18.03.2025 10:15:00;643;731;0;215;-6.6;-6.6;22
18.03.2025 10:15:00;18.03.2025 10:30:00;643;730;0;215;-6.6;-6.6;22
18.03.2025 10:30:00;18.03.2025 10:45:00;643;695;37;0;-6.6;-6.6;22
18.03.2025 10:45:00;18.03.2025 11:00:00;643;694;155;0;-6.6;-6.6;22
18.03.2025 11:00:00;18.03.2025 11:15:00;690;725;187;0;-7.2;-7.2;-0.3
18.03.2025 11:15:00;18.03.2025 11:30:00;690;725;173;0;-7.2;-7.2;-0.3
18.03.2025 11:30:00;18.03.2025 11:45:00;690;725;101;0;-7.2;-7.2;-0.3
18.03.2025 11:45:00;18.03.2025 12:00:00;673;725;60;0;-7.2;-7.2;-0.3
18.03.2025 12:00:00;18.03.2025 12:15:00;724;655;100;0;-25.9;-25.9;-0.54
18.03.2025 12:15:00;18.03.2025 12:30:00;724;655;251;0;-25.9;-25.9;-0.54
18.03.2025 12:30:00;18.03.2025 12:45:00;724;655;282;0;-25.9;-25.9;-0.54
18.03.2025 12:45:00;18.03.2025 13:00:00;724;655;292;0;-25.9;-25.9;-0.54
18.03.2025 13:00:00;18.03.2025 13:15:00;631;732;537;0;-500;-500;-0.73
18.03.2025 13:15:00;18.03.2025 13:30:00;631;732;487;0;-500;-500;-0.73
18.03.2025 13:30:00;18.03.2025 13:45:00;631;732;561;0;-500;-500;-0.73
18.03.2025 13:45:00;18.03.2025 14:00:00;631;732;561;0;-500;-500;-0.73
18.03.2025 14:00:00;18.03.2025 14:15:00;652;792;582;0;-500;-500;-2
18.03.2025 14:15:00;18.03.2025 14:30:00;652;791;582;0;-500;-500;-2
18.03.2025 14:30:00;18.03.2025 14:45:00;652;791;313;0;-500;-500;-2
18.03.2025 14:45:00;18.03.2025 15:00:00;628;792;161;0;-500;-500;-2
18.03.2025 15:00:00;18.03.2025 15:15:00;589;804;0;0;-52;-52;-1.84
18.03.2025 15:15:00;18.03.2025 15:30:00;589;804;0;0;-52;-52;-1.84
18.03.2025 15:30:00;18.03.2025 15:45:00;589;803;152;0;-52;-52;-1.84
18.03.2025 15:45:00;18.03.2025 16:00:00;589;805;344;0;-52;-52;-1.84
18.03.2025 16:00:00;18.03.2025 16:15:00;653;839;440;0;-120.5;-120.5;-0.6
18.03.2025 16:15:00;18.03.2025 16:30:00;653;837;390;0;-120.5;-120.5;-0.6
18.03.2025 16:30:00;18.03.2025 16:45:00;653;839;244;0;-120.5;-120.5;-0.6
18.03.2025 16:45:00;18.03.2025 17:00:00;653;837;154;0;-120.5;-120.5;-0.6
18.03.2025 17:00:00;18.03.2025 17:15:00;553;691;251;0;-113.87;-113.87;-1.07
18.03.2025 17:15:00;18.03.2025 17:30:00;553;691;251;0;-113.87;-113.87;-1.07
18.03.2025 17:30:00;18.03.2025 17:45:00;553;691;160;0;-113.87;-113.87;-1.07
18.03.2025 17:45:00;18.03.2025 18:00:00;549;691;206;0;-113.87;-113.87;-1.07
18.03.2025 18:00:00;18.03.2025 18:15:00;553;805;164;0;-113.87;-113.87;-2.72
18.03.2025 18:15:00;18.03.2025 18:30:00;553;805;0;0;-113.87;-113.87;-2.72
18.03.2025 18:30:00;18.03.2025 18:45:00;553;805;250;0;-113.87;-113.87;-2.72
18.03.2025 18:45:00;18.03.2025 19:00:00;552;805;0;0;-113.87;-113.87;-2.72
18.03.2025 19:00:00;18.03.2025 19:15:00;687;800;0;104;-300;-300;12.84
18.03.2025 19:15:00;18.03.2025 19:30:00;687;801;0;73;-300;-300;12.84
18.03.2025 19:30:00;18.03.2025 19:45:00;687;801;0;78;-300;-300;12.84
18.03.2025 19:45:00;18.03.2025 20:00:00;671;801;309;0;-300;-300;12.84
18.03.2025 20:00:00;18.03.2025 20:15:00;673;905;134;0;-9.65;-9.65;-0.6
18.03.2025 20:15:00;18.03.2025 20:30:00;673;905;134;0;-9.65;-9.65;-0.6
18.03.2025 20:30:00;18.03.2025 20:45:00;673;905;36;0;-9.65;-9.65;-0.6
18.03.2025 20:45:00;18.03.2025 21:00:00;672;905;64;0;-9.65;-9.65;-0.6
18.03.2025 21:00:00;18.03.2025 21:15:00;624;956;108;0;-6;-6;-2.05
18.03.2025 21:15:00;18.03.2025 21:30:00;624;956;0;0;-6;-6;-2.05
18.03.2025 21:30:00;18.03.2025 21:45:00;624;957;0;0;-6;-6;-2.05
18.03.2025 21:45:00;18.03.2025 22:00:00;622;957;0;0;-6;-6;-2.05
18.03.2025 22:00:00;18.03.2025 22:15:00;622;961;125;0;-12.2;-12.2;-2.43
18.03.2025 22:15:00;18.03.2025 22:30:00;622;961;106;0;-12.2;-12.2;-2.43
18.03.2025 22:30:00;18.03.2025 22:45:00;622;962;0;0;-12.2;-12.2;-2.43
18.03.2025 22:45:00;18.03.2025 23:00:00;620;962;0;0;-12.2;-12.2;-2.43
18.03.2025 23:00:00;18.03.2025 23:15:00;621;961;0;0;-4.43;-4.43;-4.43
18.03.2025 23:15:00;18.03.2025 23:30:00;621;961;0;0;-4.43;-4.43;-4.43
18.03.2025 23:30:00;18.03.2025 23:45:00;621;961;0;0;-4.43;-4.43;-4.43
18.03.2025 23:45:00;19.03.2025 00:00:00;601;962;0;0;-4.43;-4.43;-4.43
19.03.2025 00:00:00;19.03.2025 00:15:00;620;836;0;92;-3.56;6.6;6.6
19.03.2025 00:15:00;19.03.2025 00:30:00;615;834;0;91;-3.56;6.6;6.6
19.03.2025 00:30:00;19.03.2025 00:45:00;615;834;170;0;-111.12;-111.12;-3.56
19.03.2025 00:45:00;19.03.2025 01:00:00;607;834;144;0;-16.1;-16.1;-3.56
19.03.2025 01:00:00;19.03.2025 01:15:00;607;834;96;0;-14.82;-14.82;-3.41
19.03.2025 01:15:00;19.03.2025 01:30:00;607;834;136;0;-16.1;-16.1;-3.41
19.03.2025 01:30:00;19.03.2025 01:45:00;607;834;14;0;-4;-4;-3.41
19.03.2025 01:45:00;19.03.2025 02:00:00;606;834;0;0;-3.41;-3.41;-3.41
19.03.2025 02:00:00;19.03.2025 02:15:00;610;863;106;0;-6;-6;-3.4
19.03.2025 02:15:00;19.03.2025 02:30:00;610;863;106;0;-6;-6;-3.4
19.03.2025 02:30:00;19.03.2025 02:45:00;610;863;0;0;-6;-6;-3.4
19.03.2025 02:45:00;19.03.2025 03:00:00;600;863;0;0;-3.4;-3.4;-3.4
19.03.2025 03:00:00;19.03.2025 03:15:00;598;864;0;61;-2.09;5.8;5.8
19.03.2025 03:15:00;19.03.2025 03:30:00;598;864;0;90;-2.09;6.6;6.6
19.03.2025 03:30:00;19.03.2025 03:45:00;598;863;0;90;-2.09;6;6
19.03.2025 03:45:00;19.03.2025 04:00:00;594;863;0;90;-2.09;6.6;6.6
19.03.2025 04:00:00;19.03.2025 04:15:00;597;858;0;90;-2.28;6.6;6.6
19.03.2025 04:15:00;19.03.2025 04:30:00;597;858;0;238;-2.28;21.35;21.35
19.03.2025 04:30:00;19.03.2025 04:45:00;597;858;0;228;-2.28;20;20
19.03.2025 04:45:00;19.03.2025 05:00:00;590;857;0;150;-2.28;14.18;14.18
19.03.2025 05:00:00;19.03.2025 05:15:00;616;766;0;0;-0.4;-0.4;-0.4
19.03.2025 05:15:00;19.03.2025 05:30:00;616;766;0;61;-0.4;5.8;5.8
19.03.2025 05:30:00;19.03.2025 05:45:00;616;766;34;0;-1.94;-1.94;-0.4
19.03.2025 05:45:00;19.03.2025 06:00:00;610;765;0;89;-0.4;7.5;7.5
19.03.2025 06:00:00;19.03.2025 06:15:00;662;715;87;0;-7;-7;-0.6
19.03.2025 06:15:00;19.03.2025 06:30:00;662;715;87;0;-6.6;-6.6;-0.6
19.03.2025 06:30:00;19.03.2025 06:45:00;662;714;29;78;-1;-1;16.68
19.03.2025 06:45:00;19.03.2025 07:00:00;652;517;0;226;-0.6;20;20
19.03.2025 07:00:00;19.03.2025 07:15:00;656;808;0;15;-0.31;-0.31;5.37
19.03.2025 07:15:00;19.03.2025 07:30:00;656;809;0;132;-0.31;13.5;13.5
19.03.2025 07:30:00;19.03.2025 07:45:00;656;809;0;135;-0.31;14;14
19.03.2025 07:45:00;19.03.2025 08:00:00;654;807;0;135;-0.31;14;14
19.03.2025 08:00:00;19.03.2025 08:15:00;749;711;0;113;1.03;8;8
19.03.2025 08:15:00;19.03.2025 08:30:00;750;712;0;82;1.03;5.8;5.8
19.03.2025 08:30:00;19.03.2025 08:45:00;752;713;32;0;-2;-2;1.03
19.03.2025 08:45:00;19.03.2025 09:00:00;751;711;32;0;-2;-2;1.03
19.03.2025 09:00:00;19.03.2025 09:15:00;713;711;84;0;-6;-6;1.91
19.03.2025 09:15:00;19.03.2025 09:30:00;712;710;103;0;-9.5;-9.5;1.91
19.03.2025 09:30:00;19.03.2025 09:45:00;703;677;67;0;-2.54;-2.54;1.91
19.03.2025 09:45:00;19.03.2025 10:00:00;678;689;88;0;-7;-7;1.91
19.03.2025 10:00:00;19.03.2025 10:15:00;673;739;50;0;-2.54;-2.54;0.54
19.03.2025 10:15:00;19.03.2025 10:30:00;673;754;86;0;-6.6;-6.6;0.54
19.03.2025 10:30:00;19.03.2025 10:45:00;673;754;96;0;-10;-10;0.54
19.03.2025 10:45:00;19.03.2025 11:00:00;673;727;72;0;-10;-10;0.54
19.03.2025 11:00:00;19.03.2025 11:15:00;666;796;110;0;-9.9;-9.9;0.74
19.03.2025 11:15:00;19.03.2025 11:30:00;666;796;110;0;-10;-10;0.74
19.03.2025 11:30:00;19.03.2025 11:45:00;666;796;65;0;-6;-6;0.74
19.03.2025 11:45:00;19.03.2025 12:00:00;666;794;28;0;-2;-2;0.74
19.03.2025 12:00:00;19.03.2025 12:15:00;643;836;58;0;-2.54;-2.54;0.01
19.03.2025 12:15:00;19.03.2025 12:30:00;644;837;32;0;-1.99;-1.99;0.01
19.03.2025 12:30:00;19.03.2025 12:45:00;644;837;32;0;-2;-2;0.01
19.03.2025 12:45:00;19.03.2025 13:00:00;621;838;105;0;-11;-11;0.01
19.03.2025 13:00:00;19.03.2025 13:15:00;572;846;26;0;-2.54;-2.54;-0.09
19.03.2025 13:15:00;19.03.2025 13:30:00;572;837;30;0;-5;-5;-0.09
19.03.2025 13:30:00;19.03.2025 13:45:00;572;836;30;0;-6;-6;-0.09
19.03.2025 13:45:00;19.03.2025 14:00:00;572;838;54;0;-10;-10;-0.09
19.03.2025 14:00:00;19.03.2025 14:15:00;636;855;33;0;-2;-2;0.18
19.03.2025 14:15:00;19.03.2025 14:30:00;636;856;293;0;-100;-100;0.18
19.03.2025 14:30:00;19.03.2025 14:45:00;321;856;377;0;-100;-100;0.18
19.03.2025 14:45:00;19.03.2025 15:00:00;636;856;62;0;-6;-6;0.18
19.03.2025 15:00:00;19.03.2025 15:15:00;846;754;113;0;-10;-10;1.82
19.03.2025 15:15:00;19.03.2025 15:30:00;852;754;170;0;-14.2;-14.2;1.82
19.03.2025 15:30:00;19.03.2025 15:45:00;852;755;130;0;-11;-11;1.82
19.03.2025 15:45:00;19.03.2025 16:00:00;839;754;125;0;-10;-10;1.82
19.03.2025 16:00:00;19.03.2025 16:15:00;895;668;134;0;-2;-2;2.2
19.03.2025 16:15:00;19.03.2025 16:30:00;895;663;116;0;-1.94;-1.94;2.2
19.03.2025 16:30:00;19.03.2025 16:45:00;895;663;116;0;-2;-2;2.2
19.03.2025 16:45:00;19.03.2025 17:00:00;895;676;139;0;-2.54;-2.54;2.2
19.03.2025 17:00:00;19.03.2025 17:15:00;841;638;156;0;-6;-6;2.39
19.03.2025 17:15:00;19.03.2025 17:30:00;841;639;139;0;-2;-2;2.39
19.03.2025 17:30:00;19.03.2025 17:45:00;841;638;86;0;0;0;2.39
19.03.2025 17:45:00;19.03.2025 18:00:00;886;531;0;99;2.39;2.39;15
19.03.2025 18:00:00;19.03.2025 18:15:00;743;480;0;117;3;3;15
19.03.2025 18:15:00;19.03.2025 18:30:00;743;480;0;117;3;3;16.5
19.03.2025 18:30:00;19.03.2025 18:45:00;743;480;0;117;3;3;15
19.03.2025 18:45:00;19.03.2025 19:00:00;739;480;0;165;3;22.42;22.42
19.03.2025 19:00:00;19.03.2025 19:15:00;772;743;0;137;0.38;0.38;15
19.03.2025 19:15:00;19.03.2025 19:30:00;761;763;0;148;0.38;17;17
19.03.2025 19:30:00;19.03.2025 19:45:00;762;763;0;137;0.38;0.38;15
19.03.2025 19:45:00;19.03.2025 20:00:00;761;755;0;117;0.38;0.38;15
19.03.2025 20:00:00;19.03.2025 20:15:00;860;562;0;0;2.18;2.18;2.18
19.03.2025 20:15:00;19.03.2025 20:30:00;864;562;37;0;-1.97;-1.97;2.18
19.03.2025 20:30:00;19.03.2025 20:45:00;865;562;37;0;-1;-1;2.18
19.03.2025 20:45:00;19.03.2025 21:00:00;855;563;0;0;-1;-1;2.18
19.03.2025 21:00:00;19.03.2025 21:15:00;793;625;0;0;0;0;2.02
19.03.2025 21:15:00;19.03.2025 21:30:00;793;626;34;0;-2;-2;2.02
19.03.2025 21:30:00;19.03.2025 21:45:00;793;626;34;0;-2;-2;2.02
19.03.2025 21:45:00;19.03.2025 22:00:00;792;625;34;0;-2;-2;2.02
19.03.2025 22:00:00;19.03.2025 22:15:00;828;637;38;0;-1.99;-1.99;1.82
19.03.2025 22:15:00;19.03.2025 22:30:00;828;637;49;0;-6;-6;1.82
19.03.2025 22:30:00;19.03.2025 22:45:00;828;637;49;0;-5;-5;1.82
19.03.2025 22:45:00;19.03.2025 23:00:00;826;636;10;0;-1;-1;1.82
19.03.2025 23:00:00;19.03.2025 23:15:00;862;529;0;61;1.95;1.95;5.8
19.03.2025 23:15:00;19.03.2025 23:30:00;861;564;45;0;-2;-2;1.95
19.03.2025 23:30:00;19.03.2025 23:45:00;861;580;97;0;-9.95;-9.95;1.95
19.03.2025 23:45:00;20.03.2025 00:00:00;843;580;199;0;-10;-10;1.95
20.03.2025 00:00:00;20.03.2025 00:15:00;941;478;5;0;-0.5;-0.5;2.28
20.03.2025 00:15:00;20.03.2025 00:30:00;932;484;44;0;-1;-1;2.28
20.03.2025 00:30:00;20.03.2025 00:45:00;932;485;21;0;-1;-1;2.28
20.03.2025 00:45:00;20.03.2025 01:00:00;932;484;36;0;-1;-1;2.28
20.03.2025 01:00:00;20.03.2025 01:15:00;929;485;5;0;-1;-1;2.3
20.03.2025 01:15:00;20.03.2025 01:30:00;929;483;0;195;2.3;17.27;17.27
20.03.2025 01:30:00;20.03.2025 01:45:00;929;484;0;89;2.3;12.6;12.6
20.03.2025 01:45:00;20.03.2025 02:00:00;911;485;0;274;2.3;26.2;26.2
20.03.2025 02:00:00;20.03.2025 02:15:00;1015;389;0;205;3.22;23;23
20.03.2025 02:15:00;20.03.2025 02:30:00;1015;398;0;221;3.22;28;28
20.03.2025 02:30:00;20.03.2025 02:45:00;1015;397;0;243;3.22;49;49
20.03.2025 02:45:00;20.03.2025 03:00:00;1009;397;0;242;3.22;49;49
20.03.2025 03:00:00;20.03.2025 03:15:00;1040;396;0;242;3.63;49;49
20.03.2025 03:15:00;20.03.2025 03:30:00;1040;396;0;242;3.63;49;49
20.03.2025 03:30:00;20.03.2025 03:45:00;1040;396;0;242;3.63;54.05;54.05
20.03.2025 03:45:00;20.03.2025 04:00:00;1039;395;0;241;3.63;49;49
20.03.2025 04:00:00;20.03.2025 04:15:00;1049;419;0;237;3.63;32.31;32.31
20.03.2025 04:15:00;20.03.2025 04:30:00;1048;378;0;162;3.63;19.66;19.66
