"ISP (UTC)","Area","Reserve Type","Regulation Up - Accepted [17.1.D] (MW)","Regulation Up - Activated [17.1.E] (MWh)","Regulation Down - Accepted [17.1.D] (MW)","Regulation Down - Activated [17.1.E] (MWh)"
"27/01/2025 20:00 - 27/01/2025 21:00","MBA|NO1","aFRR","15.00","2.44","43.00","4.17"
"27/01/2025 20:00 - 27/01/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"27/01/2025 20:00 - 27/01/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"27/01/2025 21:00 - 27/01/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"27/01/2025 21:00 - 27/01/2025 22:00","MBA|NO1","aFRR","15.00","7.13","39.00","10.79"
"27/01/2025 21:00 - 27/01/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"27/01/2025 21:00 - 27/01/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"27/01/2025 22:00 - 27/01/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"27/01/2025 22:00 - 27/01/2025 23:00","MBA|NO1","aFRR","11.00","1.90","25.00","14.49"
"27/01/2025 22:00 - 27/01/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"27/01/2025 22:00 - 27/01/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"27/01/2025 23:00 - 28/01/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"27/01/2025 23:00 - 28/01/2025 00:00","MBA|NO1","aFRR","15.00","0.10","0.00","0.14"
"27/01/2025 23:00 - 28/01/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"27/01/2025 23:00 - 28/01/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 00:00 - 28/01/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 00:00 - 28/01/2025 01:00","MBA|NO1","aFRR","14.00","6.48","0.00","0.00"
"28/01/2025 00:00 - 28/01/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 00:00 - 28/01/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 01:00 - 28/01/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 01:00 - 28/01/2025 02:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"28/01/2025 01:00 - 28/01/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 01:00 - 28/01/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 02:00 - 28/01/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 02:00 - 28/01/2025 03:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"28/01/2025 02:00 - 28/01/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 02:00 - 28/01/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 03:00 - 28/01/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 03:00 - 28/01/2025 04:00","MBA|NO1","aFRR","0.00","0.00","0.00","0.00"
"28/01/2025 03:00 - 28/01/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 03:00 - 28/01/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 04:00 - 28/01/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 04:00 - 28/01/2025 05:00","MBA|NO1","aFRR","15.00","0.00","11.00","10.30"
"28/01/2025 04:00 - 28/01/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 04:00 - 28/01/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 05:00 - 28/01/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 05:00 - 28/01/2025 06:00","MBA|NO1","aFRR","15.00","2.00","18.00","11.45"
"28/01/2025 05:00 - 28/01/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 05:00 - 28/01/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 06:00 - 28/01/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 06:00 - 28/01/2025 07:00","MBA|NO1","aFRR","15.00","9.77","32.00","2.12"
"28/01/2025 06:00 - 28/01/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 06:00 - 28/01/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 07:00 - 28/01/2025 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 07:00 - 28/01/2025 08:00","MBA|NO1","aFRR","15.00","13.45","32.00","0.00"
"28/01/2025 07:00 - 28/01/2025 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 07:00 - 28/01/2025 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 08:00 - 28/01/2025 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 08:00 - 28/01/2025 09:00","MBA|NO1","aFRR","13.00","2.55","0.00","0.00"
"28/01/2025 08:00 - 28/01/2025 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 08:00 - 28/01/2025 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 09:00 - 28/01/2025 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 09:00 - 28/01/2025 10:00","MBA|NO1","aFRR","13.00","0.29","0.00","0.00"
"28/01/2025 09:00 - 28/01/2025 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 09:00 - 28/01/2025 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 10:00 - 28/01/2025 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 10:00 - 28/01/2025 11:00","MBA|NO1","aFRR","15.00","0.84","0.00","0.00"
"28/01/2025 10:00 - 28/01/2025 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 10:00 - 28/01/2025 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 11:00 - 28/01/2025 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 11:00 - 28/01/2025 12:00","MBA|NO1","aFRR","15.00","0.00","0.00","0.00"
"28/01/2025 11:00 - 28/01/2025 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 11:00 - 28/01/2025 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 12:00 - 28/01/2025 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 12:00 - 28/01/2025 13:00","MBA|NO1","aFRR","15.00","0.00","0.00","0.00"
"28/01/2025 12:00 - 28/01/2025 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 12:00 - 28/01/2025 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 13:00 - 28/01/2025 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 13:00 - 28/01/2025 14:00","MBA|NO1","aFRR","13.00","2.79","0.00","0.00"
"28/01/2025 13:00 - 28/01/2025 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 13:00 - 28/01/2025 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 14:00 - 28/01/2025 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 14:00 - 28/01/2025 15:00","MBA|NO1","aFRR","13.00","2.60","15.00","7.87"
"28/01/2025 14:00 - 28/01/2025 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 14:00 - 28/01/2025 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 15:00 - 28/01/2025 16:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 15:00 - 28/01/2025 16:00","MBA|NO1","aFRR","15.00","12.71","40.00","0.00"
"28/01/2025 15:00 - 28/01/2025 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 15:00 - 28/01/2025 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 16:00 - 28/01/2025 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 16:00 - 28/01/2025 17:00","MBA|NO1","aFRR","15.00","6.27","39.00","5.05"
"28/01/2025 16:00 - 28/01/2025 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 16:00 - 28/01/2025 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 17:00 - 28/01/2025 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 17:00 - 28/01/2025 18:00","MBA|NO1","aFRR","15.00","0.00","23.00","21.79"
"28/01/2025 17:00 - 28/01/2025 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 17:00 - 28/01/2025 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 18:00 - 28/01/2025 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 18:00 - 28/01/2025 19:00","MBA|NO1","aFRR","15.00","0.00","18.00","17.09"
"28/01/2025 18:00 - 28/01/2025 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 18:00 - 28/01/2025 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 19:00 - 28/01/2025 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 19:00 - 28/01/2025 20:00","MBA|NO1","aFRR","15.00","1.51","19.00","5.97"
"28/01/2025 19:00 - 28/01/2025 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 19:00 - 28/01/2025 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 20:00 - 28/01/2025 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 20:00 - 28/01/2025 21:00","MBA|NO1","aFRR","15.00","0.00","16.00","15.10"
"28/01/2025 20:00 - 28/01/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 20:00 - 28/01/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 21:00 - 28/01/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 21:00 - 28/01/2025 22:00","MBA|NO1","aFRR","15.00","0.00","16.00","12.47"
"28/01/2025 21:00 - 28/01/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 21:00 - 28/01/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 22:00 - 28/01/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 22:00 - 28/01/2025 23:00","MBA|NO1","aFRR","15.00","0.00","1.00","1.06"
"28/01/2025 22:00 - 28/01/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 22:00 - 28/01/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"28/01/2025 23:00 - 29/01/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"28/01/2025 23:00 - 29/01/2025 00:00","MBA|NO1","aFRR","15.00","0.00","66.00","55.51"
"28/01/2025 23:00 - 29/01/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"28/01/2025 23:00 - 29/01/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 00:00 - 29/01/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 00:00 - 29/01/2025 01:00","MBA|NO1","aFRR","15.00","0.00","28.00","27.42"
"29/01/2025 00:00 - 29/01/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 00:00 - 29/01/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 01:00 - 29/01/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 01:00 - 29/01/2025 02:00","MBA|NO1","aFRR","15.00","0.33","28.00","23.33"
"29/01/2025 01:00 - 29/01/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 01:00 - 29/01/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 02:00 - 29/01/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 02:00 - 29/01/2025 03:00","MBA|NO1","aFRR","15.00","12.16","28.00","0.00"
"29/01/2025 02:00 - 29/01/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 02:00 - 29/01/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 03:00 - 29/01/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 03:00 - 29/01/2025 04:00","MBA|NO1","aFRR","15.00","7.72","28.00","1.73"
"29/01/2025 03:00 - 29/01/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 03:00 - 29/01/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 04:00 - 29/01/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 04:00 - 29/01/2025 05:00","MBA|NO1","aFRR","15.00","7.90","70.00","18.40"
"29/01/2025 04:00 - 29/01/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 04:00 - 29/01/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 05:00 - 29/01/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 05:00 - 29/01/2025 06:00","MBA|NO1","aFRR","15.00","4.27","70.00","22.42"
"29/01/2025 05:00 - 29/01/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 05:00 - 29/01/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 06:00 - 29/01/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 06:00 - 29/01/2025 07:00","MBA|NO1","aFRR","15.00","4.88","70.00","27.09"
"29/01/2025 06:00 - 29/01/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 06:00 - 29/01/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 07:00 - 29/01/2025 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 07:00 - 29/01/2025 08:00","MBA|NO1","aFRR","15.00","1.85","70.00","36.43"
"29/01/2025 07:00 - 29/01/2025 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 07:00 - 29/01/2025 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 08:00 - 29/01/2025 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 08:00 - 29/01/2025 09:00","MBA|NO1","aFRR","15.00","8.20","70.00","0.71"
"29/01/2025 08:00 - 29/01/2025 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 08:00 - 29/01/2025 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 09:00 - 29/01/2025 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 09:00 - 29/01/2025 10:00","MBA|NO1","aFRR","15.00","0.51","47.00","32.16"
"29/01/2025 09:00 - 29/01/2025 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 09:00 - 29/01/2025 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 10:00 - 29/01/2025 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 10:00 - 29/01/2025 11:00","MBA|NO1","aFRR","15.00","1.07","50.00","15.33"
"29/01/2025 10:00 - 29/01/2025 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 10:00 - 29/01/2025 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 11:00 - 29/01/2025 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 11:00 - 29/01/2025 12:00","MBA|NO1","aFRR","15.00","0.06","70.00","49.16"
"29/01/2025 11:00 - 29/01/2025 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 11:00 - 29/01/2025 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 12:00 - 29/01/2025 13:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 12:00 - 29/01/2025 13:00","MBA|NO1","aFRR","15.00","4.44","70.00","0.59"
"29/01/2025 12:00 - 29/01/2025 13:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 12:00 - 29/01/2025 13:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 13:00 - 29/01/2025 14:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 13:00 - 29/01/2025 14:00","MBA|NO1","aFRR","15.00","5.39","66.00","16.37"
"29/01/2025 13:00 - 29/01/2025 14:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 13:00 - 29/01/2025 14:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 14:00 - 29/01/2025 15:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 14:00 - 29/01/2025 15:00","MBA|NO1","aFRR","15.00","11.44","25.00","2.63"
"29/01/2025 14:00 - 29/01/2025 15:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 14:00 - 29/01/2025 15:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 15:00 - 29/01/2025 16:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 15:00 - 29/01/2025 16:00","MBA|NO1","aFRR","15.00","3.35","25.00","3.81"
"29/01/2025 15:00 - 29/01/2025 16:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 15:00 - 29/01/2025 16:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 16:00 - 29/01/2025 17:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 16:00 - 29/01/2025 17:00","MBA|NO1","aFRR","15.00","10.98","0.00","0.00"
"29/01/2025 16:00 - 29/01/2025 17:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 16:00 - 29/01/2025 17:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 17:00 - 29/01/2025 18:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 17:00 - 29/01/2025 18:00","MBA|NO1","aFRR","15.00","0.91","15.00","9.77"
"29/01/2025 17:00 - 29/01/2025 18:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 17:00 - 29/01/2025 18:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 18:00 - 29/01/2025 19:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 18:00 - 29/01/2025 19:00","MBA|NO1","aFRR","15.00","0.13","25.00","18.44"
"29/01/2025 18:00 - 29/01/2025 19:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 18:00 - 29/01/2025 19:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 19:00 - 29/01/2025 20:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 19:00 - 29/01/2025 20:00","MBA|NO1","aFRR","15.00","0.00","70.00","68.17"
"29/01/2025 19:00 - 29/01/2025 20:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 19:00 - 29/01/2025 20:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 20:00 - 29/01/2025 21:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 20:00 - 29/01/2025 21:00","MBA|NO1","aFRR","15.00","6.37","70.00","12.71"
"29/01/2025 20:00 - 29/01/2025 21:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 20:00 - 29/01/2025 21:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 21:00 - 29/01/2025 22:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 21:00 - 29/01/2025 22:00","MBA|NO1","aFRR","15.00","3.17","70.00","23.73"
"29/01/2025 21:00 - 29/01/2025 22:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 21:00 - 29/01/2025 22:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 22:00 - 29/01/2025 23:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 22:00 - 29/01/2025 23:00","MBA|NO1","aFRR","15.00","0.00","70.00","49.60"
"29/01/2025 22:00 - 29/01/2025 23:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 22:00 - 29/01/2025 23:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"29/01/2025 23:00 - 30/01/2025 00:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"29/01/2025 23:00 - 30/01/2025 00:00","MBA|NO1","aFRR","15.00","4.68","70.00","23.85"
"29/01/2025 23:00 - 30/01/2025 00:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"29/01/2025 23:00 - 30/01/2025 00:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/01/2025 00:00 - 30/01/2025 01:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/01/2025 00:00 - 30/01/2025 01:00","MBA|NO1","aFRR","15.00","2.08","68.00","38.17"
"30/01/2025 00:00 - 30/01/2025 01:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/01/2025 00:00 - 30/01/2025 01:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/01/2025 01:00 - 30/01/2025 02:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/01/2025 01:00 - 30/01/2025 02:00","MBA|NO1","aFRR","15.00","0.00","58.00","52.55"
"30/01/2025 01:00 - 30/01/2025 02:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/01/2025 01:00 - 30/01/2025 02:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/01/2025 02:00 - 30/01/2025 03:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/01/2025 02:00 - 30/01/2025 03:00","MBA|NO1","aFRR","15.00","0.04","58.00","42.49"
"30/01/2025 02:00 - 30/01/2025 03:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/01/2025 02:00 - 30/01/2025 03:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/01/2025 03:00 - 30/01/2025 04:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/01/2025 03:00 - 30/01/2025 04:00","MBA|NO1","aFRR","15.00","0.00","68.00","64.13"
"30/01/2025 03:00 - 30/01/2025 04:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/01/2025 03:00 - 30/01/2025 04:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/01/2025 04:00 - 30/01/2025 05:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/01/2025 04:00 - 30/01/2025 05:00","MBA|NO1","aFRR","15.00","1.73","70.00","45.41"
"30/01/2025 04:00 - 30/01/2025 05:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/01/2025 04:00 - 30/01/2025 05:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/01/2025 05:00 - 30/01/2025 06:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/01/2025 05:00 - 30/01/2025 06:00","MBA|NO1","aFRR","15.00","0.00","70.00","54.19"
"30/01/2025 05:00 - 30/01/2025 06:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/01/2025 05:00 - 30/01/2025 06:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/01/2025 06:00 - 30/01/2025 07:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/01/2025 06:00 - 30/01/2025 07:00","MBA|NO1","aFRR","30.00","7.55","70.00","24.00"
"30/01/2025 06:00 - 30/01/2025 07:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/01/2025 06:00 - 30/01/2025 07:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/01/2025 07:00 - 30/01/2025 08:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/01/2025 07:00 - 30/01/2025 08:00","MBA|NO1","aFRR","30.00","0.00","55.00","30.78"
"30/01/2025 07:00 - 30/01/2025 08:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/01/2025 07:00 - 30/01/2025 08:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/01/2025 08:00 - 30/01/2025 09:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/01/2025 08:00 - 30/01/2025 09:00","MBA|NO1","aFRR","16.00","2.61","54.00","26.63"
"30/01/2025 08:00 - 30/01/2025 09:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/01/2025 08:00 - 30/01/2025 09:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/01/2025 09:00 - 30/01/2025 10:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/01/2025 09:00 - 30/01/2025 10:00","MBA|NO1","aFRR","19.00","0.95","47.00","22.32"
"30/01/2025 09:00 - 30/01/2025 10:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/01/2025 09:00 - 30/01/2025 10:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/01/2025 10:00 - 30/01/2025 11:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/01/2025 10:00 - 30/01/2025 11:00","MBA|NO1","aFRR","19.00","0.00","52.00","47.76"
"30/01/2025 10:00 - 30/01/2025 11:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/01/2025 10:00 - 30/01/2025 11:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
"30/01/2025 11:00 - 30/01/2025 12:00","MBA|NO1","FCR","n/e","n/e","n/e","n/e"
"30/01/2025 11:00 - 30/01/2025 12:00","MBA|NO1","aFRR","15.00","3.25","55.00","18.79"
"30/01/2025 11:00 - 30/01/2025 12:00","MBA|NO1","mFRR","n/e","n/e","n/e","n/e"
"30/01/2025 11:00 - 30/01/2025 12:00","MBA|NO1","RR","n/e","n/e","n/e","n/e"
