Delivery Start (CET);Delivery End (CET);NO2 NO2->DK1 Export (MW);NO2 DK1->NO2 Import (MW);NO2 NO2->GER Export (MW);NO2 GER->NO2 Import (MW);NO2 NO2->NL Export (MW);NO2 NL->NO2 Import (MW);NO2 NO2->NO1 Export (MW);NO2 NO1->NO2 Import (MW);NO2 NO2->NO5 Export (MW);NO2 NO5->NO2 Import (MW);NO2 Total Export (MW);NO2 Total Import (MW);NO2 Total Net Position (MW)
11.10.2025 22:45:00;11.10.2025 23:00:00;946.2;0;1372;0;640;0;0;1959;0;431.4;2958.2;2390.4;-567.8
11.10.2025 23:00:00;11.10.2025 23:15:00;721.2;0;1362;0;638.4;0;0;1981.8;0;443.4;2721.6;2425.2;-296.4
11.10.2025 23:15:00;11.10.2025 23:30:00;714.5;0;1362;0;640;0;0;1983.2;0;432.2;2716.5;2415.4;-301.1
11.10.2025 23:30:00;11.10.2025 23:45:00;710.9;0;1362;0;640;0;0;1984.2;0;425;2712.9;2409.2;-303.7
11.10.2025 23:45:00;12.10.2025 00:00:00;706.8;0;1362;0;640;0;0;1985.2;0;416.9;2708.8;2402.1;-306.7
12.10.2025 00:00:00;12.10.2025 00:15:00;931.8;0;1393;0;640;0;0;1951.7;0;354.4;2964.8;2306.1;-658.7
12.10.2025 00:15:00;12.10.2025 00:30:00;1156.8;0;1393;0;640;0;0;1951.2;0;346.7;3189.8;2297.9;-891.9
12.10.2025 00:30:00;12.10.2025 00:45:00;1244;0;1393;0;640;0;0;1950.4;0;347.9;3277;2298.3;-978.7
12.10.2025 00:45:00;12.10.2025 01:00:00;1241;0;1393;0;640;0;0;1951.3;0;342.1;3274;2293.4;-980.6
12.10.2025 01:00:00;12.10.2025 01:15:00;1125.9;0;1393;0;640;0;0;1953.2;0;354.4;3158.9;2307.6;-851.3
12.10.2025 01:15:00;12.10.2025 01:30:00;1123.9;0;1393;0;640;0;0;1954.2;0;352.1;3156.9;2306.3;-850.6
12.10.2025 01:30:00;12.10.2025 01:45:00;1121.8;0;1393;0;640;0;0;1955.1;0;348.7;3154.8;2303.8;-851
12.10.2025 01:45:00;12.10.2025 02:00:00;1119.3;0;1393;0;640;0;0;1956.3;0;347.8;3152.3;2304.1;-848.2
12.10.2025 02:00:00;12.10.2025 02:15:00;1273;0;1341;0;640;0;0;1953.7;0;334.6;3254;2288.3;-965.7
12.10.2025 02:15:00;12.10.2025 02:30:00;1270.7;0;1341;0;640;0;0;1954.5;0;334.8;3251.7;2289.3;-962.4
12.10.2025 02:30:00;12.10.2025 02:45:00;1268.6;0;1341;0;640;0;0;1955.3;0;335.1;3249.6;2290.4;-959.2
12.10.2025 02:45:00;12.10.2025 03:00:00;1253.2;0;1341;0;640;0;0;1956.2;0;335.2;3234.2;2291.4;-942.8
12.10.2025 03:00:00;12.10.2025 03:15:00;1177.8;0;1331;0;640;0;0;1948.6;0;328.8;3148.8;2277.4;-871.4
12.10.2025 03:15:00;12.10.2025 03:30:00;1144.9;0;1331;0;640;0;0;1948.9;0;327.6;3115.9;2276.5;-839.4
12.10.2025 03:30:00;12.10.2025 03:45:00;1120.3;0;1331;0;640;0;0;1949;0;327.8;3091.3;2276.8;-814.5
12.10.2025 03:45:00;12.10.2025 04:00:00;969.8;0;1331;0;640;0;0;1950.3;0;329.6;2940.8;2279.9;-660.9
12.10.2025 04:00:00;12.10.2025 04:15:00;744.8;0;1320;0;640;0;0;1954.4;0;326.8;2704.8;2281.2;-423.6
12.10.2025 04:15:00;12.10.2025 04:30:00;728;0;1320;0;640;0;0;1954.6;0;326.8;2688;2281.4;-406.6
12.10.2025 04:30:00;12.10.2025 04:45:00;714.8;0;1320;0;640;0;0;1954.4;0;327.1;2674.8;2281.5;-393.3
12.10.2025 04:45:00;12.10.2025 05:00:00;703.9;0;1320;0;640;0;0;1954.6;0;326.9;2663.9;2281.5;-382.4
12.10.2025 05:00:00;12.10.2025 05:15:00;478.9;0;1300;0;640;0;0;1972.4;0;333.7;2418.9;2306.1;-112.8
12.10.2025 05:15:00;12.10.2025 05:30:00;497.9;0;1300;0;640;0;0;1972.3;0;333.5;2437.9;2305.8;-132.1
12.10.2025 05:30:00;12.10.2025 05:45:00;503;0;1300;0;640;0;0;1972.1;0;333.3;2443;2305.4;-137.6
12.10.2025 05:45:00;12.10.2025 06:00:00;546.9;0;1300;0;640;0;0;1971.6;0;334.7;2486.9;2306.3;-180.6
12.10.2025 06:00:00;12.10.2025 06:15:00;452.6;0;1279;0;640;0;0;1983.7;0;336.3;2371.6;2320;-51.6
12.10.2025 06:15:00;12.10.2025 06:30:00;528.2;0;1279;0;640;0;0;1983.1;0;335;2447.2;2318.1;-129.1
12.10.2025 06:30:00;12.10.2025 06:45:00;633.5;0;1279;0;640;0;0;1982.2;0;335.4;2552.5;2317.6;-234.9
12.10.2025 06:45:00;12.10.2025 07:00:00;720.5;0;1279;0;640;0;0;1981.4;0;334.6;2639.5;2316;-323.5
12.10.2025 07:00:00;12.10.2025 07:15:00;945.5;0;1289;0;640;0;0;1965.8;0;348.2;2874.5;2314;-560.5
12.10.2025 07:15:00;12.10.2025 07:30:00;1030.6;0;1289;0;640;0;0;1964.6;0;352.2;2959.6;2316.8;-642.8
12.10.2025 07:30:00;12.10.2025 07:45:00;1146.4;0;1289;0;640;0;0;1963.4;0;354.9;3075.4;2318.3;-757.1
12.10.2025 07:45:00;12.10.2025 08:00:00;1241.4;0;1289;0;640;0;0;1962.3;0;358.1;3170.4;2320.4;-850
12.10.2025 08:00:00;12.10.2025 08:15:00;1418.7;0;1279;0;640;0;0;1927.9;0;392.4;3337.7;2320.3;-1017.4
12.10.2025 08:15:00;12.10.2025 08:30:00;1508.4;0;1279;0;640;0;0;1926.4;0;398.1;3427.4;2324.5;-1102.9
12.10.2025 08:30:00;12.10.2025 08:45:00;1573.9;0;1279;0;640;0;0;1924.8;0;406.3;3492.9;2331.1;-1161.8
12.10.2025 08:45:00;12.10.2025 09:00:00;1619.3;0;1279;0;640;0;0;1924.5;0;405.8;3538.3;2330.3;-1208
12.10.2025 09:00:00;12.10.2025 09:15:00;1449.3;0;1279;0;640;0;0;1936.4;0;404.2;3368.3;2340.6;-1027.7
12.10.2025 09:15:00;12.10.2025 09:30:00;1474.2;0;1279;0;640;0;0;1935.2;0;411.6;3393.2;2346.8;-1046.4
12.10.2025 09:30:00;12.10.2025 09:45:00;1455.1;0;1279;0;640;0;0;1933.9;0;422.4;3374.1;2356.3;-1017.8
12.10.2025 09:45:00;12.10.2025 10:00:00;1446.2;0;1279;0;640;0;0;1932.9;0;430.2;3365.2;2363.1;-1002.1
12.10.2025 10:00:00;12.10.2025 10:15:00;1221.2;0;1269;0;640;0;0;1930;0;429.7;3130.2;2359.7;-770.5
12.10.2025 10:15:00;12.10.2025 10:30:00;1233.6;0;1269;0;640;0;0;1930.5;0;425.4;3142.6;2355.9;-786.7
12.10.2025 10:30:00;12.10.2025 10:45:00;1008.6;0;1266.9;0;640;0;0;1930.9;0;433.9;2915.5;2364.8;-550.7
12.10.2025 10:45:00;12.10.2025 11:00:00;1064;0;976;0;640;0;0;1931.6;0;434.7;2680;2366.3;-313.7
12.10.2025 11:00:00;12.10.2025 11:15:00;1289;0;1259;0;640;0;0;1926.4;0;461.2;3188;2387.6;-800.4
12.10.2025 11:15:00;12.10.2025 11:30:00;1064;0;1259;0;640;0;0;1926.8;0;469.5;2963;2396.3;-566.7
12.10.2025 11:30:00;12.10.2025 11:45:00;839;0;1259;0;640;0;0;1927.6;0;475.1;2738;2402.7;-335.3
12.10.2025 11:45:00;12.10.2025 12:00:00;614;0;1141;0;640;0;0;1929;0;480.6;2395;2409.6;14.6
12.10.2025 12:00:00;12.10.2025 12:15:00;389;0;1202.6;0;640;0;0;1934.3;0;491.6;2231.6;2425.9;194.3
12.10.2025 12:15:00;12.10.2025 12:30:00;164;0;1116.4;0;640;0;0;1935.6;0;496.4;1920.4;2432;511.6
12.10.2025 12:30:00;12.10.2025 12:45:00;85.7;0;900;0;640;0;0;1936.8;0;497.9;1625.7;2434.7;809
12.10.2025 12:45:00;12.10.2025 13:00:00;35;0;450;0;640;0;0;1938.9;0;499.1;1125;2438;1313
12.10.2025 13:00:00;12.10.2025 13:15:00;0;0;0;0;640;0;0;1954.6;0;506.3;640;2460.9;1820.9
12.10.2025 13:15:00;12.10.2025 13:30:00;0;103.9;0;0;640;0;0;1956.1;0;500.4;640;2560.4;1920.4
12.10.2025 13:30:00;12.10.2025 13:45:00;0;197.1;0;0;640;0;0;1958;0;490.4;640;2645.5;2005.5
12.10.2025 13:45:00;12.10.2025 14:00:00;0;241.1;0;0;640;0;0;1958.5;0;489;640;2688.6;2048.6
12.10.2025 14:00:00;12.10.2025 14:15:00;0;22.7;0;0;640;0;0;1976.7;0;496.4;640;2495.8;1855.8
12.10.2025 14:15:00;12.10.2025 14:30:00;0;0;249.8;0;640;0;0;1975.5;0;497.3;889.8;2472.8;1583
12.10.2025 14:30:00;12.10.2025 14:45:00;225;0;699.8;0;640;0;0;1971.8;0;499.6;1564.8;2471.4;906.6
12.10.2025 14:45:00;12.10.2025 15:00:00;450;0;1231.4;0;558.4;0;0;1968.4;0;499.6;2239.8;2468;228.2
12.10.2025 15:00:00;12.10.2025 15:15:00;675;0;1170.7;0;640;0;0;1954.5;0;513;2485.7;2467.5;-18.2
12.10.2025 15:15:00;12.10.2025 15:30:00;900;0;1300;0;640;0;0;1952.6;0;512.3;2840;2464.9;-375.1
12.10.2025 15:30:00;12.10.2025 15:45:00;1058.1;0;1300;0;640;0;0;1951.6;0;512.2;2998.1;2463.8;-534.3
12.10.2025 15:45:00;12.10.2025 16:00:00;1057.8;0;1300;0;640;0;0;1952;0;524.9;2997.8;2476.9;-520.9
12.10.2025 16:00:00;12.10.2025 16:15:00;1282.8;0;1289;0;640;0;0;1983;0;577.8;3211.8;2560.8;-651
12.10.2025 16:15:00;12.10.2025 16:30:00;1331.3;0;1289;0;640;0;0;1983.5;0;612;3260.3;2595.5;-664.8
12.10.2025 16:30:00;12.10.2025 16:45:00;1456.1;0;1289;0;640;0;0;1839.2;0;612;3385.1;2451.2;-933.9
12.10.2025 16:45:00;12.10.2025 17:00:00;1680;0;1289;0;429.7;0;0;1753.1;0;612;3398.7;2365.1;-1033.6
12.10.2025 17:00:00;12.10.2025 17:15:00;1649.7;0;1300;0;120.7;0;0;1743.6;0;598;3070.4;2341.6;-728.8
12.10.2025 17:15:00;12.10.2025 17:30:00;1680;0;1300;0;217.3;0;0;1621;0;598;3197.3;2219;-978.3
12.10.2025 17:30:00;12.10.2025 17:45:00;1680;0;1300;0;396.3;0;0;1458.6;0;579.6;3376.3;2038.2;-1338.1
12.10.2025 17:45:00;12.10.2025 18:00:00;1675.5;0;1300;0;640;0;0;1224.8;0;501.1;3615.5;1725.9;-1889.6
12.10.2025 18:00:00;12.10.2025 18:15:00;1680;0;1310;0;640;0;0;1502.3;0;543;3630;2045.3;-1584.7
12.10.2025 18:15:00;12.10.2025 18:30:00;1680;0;1310;0;640;0;0;1499.2;0;543;3630;2042.2;-1587.8
12.10.2025 18:30:00;12.10.2025 18:45:00;1680;0;1310;0;640;0;0;1498.5;0;543;3630;2041.5;-1588.5
12.10.2025 18:45:00;12.10.2025 19:00:00;1680;0;1310;0;640;0;0;1499.5;0;543;3630;2042.5;-1587.5
12.10.2025 19:00:00;12.10.2025 19:15:00;1530.5;0;1341;0;640;0;0;1030.1;0;531;3511.5;1561.1;-1950.4
12.10.2025 19:15:00;12.10.2025 19:30:00;1520.2;0;1341;0;640;0;0;1047.8;0;531;3501.2;1578.8;-1922.4
12.10.2025 19:30:00;12.10.2025 19:45:00;1497.7;0;1341;0;640;0;0;1084;0;531;3478.7;1615;-1863.7
12.10.2025 19:45:00;12.10.2025 20:00:00;1474.3;0;1341;0;640;0;0;1121;0;531;3455.3;1652;-1803.3
12.10.2025 20:00:00;12.10.2025 20:15:00;1371.3;0;1444;0;640;0;0;1143.9;0;539;3455.3;1682.9;-1772.4
12.10.2025 20:15:00;12.10.2025 20:30:00;1331.3;0;1444;0;640;0;0;1205.5;0;539;3415.3;1744.5;-1670.8
12.10.2025 20:30:00;12.10.2025 20:45:00;1289.1;0;1444;0;640;0;0;1269.4;0;539;3373.1;1808.4;-1564.7
12.10.2025 20:45:00;12.10.2025 21:00:00;1230.3;0;1444;0;640;0;0;1344.4;0;539;3314.3;1883.4;-1430.9
12.10.2025 21:00:00;12.10.2025 21:15:00;1005.3;0;1444;0;640;0;0;1236.9;0;516;3089.3;1752.9;-1336.4
12.10.2025 21:15:00;12.10.2025 21:30:00;958.9;0;1444;0;640;0;0;1313.1;0;516;3042.9;1829.1;-1213.8
12.10.2025 21:30:00;12.10.2025 21:45:00;924.6;0;1444;0;640;0;0;1367.5;0;516;3008.6;1883.5;-1125.1
12.10.2025 21:45:00;12.10.2025 22:00:00;896.6;0;1444;0;640;0;0;1412.9;0;516;2980.6;1928.9;-1051.7
12.10.2025 22:00:00;12.10.2025 22:15:00;856.4;0;1444;0;640;0;0;1390.5;0;450.7;2940.4;1841.2;-1099.2
12.10.2025 22:15:00;12.10.2025 22:30:00;753.3;0;1444;0;640;0;0;1554.8;0;514.2;2837.3;2069;-768.3
12.10.2025 22:30:00;12.10.2025 22:45:00;711.5;0;1444;0;640;0;0;1619.6;0;523;2795.5;2142.6;-652.9
12.10.2025 22:45:00;12.10.2025 23:00:00;682.3;0;1444;0;640;0;0;1664.2;0;523;2766.3;2187.2;-579.1
12.10.2025 23:00:00;12.10.2025 23:15:00;481.6;0;1444;0;640;0;0;1823.4;0;518;2565.6;2341.4;-224.2
12.10.2025 23:15:00;12.10.2025 23:30:00;404.5;0;1444;0;640;0;0;1926;0;518;2488.5;2444;-44.5
12.10.2025 23:30:00;12.10.2025 23:45:00;380;0;1444;0;640;0;0;1963.4;0;518;2464;2481.4;17.4
12.10.2025 23:45:00;13.10.2025 00:00:00;350.2;0;1444;0;640;0;0;2008.1;0;518;2434.2;2526.1;91.9
13.10.2025 00:00:00;13.10.2025 00:15:00;575.2;0;1444;0;640;0;0;1991.9;0;529;2659.2;2520.9;-138.3
13.10.2025 00:15:00;13.10.2025 00:30:00;770.9;0;1444;0;640;0;0;1971.5;0;529;2854.9;2500.5;-354.4
13.10.2025 00:30:00;13.10.2025 00:45:00;995.9;0;1444;0;335.6;0;0;1987.4;0;529;2775.5;2516.4;-259.1
13.10.2025 00:45:00;13.10.2025 01:00:00;1220.9;0;1444;0;42.4;0;0;1987.8;0;515.4;2707.3;2503.2;-204.1
13.10.2025 01:00:00;13.10.2025 01:15:00;995.9;0;1444;0;311.3;0;0;1985;0;500.1;2751.2;2485.1;-266.1
13.10.2025 01:15:00;13.10.2025 01:30:00;1220.9;0;1444;0;15.8;0;0;1986.2;0;493.9;2680.7;2480.1;-200.6
13.10.2025 01:30:00;13.10.2025 01:45:00;995.9;0;1444;0;305.2;0;0;1986.2;0;494.9;2745.1;2481.1;-264
13.10.2025 01:45:00;13.10.2025 02:00:00;957.2;0;1444;0;351.2;0;0;1987.1;0;495.2;2752.4;2482.3;-270.1
13.10.2025 02:00:00;13.10.2025 02:15:00;732.2;0;1444;0;585.4;0;0;1947.5;0;490.8;2761.6;2438.3;-323.3
13.10.2025 02:15:00;13.10.2025 02:30:00;957.2;0;1444;0;292.6;0;0;1948.2;0;486.9;2693.8;2435.1;-258.7
13.10.2025 02:30:00;13.10.2025 02:45:00;1182.2;0;1444;0;0;0;0;1948.8;0;482.6;2626.2;2431.4;-194.8
13.10.2025 02:45:00;13.10.2025 03:00:00;1181.3;0;1444;0;0;0;0;1949.1;0;485.8;2625.3;2434.9;-190.4
13.10.2025 03:00:00;13.10.2025 03:15:00;1265.5;0;1444;0;0;0;0;1941.5;0;490.6;2709.5;2432.1;-277.4
13.10.2025 03:15:00;13.10.2025 03:30:00;1455;0;1444;0;0;247.9;0;1942.4;0;493.6;2899;2683.9;-215.1
13.10.2025 03:30:00;13.10.2025 03:45:00;1680;0;1444;0;0;542.1;0;1943.3;0;495.4;3124;2980.8;-143.2
13.10.2025 03:45:00;13.10.2025 04:00:00;1471.4;0;1444;0;0;271.4;0;1943.1;0;501.9;2915.4;2716.4;-199
13.10.2025 04:00:00;13.10.2025 04:15:00;1680;0;1444;0;28.6;0;0;2053.1;0;531;3152.6;2584.1;-568.5
13.10.2025 04:15:00;13.10.2025 04:30:00;1680;0;1444;0;10.1;0;0;2057;0;531;3134.1;2588;-546.1
13.10.2025 04:30:00;13.10.2025 04:45:00;1680;0;1444;0;105;0;0;1971.9;0;531;3229;2502.9;-726.1
13.10.2025 04:45:00;13.10.2025 05:00:00;1680;0;1444;0;233.1;0;0;1860.4;0;531;3357.1;2391.4;-965.7
13.10.2025 05:00:00;13.10.2025 05:15:00;1680;0;1444;0;172.3;0;0;1901.8;0;528;3296.3;2429.8;-866.5
13.10.2025 05:15:00;13.10.2025 05:30:00;1680;0;1444;0;308.6;0;0;1767.4;0;528;3432.6;2295.4;-1137.2
13.10.2025 05:30:00;13.10.2025 05:45:00;1680;0;1444;0;577.8;0;0;1523.5;0;528;3701.8;2051.5;-1650.3
13.10.2025 05:45:00;13.10.2025 06:00:00;1680;0;1444;0;640;0;0;1446.5;0;528;3764;1974.5;-1789.5
13.10.2025 06:00:00;13.10.2025 06:15:00;1604.8;0;1444;0;640;0;0;1662.5;0;565;3688.8;2227.5;-1461.3
13.10.2025 06:15:00;13.10.2025 06:30:00;1680;0;1444;0;640;0;0;1589.8;0;565;3764;2154.8;-1609.2
13.10.2025 06:30:00;13.10.2025 06:45:00;1680;0;1444;0;640;0;0;1475.8;0;565;3764;2040.8;-1723.2
13.10.2025 06:45:00;13.10.2025 07:00:00;1680;0;1444;0;640;0;0;1382;0;565;3764;1947;-1817
13.10.2025 07:00:00;13.10.2025 07:15:00;1680;0;1444;0;506;0;0;1249.5;0;603;3630;1852.5;-1777.5
13.10.2025 07:15:00;13.10.2025 07:30:00;1680;0;1444;0;506;0;0;902.2;0;603;3630;1505.2;-2124.8
13.10.2025 07:30:00;13.10.2025 07:45:00;1680;0;1444;0;506;0;0;518.5;0;603;3630;1121.5;-2508.5
13.10.2025 07:45:00;13.10.2025 08:00:00;1680;0;1444;0;506;0;0;459.9;0;603;3630;1062.9;-2567.1
13.10.2025 08:00:00;13.10.2025 08:15:00;1680;0;1444;0;506;0;0;744.2;0;622;3630;1366.2;-2263.8
13.10.2025 08:15:00;13.10.2025 08:30:00;1680;0;1444;0;506;0;0;766.3;0;622;3630;1388.3;-2241.7
13.10.2025 08:30:00;13.10.2025 08:45:00;1680;0;1444;0;506;0;0;1269.6;0;622;3630;1891.6;-1738.4
13.10.2025 08:45:00;13.10.2025 09:00:00;1680;0;1444;0;506;0;0;1284.1;0;622;3630;1906.1;-1723.9
13.10.2025 09:00:00;13.10.2025 09:15:00;1680;0;1444;0;506;0;0;1190.8;0;626;3630;1816.8;-1813.2
13.10.2025 09:15:00;13.10.2025 09:30:00;1680;0;1444;0;506;0;0;1199.4;0;626;3630;1825.4;-1804.6
13.10.2025 09:30:00;13.10.2025 09:45:00;1680;0;1444;0;506;0;0;1211.4;0;626;3630;1837.4;-1792.6
13.10.2025 09:45:00;13.10.2025 10:00:00;1680;0;1444;0;506;0;0;1279.3;0;626;3630;1905.3;-1724.7
13.10.2025 10:00:00;13.10.2025 10:15:00;1680;0;1444;0;506;0;0;1138;0;587;3630;1725;-1905
13.10.2025 10:15:00;13.10.2025 10:30:00;1680;0;1444;0;506;0;0;1153.8;0;587;3630;1740.8;-1889.2
13.10.2025 10:30:00;13.10.2025 10:45:00;1680;0;1444;0;506;0;0;1165;0;587;3630;1752;-1878
13.10.2025 10:45:00;13.10.2025 11:00:00;1680;0;1444;0;506;0;0;1194.6;0;587;3630;1781.6;-1848.4
13.10.2025 11:00:00;13.10.2025 11:15:00;1680;0;1444;0;506;0;0;1094.7;0;555;3630;1649.7;-1980.3
13.10.2025 11:15:00;13.10.2025 11:30:00;1680;0;1444;0;506;0;0;1140.8;0;555;3630;1695.8;-1934.2
13.10.2025 11:30:00;13.10.2025 11:45:00;1680;0;1444;0;506;0;0;1211.8;0;555;3630;1766.8;-1863.2
13.10.2025 11:45:00;13.10.2025 12:00:00;1680;0;1444;0;506;0;0;1210.1;0;555;3630;1765.1;-1864.9
13.10.2025 12:00:00;13.10.2025 12:15:00;1680;0;1444;0;506;0;0;1184.2;0;582;3630;1766.2;-1863.8
13.10.2025 12:15:00;13.10.2025 12:30:00;1680;0;1444;0;506;0;0;1207.8;0;582;3630;1789.8;-1840.2
13.10.2025 12:30:00;13.10.2025 12:45:00;1680;0;1444;0;506;0;0;1219.9;0;582;3630;1801.9;-1828.1
13.10.2025 12:45:00;13.10.2025 13:00:00;1680;0;1444;0;506;0;0;1231.1;0;582;3630;1813.1;-1816.9
13.10.2025 13:00:00;13.10.2025 13:15:00;1680;0;1444;0;506;0;0;1363.8;0;612;3630;1975.8;-1654.2
13.10.2025 13:15:00;13.10.2025 13:30:00;1680;0;1444;0;506;0;0;1374.3;0;612;3630;1986.3;-1643.7
13.10.2025 13:30:00;13.10.2025 13:45:00;1680;0;1444;0;506;0;0;1397;0;612;3630;2009;-1621
13.10.2025 13:45:00;13.10.2025 14:00:00;1680;0;1444;0;506;0;0;1475.8;0;612;3630;2087.8;-1542.2
13.10.2025 14:00:00;13.10.2025 14:15:00;1680;0;1444;0;506;0;0;1499.8;0;614;3630;2113.8;-1516.2
13.10.2025 14:15:00;13.10.2025 14:30:00;1680;0;1444;0;506;0;0;1451.9;0;614;3630;2065.9;-1564.1
13.10.2025 14:30:00;13.10.2025 14:45:00;1680;0;1444;0;506;0;0;1432;0;614;3630;2046;-1584
13.10.2025 14:45:00;13.10.2025 15:00:00;1680;0;1444;0;506;0;0;1393;0;614;3630;2007;-1623
13.10.2025 15:00:00;13.10.2025 15:15:00;1680;0;1444;0;506;0;0;1265.2;0;594;3630;1859.2;-1770.8
13.10.2025 15:15:00;13.10.2025 15:30:00;1680;0;1444;0;506;0;0;1292.4;0;594;3630;1886.4;-1743.6
13.10.2025 15:30:00;13.10.2025 15:45:00;1680;0;1444;0;506;0;0;1261.5;0;594;3630;1855.5;-1774.5
13.10.2025 15:45:00;13.10.2025 16:00:00;1680;0;1444;0;506;0;0;1244.9;0;594;3630;1838.9;-1791.1
13.10.2025 16:00:00;13.10.2025 16:15:00;1680;0;1444;0;494.1;0;0;1215.4;0;620;3618.1;1835.4;-1782.7
13.10.2025 16:15:00;13.10.2025 16:30:00;1680;0;1444;0;506;0;0;1161.6;0;620;3630;1781.6;-1848.4
13.10.2025 16:30:00;13.10.2025 16:45:00;1680;0;1444;0;506;0;0;1137.4;0;620;3630;1757.4;-1872.6
13.10.2025 16:45:00;13.10.2025 17:00:00;1680;0;1444;0;506;0;0;1116.3;0;620;3630;1736.3;-1893.7
13.10.2025 17:00:00;13.10.2025 17:15:00;1680;0;1444;0;506;0;0;1176;0;618;3630;1794;-1836
13.10.2025 17:15:00;13.10.2025 17:30:00;1680;0;1444;0;506;0;0;1128;0;618;3630;1746;-1884
13.10.2025 17:30:00;13.10.2025 17:45:00;1680;0;1444;0;506;0;0;709.2;0;618;3630;1327.2;-2302.8
13.10.2025 17:45:00;13.10.2025 18:00:00;1680;0;1444;0;506;0;0;335.2;0;618;3630;953.2;-2676.8
13.10.2025 18:00:00;13.10.2025 18:15:00;1680;0;1444;0;506;0;0;639.4;0;667;3630;1306.4;-2323.6
13.10.2025 18:15:00;13.10.2025 18:30:00;1680;0;1444;0;506;0;0;470.5;0;667;3630;1137.5;-2492.5
13.10.2025 18:30:00;13.10.2025 18:45:00;1680;0;1444;0;506;0;0;464;0;667;3630;1131;-2499
13.10.2025 18:45:00;13.10.2025 19:00:00;1680;0;1444;0;506;0;0;455.4;0;667;3630;1122.4;-2507.6
13.10.2025 19:00:00;13.10.2025 19:15:00;1680;0;1444;0;506;0;0;401.1;0;634;3630;1035.1;-2594.9
13.10.2025 19:15:00;13.10.2025 19:30:00;1680;0;1444;0;506;0;0;400;0;634;3630;1034;-2596
13.10.2025 19:30:00;13.10.2025 19:45:00;1680;0;1444;0;506;0;0;401.9;0;634;3630;1035.9;-2594.1
13.10.2025 19:45:00;13.10.2025 20:00:00;1680;0;1444;0;506;0;0;411.6;0;634;3630;1045.6;-2584.4
13.10.2025 20:00:00;13.10.2025 20:15:00;1680;0;1444;0;506;0;0;748.8;0;643;3630;1391.8;-2238.2
13.10.2025 20:15:00;13.10.2025 20:30:00;1680;0;1444;0;506;0;0;824.3;0;643;3630;1467.3;-2162.7
13.10.2025 20:30:00;13.10.2025 20:45:00;1680;0;1444;0;506;0;0;1175.3;0;643;3630;1818.3;-1811.7
13.10.2025 20:45:00;13.10.2025 21:00:00;1680;0;1444;0;506;0;0;1244.3;0;643;3630;1887.3;-1742.7
13.10.2025 21:00:00;13.10.2025 21:15:00;1680;0;1444;0;506;0;0;1147.7;0;601;3630;1748.7;-1881.3
13.10.2025 21:15:00;13.10.2025 21:30:00;1680;0;1444;0;506;0;0;1208.2;0;601;3630;1809.2;-1820.8
13.10.2025 21:30:00;13.10.2025 21:45:00;1680;0;1444;0;506;0;0;1216.8;0;601;3630;1817.8;-1812.2
13.10.2025 21:45:00;13.10.2025 22:00:00;1680;0;1444;0;506;0;0;1228.1;0;601;3630;1829.1;-1800.9
13.10.2025 22:00:00;13.10.2025 22:15:00;1680;0;1444;0;506;0;0;1089.3;0;592;3630;1681.3;-1948.7
13.10.2025 22:15:00;13.10.2025 22:30:00;1680;0;1444;0;506;0;0;1124.8;0;592;3630;1716.8;-1913.2
13.10.2025 22:30:00;13.10.2025 22:45:00;1680;0;1444;0;506;0;0;1181.9;0;592;3630;1773.9;-1856.1
13.10.2025 22:45:00;13.10.2025 23:00:00;1680;0;1444;0;506;0;0;1219.6;0;592;3630;1811.6;-1818.4
13.10.2025 23:00:00;13.10.2025 23:15:00;1680;0;1444;0;506;0;0;1424.2;0;617;3630;2041.2;-1588.8
13.10.2025 23:15:00;13.10.2025 23:30:00;1680;0;1444;0;506;0;0;1459.1;0;617;3630;2076.1;-1553.9
13.10.2025 23:30:00;13.10.2025 23:45:00;1680;0;1444;0;506;0;0;1489.9;0;617;3630;2106.9;-1523.1
13.10.2025 23:45:00;14.10.2025 00:00:00;1680;0;1444;0;506;0;0;1523.5;0;617;3630;2140.5;-1489.5
14.10.2025 00:00:00;14.10.2025 00:15:00;1680;0;1444;0;0;0;0;1220.8;0;543;3124;1763.8;-1360.2
14.10.2025 00:15:00;14.10.2025 00:30:00;1680;0;1444;0;0;0;0;1223.1;0;543;3124;1766.1;-1357.9
14.10.2025 00:30:00;14.10.2025 00:45:00;1680;0;1444;0;0;0;0;1251.2;0;543;3124;1794.2;-1329.8
14.10.2025 00:45:00;14.10.2025 01:00:00;1680;0;1444;0;0;0;0;1274.7;0;543;3124;1817.7;-1306.3
14.10.2025 01:00:00;14.10.2025 01:15:00;1680;0;1434;0;0;0;0;1518.7;0;552;3114;2070.7;-1043.3
14.10.2025 01:15:00;14.10.2025 01:30:00;1680;0;1434;0;0;0;0;1538.4;0;552;3114;2090.4;-1023.6
14.10.2025 01:30:00;14.10.2025 01:45:00;1680;0;1434;0;0;0;0;1558.7;0;552;3114;2110.7;-1003.3
14.10.2025 01:45:00;14.10.2025 02:00:00;1680;0;1434;0;0;0;0;1576.9;0;552;3114;2128.9;-985.1
14.10.2025 02:00:00;14.10.2025 02:15:00;1680;0;1413;0;0;0;0;1645.9;0;546;3093;2191.9;-901.1
14.10.2025 02:15:00;14.10.2025 02:30:00;1680;0;1413;0;0;0;0;1659;0;546;3093;2205;-888
