Delivery Start (CET);Delivery End (CET);NO1 NO1->NO2 Export (MW);NO1 NO2->NO1 Import (MW);NO1 NO1->NO3 Export (MW);NO1 NO3->NO1 Import (MW);NO1 NO1->NO5 Export (MW);NO1 NO5->NO1 Import (MW);NO1 NO1->SE3 Export (MW);NO1 SE3->NO1 Import (MW);NO1 Total Export (MW);NO1 Total Import (MW);NO1 Total Net Position (MW)
29.10.2025 22:45:00;29.10.2025 23:00:00;1944.9;0;0;455.8;0;1742.4;0;1124.2;1944.9;3322.4;1377.5
29.10.2025 23:00:00;29.10.2025 23:15:00;1432.8;0;0;459.8;0;1150.3;0;1125.8;1432.8;2735.9;1303.1
29.10.2025 23:15:00;29.10.2025 23:30:00;1831;0;0;463.7;0;1336.7;0;1262.5;1831;3062.9;1231.9
29.10.2025 23:30:00;29.10.2025 23:45:00;1918.4;0;0;463.1;0;1377.4;0;1258.6;1918.4;3099.1;1180.7
29.10.2025 23:45:00;30.10.2025 00:00:00;1923.2;0;0;460.9;0;1405.4;0;1193.7;1923.2;3060;1136.8
30.10.2025 00:00:00;30.10.2025 00:15:00;1524.8;0;0;438.5;0;1193.8;0;963.4;1524.8;2595.7;1070.9
30.10.2025 00:15:00;30.10.2025 00:30:00;1920.5;0;0;455.9;0;1380.7;0;1096;1920.5;2932.6;1012.1
30.10.2025 00:30:00;30.10.2025 00:45:00;1962.3;0;0;461.8;0;1310.2;0;1169.6;1962.3;2941.6;979.3
30.10.2025 00:45:00;30.10.2025 01:00:00;1963.6;0;0;466.4;0;1234;0;1227.6;1963.6;2928;964.4
30.10.2025 01:00:00;30.10.2025 01:15:00;1973.3;0;0;456.5;0;1244.4;0;1208.9;1973.3;2909.8;936.5
30.10.2025 01:15:00;30.10.2025 01:30:00;1973.9;0;0;458.7;0;1178.6;0;1250.5;1973.9;2887.8;913.9
30.10.2025 01:30:00;30.10.2025 01:45:00;1974.7;0;0;457.5;0;1155.9;0;1254.9;1974.7;2868.3;893.6
30.10.2025 01:45:00;30.10.2025 02:00:00;1978.8;0;0;456.9;0;1145.9;0;1249.8;1978.8;2852.6;873.8
30.10.2025 02:00:00;30.10.2025 02:15:00;1985.9;0;0;450.7;0;1144.5;0;1229.1;1985.9;2824.3;838.4
30.10.2025 02:15:00;30.10.2025 02:30:00;1989.3;0;0;449.8;0;1135.7;0;1228.6;1989.3;2814.1;824.8
30.10.2025 02:30:00;30.10.2025 02:45:00;1988.1;0;0;448.2;0;1125.8;0;1228.8;1988.1;2802.8;814.7
30.10.2025 02:45:00;30.10.2025 03:00:00;1991;0;0;442.8;0;1118.6;0;1231.9;1991;2793.3;802.3
30.10.2025 03:00:00;30.10.2025 03:15:00;1982.4;0;0;439.3;0;1104;0;1267.3;1982.4;2810.6;828.2
30.10.2025 03:15:00;30.10.2025 03:30:00;1985.1;0;0;436;0;1101.4;0;1269.1;1985.1;2806.5;821.4
30.10.2025 03:30:00;30.10.2025 03:45:00;1988.6;0;0;436.2;0;1100.4;0;1268.7;1988.6;2805.3;816.7
30.10.2025 03:45:00;30.10.2025 04:00:00;1986.5;0;0;438.7;0;982.4;0;1388.9;1986.5;2810;823.5
30.10.2025 04:00:00;30.10.2025 04:15:00;1991;0;0;443.2;0;1036.6;0;1280.5;1991;2760.3;769.3
30.10.2025 04:15:00;30.10.2025 04:30:00;1993.1;0;0;444.7;0;1051.5;0;1270.1;1993.1;2766.3;773.2
30.10.2025 04:30:00;30.10.2025 04:45:00;1993.5;0;0;445.4;0;1068.4;0;1257;1993.5;2770.8;777.3
30.10.2025 04:45:00;30.10.2025 05:00:00;1993.5;0;0;451.5;0;1091.3;0;1238.4;1993.5;2781.2;787.7
30.10.2025 05:00:00;30.10.2025 05:15:00;1856.1;0;0;458.9;0;1090.9;0;1150.5;1856.1;2700.3;844.2
30.10.2025 05:15:00;30.10.2025 05:30:00;1927.6;0;0;458.2;0;1212.8;0;1100.2;1927.6;2771.2;843.6
30.10.2025 05:30:00;30.10.2025 05:45:00;1982.6;0;0;462.2;0;1356.1;0;1048.2;1982.6;2866.5;883.9
30.10.2025 05:45:00;30.10.2025 06:00:00;1978.8;0;0;462;0;1463.1;0;993.7;1978.8;2918.8;940
30.10.2025 06:00:00;30.10.2025 06:15:00;1936.9;0;0;449.4;0;1563.6;0;1025.1;1936.9;3038.1;1101.2
30.10.2025 06:15:00;30.10.2025 06:30:00;1929.9;0;0;445.9;0;1657.4;0;1014;1929.9;3117.3;1187.4
30.10.2025 06:30:00;30.10.2025 06:45:00;1925.4;0;0;436.3;0;1787.9;0;957.7;1925.4;3181.9;1256.5
30.10.2025 06:45:00;30.10.2025 07:00:00;1631.2;0;0;411.2;0;1824;0;732.3;1631.2;2967.5;1336.3
30.10.2025 07:00:00;30.10.2025 07:15:00;1891.3;0;0;398.9;0;2157.9;0;876.6;1891.3;3433.4;1542.1
30.10.2025 07:15:00;30.10.2025 07:30:00;1556.8;0;0;357.2;0;2235.2;0;556.8;1556.8;3149.2;1592.4
30.10.2025 07:30:00;30.10.2025 07:45:00;1417.7;0;0;343.1;0;2252.4;0;444.2;1417.7;3039.7;1622
30.10.2025 07:45:00;30.10.2025 08:00:00;1535.9;0;0;360.6;0;2272.5;0;567.3;1535.9;3200.4;1664.5
30.10.2025 08:00:00;30.10.2025 08:15:00;1325.6;0;0;322.9;0;2187.4;0;441.6;1325.6;2951.9;1626.3
30.10.2025 08:15:00;30.10.2025 08:30:00;1499.1;0;0;355;0;2151.8;0;698.1;1499.1;3204.9;1705.8
30.10.2025 08:30:00;30.10.2025 08:45:00;1518.3;0;0;351.3;0;2210.2;0;669;1518.3;3230.5;1712.2
30.10.2025 08:45:00;30.10.2025 09:00:00;1848.6;0;0;395.1;0;2195.5;0;996.9;1848.6;3587.5;1738.9
30.10.2025 09:00:00;30.10.2025 09:15:00;762.4;0;0;311.3;0;1926.7;0;244.2;762.4;2482.2;1719.8
30.10.2025 09:15:00;30.10.2025 09:30:00;1267.9;0;0;377;0;1939.1;0;745.3;1267.9;3061.4;1793.5
30.10.2025 09:30:00;30.10.2025 09:45:00;1840.9;0;0;414.3;0;2037.1;0;1202.9;1840.9;3654.3;1813.4
30.10.2025 09:45:00;30.10.2025 10:00:00;1864.5;0;0;418.1;0;1912.8;0;1355.1;1864.5;3686;1821.5
30.10.2025 10:00:00;30.10.2025 10:15:00;940.9;0;0;367.9;0;1735.2;0;600.4;940.9;2703.5;1762.6
30.10.2025 10:15:00;30.10.2025 10:30:00;1098.3;0;0;390.5;0;1582.2;0;901.8;1098.3;2874.5;1776.2
30.10.2025 10:30:00;30.10.2025 10:45:00;584.8;0;0;385.9;0;998.2;0;1038.3;584.8;2422.4;1837.6
30.10.2025 10:45:00;30.10.2025 11:00:00;196.6;0;0;377.8;0;832.7;0;915.1;196.6;2125.6;1929
30.10.2025 11:00:00;30.10.2025 11:15:00;387.5;0;0;381.4;0;898.1;0;1010.9;387.5;2290.4;1902.9
30.10.2025 11:15:00;30.10.2025 11:30:00;303;0;0;378.3;0;891.4;0;932.7;303;2202.4;1899.4
30.10.2025 11:30:00;30.10.2025 11:45:00;201.4;0;0;375.7;0;856.7;0;867.2;201.4;2099.6;1898.2
30.10.2025 11:45:00;30.10.2025 12:00:00;0;154.2;0;366.9;0;623.7;0;786.9;0;1931.7;1931.7
30.10.2025 12:00:00;30.10.2025 12:15:00;0;221.5;0;357.2;0;663;0;639.5;0;1881.2;1881.2
30.10.2025 12:15:00;30.10.2025 12:30:00;0;418.1;0;355.2;0;450.8;0;676.8;0;1900.9;1900.9
30.10.2025 12:30:00;30.10.2025 12:45:00;0;408;0;359.2;0;392.8;0;733.8;0;1893.8;1893.8
30.10.2025 12:45:00;30.10.2025 13:00:00;0;421;0;362.4;0;276;0;825.6;0;1885;1885
30.10.2025 13:00:00;30.10.2025 13:15:00;0;361.9;0;370.6;0;217.7;0;984.9;0;1935.1;1935.1
30.10.2025 13:15:00;30.10.2025 13:30:00;0;243.5;0;378.1;0;236.1;0;1069.4;0;1927.1;1927.1
30.10.2025 13:30:00;30.10.2025 13:45:00;30.7;0;0;393.5;0;299.5;0;1264.4;30.7;1957.4;1926.7
30.10.2025 13:45:00;30.10.2025 14:00:00;393.4;0;0;395.7;0;490.1;0;1339.7;393.4;2225.5;1832.1
30.10.2025 14:00:00;30.10.2025 14:15:00;275.1;0;0;372;0;402.8;0;1327.5;275.1;2102.3;1827.2
30.10.2025 14:15:00;30.10.2025 14:30:00;761.3;0;0;395.6;0;574.6;0;1620.1;761.3;2590.3;1829
30.10.2025 14:30:00;30.10.2025 14:45:00;1255.9;0;0;443.2;0;970.9;0;1673.9;1255.9;3088;1832.1
30.10.2025 14:45:00;30.10.2025 15:00:00;1385.6;0;0;426.1;0;1453.4;0;1181.9;1385.6;3061.4;1675.8
30.10.2025 15:00:00;30.10.2025 15:15:00;1478.4;0;0;368.7;0;1059.1;0;1838;1478.4;3265.8;1787.4
30.10.2025 15:15:00;30.10.2025 15:30:00;1337.6;0;0;364.3;0;1419.7;0;1258.6;1337.6;3042.6;1705
30.10.2025 15:30:00;30.10.2025 15:45:00;1121.1;0;0;337.2;0;1493;0;1014.1;1121.1;2844.3;1723.2
30.10.2025 15:45:00;30.10.2025 16:00:00;1308.5;0;0;340.3;0;1728.8;0;985;1308.5;3054.1;1745.6
30.10.2025 16:00:00;30.10.2025 16:15:00;1576.9;0;0;352.2;0;1888.3;0;1119.5;1576.9;3360;1783.1
30.10.2025 16:15:00;30.10.2025 16:30:00;1459;0;0;338.7;0;1937.7;0;990;1459;3266.4;1807.4
30.10.2025 16:30:00;30.10.2025 16:45:00;1710.4;0;0;341.3;0;2149.7;0;994.9;1710.4;3485.9;1775.5
30.10.2025 16:45:00;30.10.2025 17:00:00;1612.2;0;0;340.7;0;2078.1;0;991.8;1612.2;3410.6;1798.4
30.10.2025 17:00:00;30.10.2025 17:15:00;1404.6;0;0;340.8;0;1964.2;0;966.7;1404.6;3271.7;1867.1
30.10.2025 17:15:00;30.10.2025 17:30:00;1368.2;0;0;338.8;0;1899.1;0;997.2;1368.2;3235.1;1866.9
30.10.2025 17:30:00;30.10.2025 17:45:00;1365.2;0;0;339.9;0;1862.5;0;1033.7;1365.2;3236.1;1870.9
30.10.2025 17:45:00;30.10.2025 18:00:00;1374.5;0;0;340.6;0;1821;0;1081.2;1374.5;3242.8;1868.3
30.10.2025 18:00:00;30.10.2025 18:15:00;1346.9;0;0;335.1;0;1682.8;0;1138.1;1346.9;3156;1809.1
30.10.2025 18:15:00;30.10.2025 18:30:00;1391.1;0;0;336.2;0;1679.4;0;1176.1;1391.1;3191.7;1800.6
30.10.2025 18:30:00;30.10.2025 18:45:00;1423.5;0;0;337.7;0;1662.6;0;1215.1;1423.5;3215.4;1791.9
30.10.2025 18:45:00;30.10.2025 19:00:00;1432.5;0;0;338.4;0;1613.2;0;1264.5;1432.5;3216.1;1783.6
30.10.2025 19:00:00;30.10.2025 19:15:00;1345.6;0;0;342;0;1393.4;0;1393;1345.6;3128.4;1782.8
30.10.2025 19:15:00;30.10.2025 19:30:00;1357.7;0;0;344.6;0;1366;0;1451.3;1357.7;3161.9;1804.2
30.10.2025 19:30:00;30.10.2025 19:45:00;1370.1;0;0;347.5;0;1331.8;0;1511.6;1370.1;3190.9;1820.8
30.10.2025 19:45:00;30.10.2025 20:00:00;1382;0;0;348.1;0;1270.6;0;1572.2;1382;3190.9;1808.9
30.10.2025 20:00:00;30.10.2025 20:15:00;1403;0;0;345;0;1145.3;0;1678.1;1403;3168.4;1765.4
30.10.2025 20:15:00;30.10.2025 20:30:00;1410.9;0;0;344.8;0;1091.4;0;1720.3;1410.9;3156.5;1745.6
30.10.2025 20:30:00;30.10.2025 20:45:00;1423.3;0;0;348.6;0;1076.1;0;1778.9;1423.3;3203.6;1780.3
30.10.2025 20:45:00;30.10.2025 21:00:00;1436.6;0;0;348.6;0;1006.1;0;1847.3;1436.6;3202;1765.4
30.10.2025 21:00:00;30.10.2025 21:15:00;1808.6;0;0;349.4;0;1278.9;0;1809.8;1808.6;3438.1;1629.5
30.10.2025 21:15:00;30.10.2025 21:30:00;1818.1;0;0;350.6;0;1234.7;0;1858.9;1818.1;3444.2;1626.1
30.10.2025 21:30:00;30.10.2025 21:45:00;1826.3;0;0;351.5;0;1179.8;0;1903.4;1826.3;3434.7;1608.4
30.10.2025 21:45:00;30.10.2025 22:00:00;1829.6;0;0;353.4;0;1183.6;0;1918.6;1829.6;3455.6;1626
30.10.2025 22:00:00;30.10.2025 22:15:00;1730.5;0;0;353.3;0;1209.3;0;1662.2;1730.5;3224.8;1494.3
30.10.2025 22:15:00;30.10.2025 22:30:00;1739.7;0;0;359.7;0;1179.7;0;1662.2;1739.7;3201.6;1461.9
30.10.2025 22:30:00;30.10.2025 22:45:00;1744.3;0;0;360;0;1165.2;0;1662.2;1744.3;3187.4;1443.1
30.10.2025 22:45:00;30.10.2025 23:00:00;1753.1;0;0;359.1;0;1137.4;0;1662.2;1753.1;3158.7;1405.6
30.10.2025 23:00:00;30.10.2025 23:15:00;1105.2;0;0;323.7;0;681.1;0;1501.3;1105.2;2506.1;1400.9
30.10.2025 23:15:00;30.10.2025 23:30:00;1246.9;0;0;327.3;0;781.2;0;1501.3;1246.9;2609.8;1362.9
30.10.2025 23:30:00;30.10.2025 23:45:00;1554.2;0;0;333.6;0;992.9;0;1501.3;1554.2;2827.8;1273.6
30.10.2025 23:45:00;31.10.2025 00:00:00;1576;0;0;330.9;0;982.4;0;1501.3;1576;2814.6;1238.6
31.10.2025 00:00:00;31.10.2025 00:15:00;1430.5;0;0;312.9;0;847.8;0;1451.2;1430.5;2611.9;1181.4
31.10.2025 00:15:00;31.10.2025 00:30:00;1591.6;0;0;317.2;0;979.6;0;1451.2;1591.6;2748;1156.4
31.10.2025 00:30:00;31.10.2025 00:45:00;1646.4;0;0;318.5;0;1007.4;0;1451.2;1646.4;2777.1;1130.7
31.10.2025 00:45:00;31.10.2025 01:00:00;1501.3;0;0;315.3;0;839.5;0;1451.2;1501.3;2606;1104.7
31.10.2025 01:00:00;31.10.2025 01:15:00;1552.8;0;0;318.8;0;850.3;0;1477.2;1552.8;2646.3;1093.5
31.10.2025 01:15:00;31.10.2025 01:30:00;1564.1;0;0;320.1;0;843.5;0;1477.2;1564.1;2640.8;1076.7
31.10.2025 01:30:00;31.10.2025 01:45:00;1506.1;0;0;319.5;0;772.5;0;1477.2;1506.1;2569.2;1063.1
31.10.2025 01:45:00;31.10.2025 02:00:00;1485.2;0;0;320.7;0;750.1;0;1477.2;1485.2;2548;1062.8
31.10.2025 02:00:00;31.10.2025 02:15:00;1622.7;0;0;319.3;0;811.8;0;1487.2;1622.7;2618.3;995.6
31.10.2025 02:15:00;31.10.2025 02:30:00;1608.1;0;0;319.5;0;790.4;0;1487.2;1608.1;2597.1;989
31.10.2025 02:30:00;31.10.2025 02:45:00;1585.6;0;0;319.9;0;763.9;0;1487.2;1585.6;2571;985.4
31.10.2025 02:45:00;31.10.2025 03:00:00;1512.6;0;0;318.7;0;687.4;0;1487.2;1512.6;2493.3;980.7
31.10.2025 03:00:00;31.10.2025 03:15:00;1452.6;0;0;317.1;0;605;0;1489.1;1452.6;2411.2;958.6
31.10.2025 03:15:00;31.10.2025 03:30:00;1558.2;0;0;320.5;0;705.6;0;1489.2;1558.2;2515.3;957.1
31.10.2025 03:30:00;31.10.2025 03:45:00;1578.8;0;0;322.1;0;725.7;0;1489.2;1578.8;2537;958.2
31.10.2025 03:45:00;31.10.2025 04:00:00;1542.1;0;0;322.3;0;693.1;0;1489.2;1542.1;2504.6;962.5
31.10.2025 04:00:00;31.10.2025 04:15:00;1454.9;0;0;321;0;632;0;1495.2;1454.9;2448.2;993.3
31.10.2025 04:15:00;31.10.2025 04:30:00;1500.5;0;0;323.3;0;688;0;1495.2;1500.5;2506.5;1006
31.10.2025 04:30:00;31.10.2025 04:45:00;1473.4;0;0;324.3;0;673.8;0;1495.2;1473.4;2493.3;1019.9
31.10.2025 04:45:00;31.10.2025 05:00:00;1443.8;0;0;325.5;0;662.8;0;1495.2;1443.8;2483.5;1039.7
31.10.2025 05:00:00;31.10.2025 05:15:00;1335;0;0;332.6;0;749.9;0;1461.4;1335;2543.9;1208.9
31.10.2025 05:15:00;31.10.2025 05:30:00;1158.1;0;0;327.5;0;757.2;0;1311.4;1158.1;2396.1;1238
31.10.2025 05:30:00;31.10.2025 05:45:00;1019.1;0;0;324.6;0;837.5;0;1153.5;1019.1;2315.6;1296.5
31.10.2025 05:45:00;31.10.2025 06:00:00;853.5;0;0;320.5;0;899;0;998.7;853.5;2218.2;1364.7
31.10.2025 06:00:00;31.10.2025 06:15:00;673.7;0;0;296;0;1098.1;0;792.5;673.7;2186.6;1512.9
31.10.2025 06:15:00;31.10.2025 06:30:00;557.2;0;0;293.3;0;1213.7;0;657.3;557.2;2164.3;1607.1
31.10.2025 06:30:00;31.10.2025 06:45:00;108.3;0;0;280.2;0;911.6;0;616.5;108.3;1808.3;1700
31.10.2025 06:45:00;31.10.2025 07:00:00;102.5;0;0;280.8;0;909.7;0;701;102.5;1891.5;1789
31.10.2025 07:00:00;31.10.2025 07:15:00;0;210.3;0;222.2;0;742;0;747.3;0;1921.8;1921.8
31.10.2025 07:15:00;31.10.2025 07:30:00;0;319.7;0;210.8;0;708.1;0;743.9;0;1982.5;1982.5
31.10.2025 07:30:00;31.10.2025 07:45:00;0;299.1;0;223.8;0;728.9;0;776.6;0;2028.4;2028.4
31.10.2025 07:45:00;31.10.2025 08:00:00;44.7;0;0;249.9;0;1049;0;820.5;44.7;2119.4;2074.7
31.10.2025 08:00:00;31.10.2025 08:15:00;0;201.4;0;244.8;0;911.8;0;788.8;0;2146.8;2146.8
31.10.2025 08:15:00;31.10.2025 08:30:00;0;143.3;0;270.1;0;928.6;0;821.3;0;2163.3;2163.3
31.10.2025 08:30:00;31.10.2025 08:45:00;115.2;0;0;294.1;0;1115.6;0;879;115.2;2288.7;2173.5
31.10.2025 08:45:00;31.10.2025 09:00:00;321.8;0;0;307.2;0;1311.4;0;878.5;321.8;2497.1;2175.3
31.10.2025 09:00:00;31.10.2025 09:15:00;154.2;0;0;318.3;0;1215.6;0;821.9;154.2;2355.8;2201.6
31.10.2025 09:15:00;31.10.2025 09:30:00;480.7;0;0;350;0;1327.4;0;1002.4;480.7;2679.8;2199.1
31.10.2025 09:30:00;31.10.2025 09:45:00;841;0;0;371;0;1578.7;0;1082.7;841;3032.4;2191.4
31.10.2025 09:45:00;31.10.2025 10:00:00;954.8;0;0;387.2;0;1572.3;0;1174;954.8;3133.5;2178.7
31.10.2025 10:00:00;31.10.2025 10:15:00;958.8;0;0;424.6;0;1682.4;0;1055.4;958.8;3162.4;2203.6
31.10.2025 10:15:00;31.10.2025 10:30:00;1141.1;0;0;433;0;1833.6;0;1061.8;1141.1;3328.4;2187.3
31.10.2025 10:30:00;31.10.2025 10:45:00;1170.6;0;0;444.5;0;1831.1;0;1072.7;1170.6;3348.3;2177.7
31.10.2025 10:45:00;31.10.2025 11:00:00;1261.8;0;0;450.7;0;1869.4;0;1105.5;1261.8;3425.6;2163.8
31.10.2025 11:00:00;31.10.2025 11:15:00;1109.7;0;0;440.8;0;1747.9;0;1048.3;1109.7;3237;2127.3
31.10.2025 11:15:00;31.10.2025 11:30:00;1118.2;0;0;446.5;0;1742.7;0;1049.9;1118.2;3239.1;2120.9
31.10.2025 11:30:00;31.10.2025 11:45:00;1191.3;0;0;454;0;1767.5;0;1079.3;1191.3;3300.8;2109.5
31.10.2025 11:45:00;31.10.2025 12:00:00;1199.1;0;0;456.4;0;1778.9;0;1063.3;1199.1;3298.6;2099.5
31.10.2025 12:00:00;31.10.2025 12:15:00;1325.9;0;0;475.9;0;1726.5;0;1212.1;1325.9;3414.5;2088.6
31.10.2025 12:15:00;31.10.2025 12:30:00;1355.9;0;0;480.4;0;1739.7;0;1219.3;1355.9;3439.4;2083.5
31.10.2025 12:30:00;31.10.2025 12:45:00;1228.8;0;0;473.9;0;1729.3;0;1104.7;1228.8;3307.9;2079.1
31.10.2025 12:45:00;31.10.2025 13:00:00;1267.6;0;0;476.2;0;1750.8;0;1107.6;1267.6;3334.6;2067
31.10.2025 13:00:00;31.10.2025 13:15:00;1298.1;0;0;490.6;0;1776.5;0;1092.1;1298.1;3359.2;2061.1
31.10.2025 13:15:00;31.10.2025 13:30:00;1298.2;0;0;490;0;1759;0;1100.4;1298.2;3349.4;2051.2
31.10.2025 13:30:00;31.10.2025 13:45:00;1302.8;0;0;490.8;0;1774.5;0;1090.9;1302.8;3356.2;2053.4
31.10.2025 13:45:00;31.10.2025 14:00:00;1238.4;0;0;488.3;0;1744.4;0;1060;1238.4;3292.7;2054.3
31.10.2025 14:00:00;31.10.2025 14:15:00;1613.1;0;0;508.8;0;1964.2;0;1198.4;1613.1;3671.4;2058.3
31.10.2025 14:15:00;31.10.2025 14:30:00;1600.9;0;0;507.9;0;1941.5;0;1211.8;1600.9;3661.2;2060.3
31.10.2025 14:30:00;31.10.2025 14:45:00;1496.5;0;0;504.7;0;1854;0;1209.2;1496.5;3567.9;2071.4
31.10.2025 14:45:00;31.10.2025 15:00:00;1355.5;0;0;498.4;0;1737;0;1196;1355.5;3431.4;2075.9
31.10.2025 15:00:00;31.10.2025 15:15:00;1490.2;0;0;520.5;0;1800.6;0;1265.5;1490.2;3586.6;2096.4
31.10.2025 15:15:00;31.10.2025 15:30:00;1464.1;0;0;506.8;0;1893.9;0;1175.5;1464.1;3576.2;2112.1
31.10.2025 15:30:00;31.10.2025 15:45:00;1401.9;0;0;497.4;0;1889.2;0;1142.9;1401.9;3529.5;2127.6
31.10.2025 15:45:00;31.10.2025 16:00:00;1251;0;0;488.7;0;1843.6;0;1064;1251;3396.3;2145.3
31.10.2025 16:00:00;31.10.2025 16:15:00;1137.4;0;0;470.9;0;1906.1;0;936;1137.4;3313;2175.6
31.10.2025 16:15:00;31.10.2025 16:30:00;1079.7;0;0;464.7;0;1928.4;0;881.4;1079.7;3274.5;2194.8
31.10.2025 16:30:00;31.10.2025 16:45:00;1033.8;0;0;461.7;0;1934;0;849.4;1033.8;3245.1;2211.3
31.10.2025 16:45:00;31.10.2025 17:00:00;1099.9;0;0;471.8;0;1925.2;0;931.9;1099.9;3328.9;2229
31.10.2025 17:00:00;31.10.2025 17:15:00;1441.7;0;0;495.7;0;1909.8;0;1290.6;1441.7;3696.1;2254.4
31.10.2025 17:15:00;31.10.2025 17:30:00;1435.7;0;0;496.6;0;1912.5;0;1277.8;1435.7;3686.9;2251.2
31.10.2025 17:30:00;31.10.2025 17:45:00;1475.8;0;0;509;0;1900.3;0;1315.2;1475.8;3724.5;2248.7
31.10.2025 17:45:00;31.10.2025 18:00:00;1505.4;0;0;510.8;0;1888.4;0;1349.8;1505.4;3749;2243.6
31.10.2025 18:00:00;31.10.2025 18:15:00;1454.8;0;0;512.7;0;1877.6;0;1277.5;1454.8;3667.8;2213
31.10.2025 18:15:00;31.10.2025 18:30:00;1517.7;0;0;524.4;0;1855;0;1336.8;1517.7;3716.2;2198.5
31.10.2025 18:30:00;31.10.2025 18:45:00;1560.9;0;0;531.7;0;1838.7;0;1374.3;1560.9;3744.7;2183.8
31.10.2025 18:45:00;31.10.2025 19:00:00;1578.2;0;0;534.1;0;1831;0;1380.2;1578.2;3745.3;2167.1
31.10.2025 19:00:00;31.10.2025 19:15:00;1656.7;0;0;539.2;0;1830.2;0;1415;1656.7;3784.4;2127.7
31.10.2025 19:15:00;31.10.2025 19:30:00;1727.8;0;0;542.8;0;1800.6;0;1489.4;1727.8;3832.8;2105
31.10.2025 19:30:00;31.10.2025 19:45:00;1701;0;0;537.6;0;1807.6;0;1437.5;1701;3782.7;2081.7
31.10.2025 19:45:00;31.10.2025 20:00:00;1735.1;0;0;538.6;0;1792.5;0;1467;1735.1;3798.1;2063
31.10.2025 20:00:00;31.10.2025 20:15:00;1760;0;0;535.6;0;1805.4;0;1347.2;1760;3688.2;1928.2
31.10.2025 20:15:00;31.10.2025 20:30:00;1782.2;0;0;535.7;0;1794;0;1352;1782.2;3681.7;1899.5
31.10.2025 20:30:00;31.10.2025 20:45:00;1792.2;0;0;536.3;0;1788.7;0;1350.4;1792.2;3675.4;1883.2
31.10.2025 20:45:00;31.10.2025 21:00:00;1771.2;0;0;538.5;0;1786.3;0;1347.5;1771.2;3672.3;1901.1
31.10.2025 21:00:00;31.10.2025 21:15:00;1700.4;0;0;513.3;0;1665.4;0;1355.8;1700.4;3534.5;1834.1
31.10.2025 21:15:00;31.10.2025 21:30:00;1729.4;0;0;514.1;0;1666.6;0;1356.1;1729.4;3536.8;1807.4
31.10.2025 21:30:00;31.10.2025 21:45:00;1764;0;0;515.1;0;1672;0;1353.8;1764;3540.9;1776.9
31.10.2025 21:45:00;31.10.2025 22:00:00;1741.7;0;0;512.5;0;1638.2;0;1344.3;1741.7;3495;1753.3
31.10.2025 22:00:00;31.10.2025 22:15:00;1709.4;0;0;526.9;0;1604.5;0;1251.3;1709.4;3382.7;1673.3
31.10.2025 22:15:00;31.10.2025 22:30:00;1600.9;0;0;517.3;0;1567.6;0;1182.4;1600.9;3267.3;1666.4
31.10.2025 22:30:00;31.10.2025 22:45:00;1549.6;0;0;511.3;0;1554.1;0;1119.7;1549.6;3185.1;1635.5
31.10.2025 22:45:00;31.10.2025 23:00:00;1431.1;0;0;508.4;0;1438.8;0;1084.3;1431.1;3031.5;1600.4
31.10.2025 23:00:00;31.10.2025 23:15:00;1076.4;0;0;489.1;0;1211.3;0;893.5;1076.4;2593.9;1517.5
31.10.2025 23:15:00;31.10.2025 23:30:00;800.4;0;0;483.1;0;1000.2;0;818.1;800.4;2301.4;1501
31.10.2025 23:30:00;31.10.2025 23:45:00;536.5;0;0;485.9;0;729.3;0;829.5;536.5;2044.7;1508.2
31.10.2025 23:45:00;01.11.2025 00:00:00;433;0;0;493.5;0;488.1;0;1000.8;433;1982.4;1549.4
01.11.2025 00:00:00;01.11.2025 00:15:00;324.1;0;0;463.7;0;658.5;0;610.2;324.1;1732.4;1408.3
01.11.2025 00:15:00;01.11.2025 00:30:00;207.3;0;0;457.6;0;597.2;0;541.7;207.3;1596.5;1389.2
01.11.2025 00:30:00;01.11.2025 00:45:00;85.4;0;0;454.7;0;474.3;0;531.2;85.4;1460.2;1374.8
01.11.2025 00:45:00;01.11.2025 01:00:00;0;34.5;0;451.4;0;351.5;0;510.8;0;1348.2;1348.2
01.11.2025 01:00:00;01.11.2025 01:15:00;0;46.4;0;441.1;0;379.2;0;473.1;0;1339.8;1339.8
01.11.2025 01:15:00;01.11.2025 01:30:00;0;170.3;0;439.8;0;255.3;0;471.3;0;1336.7;1336.7
01.11.2025 01:30:00;01.11.2025 01:45:00;0;286.5;0;439.8;0;148.1;0;486.3;0;1360.7;1360.7
01.11.2025 01:45:00;01.11.2025 02:00:00;0;317.9;0;428.9;0;124.4;0;469.2;0;1340.4;1340.4
01.11.2025 02:00:00;01.11.2025 02:15:00;0;417.8;0;408.4;0;138.3;0;403.6;0;1368.1;1368.1
01.11.2025 02:15:00;01.11.2025 02:30:00;0;453.2;0;396.1;0;115.1;0;392;0;1356.4;1356.4
01.11.2025 02:30:00;01.11.2025 02:45:00;0;172.4;0;423.6;0;176.1;0;566.3;0;1338.4;1338.4
01.11.2025 02:45:00;01.11.2025 03:00:00;0;211.1;0;418.9;0;130.6;0;561;0;1321.6;1321.6
01.11.2025 03:00:00;01.11.2025 03:15:00;0;259;0;404.1;0;43.8;0;587;0;1293.9;1293.9
01.11.2025 03:15:00;01.11.2025 03:30:00;0;338.9;0;390.1;0;9.7;0;542.8;0;1281.5;1281.5
