"MTU (UTC)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"24/02/2024 20:00:00 - 24/02/2024 21:00:00","BZN|NO2","262.22","n/e","178.00","101.77"
"24/02/2024 21:00:00 - 24/02/2024 22:00:00","BZN|NO2","242.50","n/e","154.00","78.38"
"24/02/2024 22:00:00 - 24/02/2024 23:00:00","BZN|NO2","227.39","n/e","136.00","79.16"
"24/02/2024 23:00:00 - 25/02/2024 00:00:00","BZN|NO2","135.07","n/e","123.00","73.20"
"25/02/2024 00:00:00 - 25/02/2024 01:00:00","BZN|NO2","126.11","n/e","97.00","75.52"
"25/02/2024 01:00:00 - 25/02/2024 02:00:00","BZN|NO2","116.84","n/e","95.00","68.37"
"25/02/2024 02:00:00 - 25/02/2024 03:00:00","BZN|NO2","107.74","n/e","96.00","55.03"
"25/02/2024 03:00:00 - 25/02/2024 04:00:00","BZN|NO2","102.59","n/e","90.00","74.07"
"25/02/2024 04:00:00 - 25/02/2024 05:00:00","BZN|NO2","102.32","n/e","91.00","89.25"
"25/02/2024 05:00:00 - 25/02/2024 06:00:00","BZN|NO2","107.79","n/e","100.00","117.09"
"25/02/2024 06:00:00 - 25/02/2024 07:00:00","BZN|NO2","108.50","n/e","105.00","118.58"
"25/02/2024 07:00:00 - 25/02/2024 08:00:00","BZN|NO2","107.12","n/e","117.00","111.98"
"25/02/2024 08:00:00 - 25/02/2024 09:00:00","BZN|NO2","98.70","n/e","114.00","109.96"
"25/02/2024 09:00:00 - 25/02/2024 10:00:00","BZN|NO2","87.46","n/e","107.00","78.73"
"25/02/2024 10:00:00 - 25/02/2024 11:00:00","BZN|NO2","77.53","n/e","85.00","51.51"
"25/02/2024 11:00:00 - 25/02/2024 12:00:00","BZN|NO2","68.12","n/e","68.00","42.14"
"25/02/2024 12:00:00 - 25/02/2024 13:00:00","BZN|NO2","57.14","n/e","50.00","48.52"
"25/02/2024 13:00:00 - 25/02/2024 14:00:00","BZN|NO2","42.85","n/e","37.00","35.20"
"25/02/2024 14:00:00 - 25/02/2024 15:00:00","BZN|NO2","34.01","n/e","30.00","31.77"
"25/02/2024 15:00:00 - 25/02/2024 16:00:00","BZN|NO2","27.89","n/e","22.00","27.57"
"25/02/2024 16:00:00 - 25/02/2024 17:00:00","BZN|NO2","23.81","n/e","16.00","28.59"
"25/02/2024 17:00:00 - 25/02/2024 18:00:00","BZN|NO2","22.67","n/e","14.00","24.76"
"25/02/2024 18:00:00 - 25/02/2024 19:00:00","BZN|NO2","25.42","n/e","12.00","18.74"
"25/02/2024 19:00:00 - 25/02/2024 20:00:00","BZN|NO2","28.46","n/e","14.00","19.03"
"25/02/2024 20:00:00 - 25/02/2024 21:00:00","BZN|NO2","31.01","n/e","14.00","17.27"
"25/02/2024 21:00:00 - 25/02/2024 22:00:00","BZN|NO2","33.18","n/e","16.00","11.89"
"25/02/2024 22:00:00 - 25/02/2024 23:00:00","BZN|NO2","33.13","n/e","21.00","8.86"
"25/02/2024 23:00:00 - 26/02/2024 00:00:00","BZN|NO2","19.91","n/e","18.00","8.57"
"26/02/2024 00:00:00 - 26/02/2024 01:00:00","BZN|NO2","22.15","n/e","23.00","14.67"
"26/02/2024 01:00:00 - 26/02/2024 02:00:00","BZN|NO2","36.68","n/e","35.00","13.29"
"26/02/2024 02:00:00 - 26/02/2024 03:00:00","BZN|NO2","53.85","n/e","41.00","20.98"
"26/02/2024 03:00:00 - 26/02/2024 04:00:00","BZN|NO2","67.92","n/e","45.00","20.00"
"26/02/2024 04:00:00 - 26/02/2024 05:00:00","BZN|NO2","79.10","n/e","63.00","23.95"
"26/02/2024 05:00:00 - 26/02/2024 06:00:00","BZN|NO2","88.06","n/e","70.00","23.81"
"26/02/2024 06:00:00 - 26/02/2024 07:00:00","BZN|NO2","93.28","n/e","77.00","27.72"
"26/02/2024 07:00:00 - 26/02/2024 08:00:00","BZN|NO2","86.95","n/e","74.00","44.95"
"26/02/2024 08:00:00 - 26/02/2024 09:00:00","BZN|NO2","75.36","n/e","67.00","32.49"
"26/02/2024 09:00:00 - 26/02/2024 10:00:00","BZN|NO2","63.53","n/e","49.00","29.40"
"26/02/2024 10:00:00 - 26/02/2024 11:00:00","BZN|NO2","57.13","n/e","49.00","32.91"
"26/02/2024 11:00:00 - 26/02/2024 12:00:00","BZN|NO2","63.72","n/e","34.00","23.42"
"26/02/2024 12:00:00 - 26/02/2024 13:00:00","BZN|NO2","74.11","n/e","39.00","33.18"
"26/02/2024 13:00:00 - 26/02/2024 14:00:00","BZN|NO2","82.17","n/e","52.00","56.91"
"26/02/2024 14:00:00 - 26/02/2024 15:00:00","BZN|NO2","96.13","n/e","56.00","67.51"
"26/02/2024 15:00:00 - 26/02/2024 16:00:00","BZN|NO2","114.65","n/e","54.00","45.66"
"26/02/2024 16:00:00 - 26/02/2024 17:00:00","BZN|NO2","138.33","n/e","58.00","27.86"
"26/02/2024 17:00:00 - 26/02/2024 18:00:00","BZN|NO2","144.95","n/e","57.00","36.24"
"26/02/2024 18:00:00 - 26/02/2024 19:00:00","BZN|NO2","141.96","n/e","39.00","21.59"
"26/02/2024 19:00:00 - 26/02/2024 20:00:00","BZN|NO2","128.69","n/e","25.00","10.62"
"26/02/2024 20:00:00 - 26/02/2024 21:00:00","BZN|NO2","104.72","n/e","12.00","11.19"
"26/02/2024 21:00:00 - 26/02/2024 22:00:00","BZN|NO2","82.14","n/e","10.00","14.24"
"26/02/2024 22:00:00 - 26/02/2024 23:00:00","BZN|NO2","63.75","n/e","12.00","21.85"
"26/02/2024 23:00:00 - 27/02/2024 00:00:00","BZN|NO2","18.93","n/e","20.00","41.17"
"27/02/2024 00:00:00 - 27/02/2024 01:00:00","BZN|NO2","30.97","n/e","39.00","61.36"
"27/02/2024 01:00:00 - 27/02/2024 02:00:00","BZN|NO2","50.36","n/e","64.00","81.47"
"27/02/2024 02:00:00 - 27/02/2024 03:00:00","BZN|NO2","73.99","n/e","95.00","101.69"
"27/02/2024 03:00:00 - 27/02/2024 04:00:00","BZN|NO2","107.69","n/e","122.00","99.42"
"27/02/2024 04:00:00 - 27/02/2024 05:00:00","BZN|NO2","150.02","n/e","175.00","149.57"
"27/02/2024 05:00:00 - 27/02/2024 06:00:00","BZN|NO2","214.25","n/e","234.00","227.38"
"27/02/2024 06:00:00 - 27/02/2024 07:00:00","BZN|NO2","291.83","n/e","312.00","350.75"
"27/02/2024 07:00:00 - 27/02/2024 08:00:00","BZN|NO2","381.27","n/e","412.00","524.58"
"27/02/2024 08:00:00 - 27/02/2024 09:00:00","BZN|NO2","469.00","n/e","513.00","647.40"
"27/02/2024 09:00:00 - 27/02/2024 10:00:00","BZN|NO2","564.27","n/e","679.00","694.12"
"27/02/2024 10:00:00 - 27/02/2024 11:00:00","BZN|NO2","672.38","n/e","771.00","827.82"
"27/02/2024 11:00:00 - 27/02/2024 12:00:00","BZN|NO2","778.02","n/e","852.00","919.75"
"27/02/2024 12:00:00 - 27/02/2024 13:00:00","BZN|NO2","875.48","n/e","959.00","985.02"
"27/02/2024 13:00:00 - 27/02/2024 14:00:00","BZN|NO2","952.03","n/e","1055.00","994.71"
"27/02/2024 14:00:00 - 27/02/2024 15:00:00","BZN|NO2","990.77","n/e","1044.00","968.00"
"27/02/2024 15:00:00 - 27/02/2024 16:00:00","BZN|NO2","1023.69","n/e","1017.00","990.31"
"27/02/2024 16:00:00 - 27/02/2024 17:00:00","BZN|NO2","1051.44","n/e","1007.00","1027.72"
"27/02/2024 17:00:00 - 27/02/2024 18:00:00","BZN|NO2","1066.92","n/e","1022.00","1032.65"
"27/02/2024 18:00:00 - 27/02/2024 19:00:00","BZN|NO2","1064.05","n/e","1045.00","1096.63"
"27/02/2024 19:00:00 - 27/02/2024 20:00:00","BZN|NO2","1022.46","n/e","997.00","1114.74"
"27/02/2024 20:00:00 - 27/02/2024 21:00:00","BZN|NO2","943.02","n/e","954.00","1003.91"
"27/02/2024 21:00:00 - 27/02/2024 22:00:00","BZN|NO2","847.68","n/e","836.00","929.27"
"27/02/2024 22:00:00 - 27/02/2024 23:00:00","BZN|NO2","731.53","n/e","727.00","721.70"
"27/02/2024 23:00:00 - 28/02/2024 00:00:00","BZN|NO2","537.27","n/e","638.00","518.39"
"28/02/2024 00:00:00 - 28/02/2024 01:00:00","BZN|NO2","436.35","n/e","523.00","447.09"
"28/02/2024 01:00:00 - 28/02/2024 02:00:00","BZN|NO2","402.35","n/e","403.00","372.83"
"28/02/2024 02:00:00 - 28/02/2024 03:00:00","BZN|NO2","436.10","n/e","387.00","360.16"
"28/02/2024 03:00:00 - 28/02/2024 04:00:00","BZN|NO2","467.01","n/e","398.00","496.55"
"28/02/2024 04:00:00 - 28/02/2024 05:00:00","BZN|NO2","495.81","n/e","417.00","535.31"
"28/02/2024 05:00:00 - 28/02/2024 06:00:00","BZN|NO2","493.15","n/e","460.00","526.32"
"28/02/2024 06:00:00 - 28/02/2024 07:00:00","BZN|NO2","506.58","n/e","478.00","550.23"
"28/02/2024 07:00:00 - 28/02/2024 08:00:00","BZN|NO2","501.04","n/e","485.00","566.24"
"28/02/2024 08:00:00 - 28/02/2024 09:00:00","BZN|NO2","472.53","n/e","456.00","511.26"
"28/02/2024 09:00:00 - 28/02/2024 10:00:00","BZN|NO2","439.10","n/e","422.00","431.14"
"28/02/2024 10:00:00 - 28/02/2024 11:00:00","BZN|NO2","419.48","n/e","398.00","371.37"
"28/02/2024 11:00:00 - 28/02/2024 12:00:00","BZN|NO2","411.34","n/e","388.00","316.30"
"28/02/2024 12:00:00 - 28/02/2024 13:00:00","BZN|NO2","431.39","n/e","399.00","293.01"
"28/02/2024 13:00:00 - 28/02/2024 14:00:00","BZN|NO2","483.67","n/e","434.00","378.48"
"28/02/2024 14:00:00 - 28/02/2024 15:00:00","BZN|NO2","555.83","n/e","480.00","497.54"
"28/02/2024 15:00:00 - 28/02/2024 16:00:00","BZN|NO2","629.53","n/e","549.00","657.13"
"28/02/2024 16:00:00 - 28/02/2024 17:00:00","BZN|NO2","704.43","n/e","615.00","677.11"
"28/02/2024 17:00:00 - 28/02/2024 18:00:00","BZN|NO2","819.09","n/e","724.00","707.28"
"28/02/2024 18:00:00 - 28/02/2024 19:00:00","BZN|NO2","939.53","n/e","826.00","797.88"
"28/02/2024 19:00:00 - 28/02/2024 20:00:00","BZN|NO2","1044.90","n/e","958.00","965.38"
"28/02/2024 20:00:00 - 28/02/2024 21:00:00","BZN|NO2","1139.27","n/e","1078.00","1144.20"
"28/02/2024 21:00:00 - 28/02/2024 22:00:00","BZN|NO2","1189.23","n/e","1145.00","1141.88"
"28/02/2024 22:00:00 - 28/02/2024 23:00:00","BZN|NO2","1212.99","n/e","1209.00","1145.72"
"28/02/2024 23:00:00 - 29/02/2024 00:00:00","BZN|NO2","1217.71","n/e","1235.00","1250.43"
"29/02/2024 00:00:00 - 29/02/2024 01:00:00","BZN|NO2","1258.43","n/e","1265.00","1278.36"
"29/02/2024 01:00:00 - 29/02/2024 02:00:00","BZN|NO2","1276.37","n/e","1288.00","1291.11"
"29/02/2024 02:00:00 - 29/02/2024 03:00:00","BZN|NO2","1291.75","n/e","1311.00","1306.18"
"29/02/2024 03:00:00 - 29/02/2024 04:00:00","BZN|NO2","1296.07","n/e","1315.00","1294.32"
"29/02/2024 04:00:00 - 29/02/2024 05:00:00","BZN|NO2","1294.84","n/e","1306.00","1281.37"
"29/02/2024 05:00:00 - 29/02/2024 06:00:00","BZN|NO2","1283.76","n/e","1284.00","1268.28"
"29/02/2024 06:00:00 - 29/02/2024 07:00:00","BZN|NO2","1248.72","n/e","1199.00","1194.76"
"29/02/2024 07:00:00 - 29/02/2024 08:00:00","BZN|NO2","1139.39","n/e","1039.00","961.72"
"29/02/2024 08:00:00 - 29/02/2024 09:00:00","BZN|NO2","964.45","n/e","848.00","834.70"
"29/02/2024 09:00:00 - 29/02/2024 10:00:00","BZN|NO2","844.26","n/e","782.00","877.46"
"29/02/2024 10:00:00 - 29/02/2024 11:00:00","BZN|NO2","713.19","n/e","667.00","774.57"
"29/02/2024 11:00:00 - 29/02/2024 12:00:00","BZN|NO2","597.27","n/e","662.00","669.60"
"29/02/2024 12:00:00 - 29/02/2024 13:00:00","BZN|NO2","517.51","n/e","568.00","559.33"
"29/02/2024 13:00:00 - 29/02/2024 14:00:00","BZN|NO2","467.77","n/e","483.00","435.12"
"29/02/2024 14:00:00 - 29/02/2024 15:00:00","BZN|NO2","453.00","n/e","414.00","434.14"
"29/02/2024 15:00:00 - 29/02/2024 16:00:00","BZN|NO2","449.52","n/e","410.00","416.03"
"29/02/2024 16:00:00 - 29/02/2024 17:00:00","BZN|NO2","456.70","n/e","397.00","408.68"
"29/02/2024 17:00:00 - 29/02/2024 18:00:00","BZN|NO2","468.58","n/e","392.00","382.26"
"29/02/2024 18:00:00 - 29/02/2024 19:00:00","BZN|NO2","458.87","n/e","377.00","483.68"
"29/02/2024 19:00:00 - 29/02/2024 20:00:00","BZN|NO2","432.24","n/e","332.00","536.63"
"29/02/2024 20:00:00 - 29/02/2024 21:00:00","BZN|NO2","402.35","n/e","345.00","466.98"
"29/02/2024 21:00:00 - 29/02/2024 22:00:00","BZN|NO2","365.81","n/e","328.00","438.46"
"29/02/2024 22:00:00 - 29/02/2024 23:00:00","BZN|NO2","337.11","n/e","436.00","470.86"
"29/02/2024 23:00:00 - 01/03/2024 00:00:00","BZN|NO2","410.78","n/e","483.00","509.36"
"01/03/2024 00:00:00 - 01/03/2024 01:00:00","BZN|NO2","472.32","n/e","494.00","564.06"
"01/03/2024 01:00:00 - 01/03/2024 02:00:00","BZN|NO2","514.64","n/e","544.00","650.59"
"01/03/2024 02:00:00 - 01/03/2024 03:00:00","BZN|NO2","538.08","n/e","580.00","620.54"
"01/03/2024 03:00:00 - 01/03/2024 04:00:00","BZN|NO2","556.88","n/e","625.00","598.75"
"01/03/2024 04:00:00 - 01/03/2024 05:00:00","BZN|NO2","590.23","n/e","642.00","621.03"
"01/03/2024 05:00:00 - 01/03/2024 06:00:00","BZN|NO2","654.37","n/e","666.00","614.30"
"01/03/2024 06:00:00 - 01/03/2024 07:00:00","BZN|NO2","729.29","n/e","703.00","750.57"
"01/03/2024 07:00:00 - 01/03/2024 08:00:00","BZN|NO2","818.10","n/e","774.00","821.74"
"01/03/2024 08:00:00 - 01/03/2024 09:00:00","BZN|NO2","873.37","n/e","968.00","870.10"
"01/03/2024 09:00:00 - 01/03/2024 10:00:00","BZN|NO2","933.23","n/e","1024.00","989.57"
"01/03/2024 10:00:00 - 01/03/2024 11:00:00","BZN|NO2","967.79","n/e","1055.00","1023.13"
"01/03/2024 11:00:00 - 01/03/2024 12:00:00","BZN|NO2","931.67","n/e","1099.00","1052.41"
"01/03/2024 12:00:00 - 01/03/2024 13:00:00","BZN|NO2","857.25","n/e","1127.00","1153.24"
"01/03/2024 13:00:00 - 01/03/2024 14:00:00","BZN|NO2","743.39","n/e","1133.00","1202.90"
"01/03/2024 14:00:00 - 01/03/2024 15:00:00","BZN|NO2","607.35","n/e","1129.00","1062.72"
"01/03/2024 15:00:00 - 01/03/2024 16:00:00","BZN|NO2","448.95","n/e","1057.00","933.97"
"01/03/2024 16:00:00 - 01/03/2024 17:00:00","BZN|NO2","326.71","n/e","876.00","804.24"
"01/03/2024 17:00:00 - 01/03/2024 18:00:00","BZN|NO2","283.10","n/e","689.00","700.58"
"01/03/2024 18:00:00 - 01/03/2024 19:00:00","BZN|NO2","281.74","n/e","536.00","489.55"
"01/03/2024 19:00:00 - 01/03/2024 20:00:00","BZN|NO2","314.98","n/e","489.00","357.22"
"01/03/2024 20:00:00 - 01/03/2024 21:00:00","BZN|NO2","374.36","n/e","493.00","459.69"
"01/03/2024 21:00:00 - 01/03/2024 22:00:00","BZN|NO2","463.20","n/e","562.00","658.59"
"01/03/2024 22:00:00 - 01/03/2024 23:00:00","BZN|NO2","574.17","n/e","694.00","676.87"
"01/03/2024 23:00:00 - 02/03/2024 00:00:00","BZN|NO2","822.55","n/e","885.00","769.18"
"02/03/2024 00:00:00 - 02/03/2024 01:00:00","BZN|NO2","911.70","n/e","903.00","851.16"
"02/03/2024 01:00:00 - 02/03/2024 02:00:00","BZN|NO2","920.70","n/e","920.00","778.34"
"02/03/2024 02:00:00 - 02/03/2024 03:00:00","BZN|NO2","938.33","n/e","944.00","845.99"
"02/03/2024 03:00:00 - 02/03/2024 04:00:00","BZN|NO2","1038.53","n/e","1045.00","1012.40"
"02/03/2024 04:00:00 - 02/03/2024 05:00:00","BZN|NO2","1118.22","n/e","1130.00","1135.80"
"02/03/2024 05:00:00 - 02/03/2024 06:00:00","BZN|NO2","1172.85","n/e","1184.00","1199.66"
"02/03/2024 06:00:00 - 02/03/2024 07:00:00","BZN|NO2","1206.63","n/e","1228.00","1191.79"
"02/03/2024 07:00:00 - 02/03/2024 08:00:00","BZN|NO2","1225.55","n/e","1258.00","1233.33"
"02/03/2024 08:00:00 - 02/03/2024 09:00:00","BZN|NO2","1235.59","n/e","1266.00","1270.21"
"02/03/2024 09:00:00 - 02/03/2024 10:00:00","BZN|NO2","1237.92","n/e","1270.00","1250.80"
"02/03/2024 10:00:00 - 02/03/2024 11:00:00","BZN|NO2","1235.93","n/e","1270.00","1233.85"
"02/03/2024 11:00:00 - 02/03/2024 12:00:00","BZN|NO2","1221.01","n/e","1252.00","1230.55"
"02/03/2024 12:00:00 - 02/03/2024 13:00:00","BZN|NO2","1173.34","n/e","1200.00","1125.22"
"02/03/2024 13:00:00 - 02/03/2024 14:00:00","BZN|NO2","1104.42","n/e","1126.00","999.89"
"02/03/2024 14:00:00 - 02/03/2024 15:00:00","BZN|NO2","1011.48","n/e","1011.00","876.32"
"02/03/2024 15:00:00 - 02/03/2024 16:00:00","BZN|NO2","900.20","n/e","918.00","848.05"
"02/03/2024 16:00:00 - 02/03/2024 17:00:00","BZN|NO2","831.45","n/e","859.00","873.07"
"02/03/2024 17:00:00 - 02/03/2024 18:00:00","BZN|NO2","761.48","n/e","826.00","809.44"
"02/03/2024 18:00:00 - 02/03/2024 19:00:00","BZN|NO2","756.95","n/e","831.00","830.84"
"02/03/2024 19:00:00 - 02/03/2024 20:00:00","BZN|NO2","739.73","n/e","830.00","825.65"
"02/03/2024 20:00:00 - 02/03/2024 21:00:00","BZN|NO2","704.40","n/e","862.00","883.71"
"02/03/2024 21:00:00 - 02/03/2024 22:00:00","BZN|NO2","677.76","n/e","837.00","863.49"
"02/03/2024 22:00:00 - 02/03/2024 23:00:00","BZN|NO2","676.51","n/e","872.00","804.23"
"02/03/2024 23:00:00 - 03/03/2024 00:00:00","BZN|NO2","905.63","n/e","875.00","842.48"
"03/03/2024 00:00:00 - 03/03/2024 01:00:00","BZN|NO2","961.92","n/e","921.00","928.23"
"03/03/2024 01:00:00 - 03/03/2024 02:00:00","BZN|NO2","1033.71","n/e","1013.00","1033.90"
"03/03/2024 02:00:00 - 03/03/2024 03:00:00","BZN|NO2","1072.27","n/e","1080.00","1116.92"
"03/03/2024 03:00:00 - 03/03/2024 04:00:00","BZN|NO2","1110.53","n/e","1138.00","1149.72"
"03/03/2024 04:00:00 - 03/03/2024 05:00:00","BZN|NO2","1141.64","n/e","1175.00","1189.68"
"03/03/2024 05:00:00 - 03/03/2024 06:00:00","BZN|NO2","1161.24","n/e","1193.00","1203.56"
"03/03/2024 06:00:00 - 03/03/2024 07:00:00","BZN|NO2","1174.35","n/e","1212.00","1232.61"
"03/03/2024 07:00:00 - 03/03/2024 08:00:00","BZN|NO2","1174.13","n/e","1218.00","1251.57"
"03/03/2024 08:00:00 - 03/03/2024 09:00:00","BZN|NO2","1157.22","n/e","1192.00","1207.32"
"03/03/2024 09:00:00 - 03/03/2024 10:00:00","BZN|NO2","1126.47","n/e","1148.00","1168.25"
"03/03/2024 10:00:00 - 03/03/2024 11:00:00","BZN|NO2","1101.53","n/e","1119.00","1076.21"
"03/03/2024 11:00:00 - 03/03/2024 12:00:00","BZN|NO2","1084.21","n/e","1088.00","1053.08"
"03/03/2024 12:00:00 - 03/03/2024 13:00:00","BZN|NO2","1067.29","n/e","1075.00","1060.24"
"03/03/2024 13:00:00 - 03/03/2024 14:00:00","BZN|NO2","1051.07","n/e","1090.00","1015.39"
"03/03/2024 14:00:00 - 03/03/2024 15:00:00","BZN|NO2","1048.00","n/e","1096.00","1042.06"
"03/03/2024 15:00:00 - 03/03/2024 16:00:00","BZN|NO2","1058.15","n/e","1101.00","1040.06"
"03/03/2024 16:00:00 - 03/03/2024 17:00:00","BZN|NO2","1074.54","n/e","1107.00","1001.21"
"03/03/2024 17:00:00 - 03/03/2024 18:00:00","BZN|NO2","1092.63","n/e","1088.00","979.73"
"03/03/2024 18:00:00 - 03/03/2024 19:00:00","BZN|NO2","1095.65","n/e","1087.00","956.89"
"03/03/2024 19:00:00 - 03/03/2024 20:00:00","BZN|NO2","1103.59","n/e","1084.00","994.28"
"03/03/2024 20:00:00 - 03/03/2024 21:00:00","BZN|NO2","1107.83","n/e","1083.00","1001.47"
"03/03/2024 21:00:00 - 03/03/2024 22:00:00","BZN|NO2","1112.74","n/e","1069.00","1000.23"
"03/03/2024 22:00:00 - 03/03/2024 23:00:00","BZN|NO2","1115.23","n/e","1067.00","1098.00"
"03/03/2024 23:00:00 - 04/03/2024 00:00:00","BZN|NO2","1139.07","n/e","1115.00","1109.85"
"04/03/2024 00:00:00 - 04/03/2024 01:00:00","BZN|NO2","1148.64","n/e","1143.00","1049.22"
"04/03/2024 01:00:00 - 04/03/2024 02:00:00","BZN|NO2","1152.31","n/e","1136.00","1048.40"
"04/03/2024 02:00:00 - 04/03/2024 03:00:00","BZN|NO2","1145.02","n/e","1103.00","1069.45"
"04/03/2024 03:00:00 - 04/03/2024 04:00:00","BZN|NO2","1132.98","n/e","1078.00","1070.82"
"04/03/2024 04:00:00 - 04/03/2024 05:00:00","BZN|NO2","1109.62","n/e","1058.00","1095.92"
"04/03/2024 05:00:00 - 04/03/2024 06:00:00","BZN|NO2","1093.05","n/e","1064.00","1033.60"
"04/03/2024 06:00:00 - 04/03/2024 07:00:00","BZN|NO2","1098.24","n/e","1063.00","1098.20"
"04/03/2024 07:00:00 - 04/03/2024 08:00:00","BZN|NO2","1111.28","n/e","1110.00","1165.09"
"04/03/2024 08:00:00 - 04/03/2024 09:00:00","BZN|NO2","1118.09","n/e","1150.00","1198.21"
"04/03/2024 09:00:00 - 04/03/2024 10:00:00","BZN|NO2","1134.06","n/e","1163.00","1202.82"
"04/03/2024 10:00:00 - 04/03/2024 11:00:00","BZN|NO2","1145.74","n/e","1169.00","1246.16"
"04/03/2024 11:00:00 - 04/03/2024 12:00:00","BZN|NO2","1159.22","n/e","1200.00","1276.29"
"04/03/2024 12:00:00 - 04/03/2024 13:00:00","BZN|NO2","1168.67","n/e","1205.00","1276.15"
"04/03/2024 13:00:00 - 04/03/2024 14:00:00","BZN|NO2","1179.81","n/e","1203.00","1221.79"
"04/03/2024 14:00:00 - 04/03/2024 15:00:00","BZN|NO2","1184.76","n/e","1199.00","1195.24"
"04/03/2024 15:00:00 - 04/03/2024 16:00:00","BZN|NO2","1184.53","n/e","1206.00","1192.48"
"04/03/2024 16:00:00 - 04/03/2024 17:00:00","BZN|NO2","1205.95","n/e","1219.00","1293.08"
"04/03/2024 17:00:00 - 04/03/2024 18:00:00","BZN|NO2","1223.53","n/e","1234.00","1307.58"
"04/03/2024 18:00:00 - 04/03/2024 19:00:00","BZN|NO2","1243.82","n/e","1257.00","1319.30"
"04/03/2024 19:00:00 - 04/03/2024 20:00:00","BZN|NO2","1251.54","n/e","1264.00","1303.47"
"04/03/2024 20:00:00 - 04/03/2024 21:00:00","BZN|NO2","1258.34","n/e","1270.00","1301.31"
"04/03/2024 21:00:00 - 04/03/2024 22:00:00","BZN|NO2","1257.37","n/e","1262.00","1311.34"
"04/03/2024 22:00:00 - 04/03/2024 23:00:00","BZN|NO2","1248.59","n/e","1267.00","1306.95"
"04/03/2024 23:00:00 - 05/03/2024 00:00:00","BZN|NO2","1270.73","n/e","1262.00","1291.12"
"05/03/2024 00:00:00 - 05/03/2024 01:00:00","BZN|NO2","1256.13","n/e","1259.00","1261.26"
"05/03/2024 01:00:00 - 05/03/2024 02:00:00","BZN|NO2","1241.76","n/e","1246.00","1256.49"
"05/03/2024 02:00:00 - 05/03/2024 03:00:00","BZN|NO2","1226.95","n/e","1232.00","1227.61"
"05/03/2024 03:00:00 - 05/03/2024 04:00:00","BZN|NO2","1213.63","n/e","1227.00","1206.85"
"05/03/2024 04:00:00 - 05/03/2024 05:00:00","BZN|NO2","1197.17","n/e","1214.00","1178.37"
"05/03/2024 05:00:00 - 05/03/2024 06:00:00","BZN|NO2","1178.71","n/e","1201.00","1165.11"
"05/03/2024 06:00:00 - 05/03/2024 07:00:00","BZN|NO2","1152.46","n/e","1173.00","1179.50"
"05/03/2024 07:00:00 - 05/03/2024 08:00:00","BZN|NO2","1105.26","n/e","1138.00","1134.05"
"05/03/2024 08:00:00 - 05/03/2024 09:00:00","BZN|NO2","1023.75","n/e","1082.00","1060.17"
"05/03/2024 09:00:00 - 05/03/2024 10:00:00","BZN|NO2","958.62","n/e","1042.00","1045.85"
"05/03/2024 10:00:00 - 05/03/2024 11:00:00","BZN|NO2","918.31","n/e","998.00","1045.10"
"05/03/2024 11:00:00 - 05/03/2024 12:00:00","BZN|NO2","886.82","n/e","946.00","1033.41"
"05/03/2024 12:00:00 - 05/03/2024 13:00:00","BZN|NO2","844.91","n/e","911.00","984.58"
"05/03/2024 13:00:00 - 05/03/2024 14:00:00","BZN|NO2","811.83","n/e","918.00","909.67"
"05/03/2024 14:00:00 - 05/03/2024 15:00:00","BZN|NO2","771.97","n/e","894.00","832.26"
"05/03/2024 15:00:00 - 05/03/2024 16:00:00","BZN|NO2","732.94","n/e","820.00","810.52"
"05/03/2024 16:00:00 - 05/03/2024 17:00:00","BZN|NO2","720.45","n/e","780.00","795.54"
"05/03/2024 17:00:00 - 05/03/2024 18:00:00","BZN|NO2","717.99","n/e","838.00","800.87"
"05/03/2024 18:00:00 - 05/03/2024 19:00:00","BZN|NO2","737.21","n/e","813.00","792.39"
"05/03/2024 19:00:00 - 05/03/2024 20:00:00","BZN|NO2","737.46","n/e","786.00","717.07"
"05/03/2024 20:00:00 - 05/03/2024 21:00:00","BZN|NO2","736.09","n/e","764.00","632.75"
"05/03/2024 21:00:00 - 05/03/2024 22:00:00","BZN|NO2","717.46","n/e","715.00","599.17"
"05/03/2024 22:00:00 - 05/03/2024 23:00:00","BZN|NO2","689.89","n/e","641.00","596.13"
"05/03/2024 23:00:00 - 06/03/2024 00:00:00","BZN|NO2","651.42","n/e","616.00","508.56"
"06/03/2024 00:00:00 - 06/03/2024 01:00:00","BZN|NO2","626.55","n/e","615.00","583.09"
"06/03/2024 01:00:00 - 06/03/2024 02:00:00","BZN|NO2","608.97","n/e","610.00","612.98"
"06/03/2024 02:00:00 - 06/03/2024 03:00:00","BZN|NO2","571.20","n/e","627.00","574.36"
"06/03/2024 03:00:00 - 06/03/2024 04:00:00","BZN|NO2","546.62","n/e","592.00","580.42"
"06/03/2024 04:00:00 - 06/03/2024 05:00:00","BZN|NO2","521.66","n/e","571.00","606.66"
"06/03/2024 05:00:00 - 06/03/2024 06:00:00","BZN|NO2","503.44","n/e","538.00","504.04"
"06/03/2024 06:00:00 - 06/03/2024 07:00:00","BZN|NO2","498.01","n/e","574.00","465.87"
"06/03/2024 07:00:00 - 06/03/2024 08:00:00","BZN|NO2","481.15","n/e","481.00","470.07"
"06/03/2024 08:00:00 - 06/03/2024 09:00:00","BZN|NO2","488.44","n/e","486.00","513.44"
