"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"14/09/2024 11:00:00 - 14/09/2024 12:00:00","BZN|NO1","1.84","1.32","1.00","0.11"
"14/09/2024 12:00:00 - 14/09/2024 13:00:00","BZN|NO1","1.26","0.81","1.00","0.28"
"14/09/2024 13:00:00 - 14/09/2024 14:00:00","BZN|NO1","1.16","0.94","1.00","0.51"
"14/09/2024 14:00:00 - 14/09/2024 15:00:00","BZN|NO1","1.23","1.12","1.00","0.35"
"14/09/2024 15:00:00 - 14/09/2024 16:00:00","BZN|NO1","1.18","1.15","1.00","0.94"
"14/09/2024 16:00:00 - 14/09/2024 17:00:00","BZN|NO1","1.16","1.29","1.00","1.55"
"14/09/2024 17:00:00 - 14/09/2024 18:00:00","BZN|NO1","1.58","1.66","1.00","5.18"
"14/09/2024 18:00:00 - 14/09/2024 19:00:00","BZN|NO1","3.35","3.05","3.00","9.66"
"14/09/2024 19:00:00 - 14/09/2024 20:00:00","BZN|NO1","5.73","5.21","5.00","14.22"
"14/09/2024 20:00:00 - 14/09/2024 21:00:00","BZN|NO1","17.92","17.96","17.00","18.66"
"14/09/2024 21:00:00 - 14/09/2024 22:00:00","BZN|NO1","18.17","18.82","19.00","24.06"
"14/09/2024 22:00:00 - 14/09/2024 23:00:00","BZN|NO1","20.24","20.83","24.00","36.92"
"14/09/2024 23:00:00 - 15/09/2024 00:00:00","BZN|NO1","21.62","21.81","25.00","57.21"
"15/09/2024 00:00:00 - 15/09/2024 01:00:00","BZN|NO1","47.37","50.97","51.00","50.00"
"15/09/2024 01:00:00 - 15/09/2024 02:00:00","BZN|NO1","61.00","64.01","64.00","53.50"
"15/09/2024 02:00:00 - 15/09/2024 03:00:00","BZN|NO1","69.58","72.82","73.00","77.34"
"15/09/2024 03:00:00 - 15/09/2024 04:00:00","BZN|NO1","76.45","82.82","83.00","72.62"
"15/09/2024 04:00:00 - 15/09/2024 05:00:00","BZN|NO1","80.35","83.85","84.00","66.92"
"15/09/2024 05:00:00 - 15/09/2024 06:00:00","BZN|NO1","82.56","83.83","84.00","95.11"
"15/09/2024 06:00:00 - 15/09/2024 07:00:00","BZN|NO1","86.07","86.65","87.00","123.64"
"15/09/2024 07:00:00 - 15/09/2024 08:00:00","BZN|NO1","83.17","85.72","86.00","134.61"
"15/09/2024 08:00:00 - 15/09/2024 09:00:00","BZN|NO1","76.73","80.87","81.00","149.85"
"15/09/2024 09:00:00 - 15/09/2024 10:00:00","BZN|NO1","58.55","60.92","63.00","129.78"
"15/09/2024 10:00:00 - 15/09/2024 11:00:00","BZN|NO1","44.41","46.39","53.00","85.32"
"15/09/2024 11:00:00 - 15/09/2024 12:00:00","BZN|NO1","38.10","38.93","49.00","65.34"
"15/09/2024 12:00:00 - 15/09/2024 13:00:00","BZN|NO1","44.15","44.92","50.00","76.39"
"15/09/2024 13:00:00 - 15/09/2024 14:00:00","BZN|NO1","55.29","57.28","61.00","71.88"
"15/09/2024 14:00:00 - 15/09/2024 15:00:00","BZN|NO1","71.18","75.18","76.00","86.99"
"15/09/2024 15:00:00 - 15/09/2024 16:00:00","BZN|NO1","83.93","90.14","88.00","97.12"
"15/09/2024 16:00:00 - 15/09/2024 17:00:00","BZN|NO1","91.30","99.24","96.00","106.26"
"15/09/2024 17:00:00 - 15/09/2024 18:00:00","BZN|NO1","92.98","101.01","98.00","116.30"
"15/09/2024 18:00:00 - 15/09/2024 19:00:00","BZN|NO1","97.49","104.02","102.00","92.91"
"15/09/2024 19:00:00 - 15/09/2024 20:00:00","BZN|NO1","106.35","112.45","112.00","102.17"
"15/09/2024 20:00:00 - 15/09/2024 21:00:00","BZN|NO1","120.08","127.01","124.00","97.93"
"15/09/2024 21:00:00 - 15/09/2024 22:00:00","BZN|NO1","128.52","136.74","139.00","97.75"
"15/09/2024 22:00:00 - 15/09/2024 23:00:00","BZN|NO1","131.19","139.70","143.00","91.34"
"15/09/2024 23:00:00 - 16/09/2024 00:00:00","BZN|NO1","127.88","136.15","139.00","83.29"
"16/09/2024 00:00:00 - 16/09/2024 01:00:00","BZN|NO1","186.88","184.73","185.00","88.96"
"16/09/2024 01:00:00 - 16/09/2024 02:00:00","BZN|NO1","184.45","180.28","180.00","97.69"
"16/09/2024 02:00:00 - 16/09/2024 03:00:00","BZN|NO1","174.81","173.67","174.00","115.03"
"16/09/2024 03:00:00 - 16/09/2024 04:00:00","BZN|NO1","163.41","158.84","159.00","110.67"
"16/09/2024 04:00:00 - 16/09/2024 05:00:00","BZN|NO1","157.02","146.54","147.00","69.31"
"16/09/2024 05:00:00 - 16/09/2024 06:00:00","BZN|NO1","157.07","148.99","149.00","60.88"
"16/09/2024 06:00:00 - 16/09/2024 07:00:00","BZN|NO1","161.63","152.36","152.00","68.82"
"16/09/2024 07:00:00 - 16/09/2024 08:00:00","BZN|NO1","163.60","155.79","156.00","75.29"
"16/09/2024 08:00:00 - 16/09/2024 09:00:00","BZN|NO1","150.52","142.12","142.00","77.49"
"16/09/2024 09:00:00 - 16/09/2024 10:00:00","BZN|NO1","147.47","139.22","51.00","73.49"
"16/09/2024 10:00:00 - 16/09/2024 11:00:00","BZN|NO1","143.97","135.75","56.00","59.60"
"16/09/2024 11:00:00 - 16/09/2024 12:00:00","BZN|NO1","140.32","132.19","43.00","63.73"
"16/09/2024 12:00:00 - 16/09/2024 13:00:00","BZN|NO1","127.55","121.07","34.00","48.09"
"16/09/2024 13:00:00 - 16/09/2024 14:00:00","BZN|NO1","102.69","97.69","31.00","52.04"
"16/09/2024 14:00:00 - 16/09/2024 15:00:00","BZN|NO1","66.54","63.71","47.00","58.23"
"16/09/2024 15:00:00 - 16/09/2024 16:00:00","BZN|NO1","38.94","38.88","46.00","63.80"
"16/09/2024 16:00:00 - 16/09/2024 17:00:00","BZN|NO1","22.11","23.48","31.00","60.85"
"16/09/2024 17:00:00 - 16/09/2024 18:00:00","BZN|NO1","15.23","16.72","25.00","47.56"
"16/09/2024 18:00:00 - 16/09/2024 19:00:00","BZN|NO1","13.11","14.42","20.00","34.08"
"16/09/2024 19:00:00 - 16/09/2024 20:00:00","BZN|NO1","15.10","16.47","19.00","20.40"
"16/09/2024 20:00:00 - 16/09/2024 21:00:00","BZN|NO1","13.02","14.28","18.00","17.17"
"16/09/2024 21:00:00 - 16/09/2024 22:00:00","BZN|NO1","11.23","12.05","14.00","12.02"
"16/09/2024 22:00:00 - 16/09/2024 23:00:00","BZN|NO1","9.52","9.93","11.00","12.73"
"16/09/2024 23:00:00 - 17/09/2024 00:00:00","BZN|NO1","6.96","7.38","12.00","15.90"
"17/09/2024 00:00:00 - 17/09/2024 01:00:00","BZN|NO1","7.56","12.50","12.00","10.92"
"17/09/2024 01:00:00 - 17/09/2024 02:00:00","BZN|NO1","7.07","12.56","13.00","5.26"
"17/09/2024 02:00:00 - 17/09/2024 03:00:00","BZN|NO1","9.57","13.73","14.00","5.34"
"17/09/2024 03:00:00 - 17/09/2024 04:00:00","BZN|NO1","9.56","12.51","13.00","0.32"
"17/09/2024 04:00:00 - 17/09/2024 05:00:00","BZN|NO1","9.05","11.45","11.00","0.39"
"17/09/2024 05:00:00 - 17/09/2024 06:00:00","BZN|NO1","8.75","9.68","10.00","0.00"
"17/09/2024 06:00:00 - 17/09/2024 07:00:00","BZN|NO1","8.26","8.71","9.00","0.00"
"17/09/2024 07:00:00 - 17/09/2024 08:00:00","BZN|NO1","7.90","8.15","8.00","0.00"
"17/09/2024 08:00:00 - 17/09/2024 09:00:00","BZN|NO1","7.78","7.93","8.00","0.00"
"17/09/2024 09:00:00 - 17/09/2024 10:00:00","BZN|NO1","7.89","7.79","8.00","0.09"
"17/09/2024 10:00:00 - 17/09/2024 11:00:00","BZN|NO1","8.07","7.82","8.00","0.42"
"17/09/2024 11:00:00 - 17/09/2024 12:00:00","BZN|NO1","6.01","5.65","5.00","0.05"
"17/09/2024 12:00:00 - 17/09/2024 13:00:00","BZN|NO1","6.20","6.06","6.00","1.02"
"17/09/2024 13:00:00 - 17/09/2024 14:00:00","BZN|NO1","6.46","6.41","6.00","0.13"
"17/09/2024 14:00:00 - 17/09/2024 15:00:00","BZN|NO1","6.83","6.83","6.00","0.79"
"17/09/2024 15:00:00 - 17/09/2024 16:00:00","BZN|NO1","14.37","14.50","14.00","1.44"
"17/09/2024 16:00:00 - 17/09/2024 17:00:00","BZN|NO1","14.69","15.01","14.00","0.45"
"17/09/2024 17:00:00 - 17/09/2024 18:00:00","BZN|NO1","15.06","15.79","15.00","1.38"
"17/09/2024 18:00:00 - 17/09/2024 19:00:00","BZN|NO1","15.48","17.12","16.00","8.94"
"17/09/2024 19:00:00 - 17/09/2024 20:00:00","BZN|NO1","15.74","18.58","17.00","23.07"
"17/09/2024 20:00:00 - 17/09/2024 21:00:00","BZN|NO1","15.85","19.94","20.00","35.67"
"17/09/2024 21:00:00 - 17/09/2024 22:00:00","BZN|NO1","15.62","20.95","24.00","40.63"
"17/09/2024 22:00:00 - 17/09/2024 23:00:00","BZN|NO1","15.22","17.04","21.00","32.57"
"17/09/2024 23:00:00 - 18/09/2024 00:00:00","BZN|NO1","9.77","11.64","16.00","23.05"
"18/09/2024 00:00:00 - 18/09/2024 01:00:00","BZN|NO1","10.94","14.90","15.00","16.29"
"18/09/2024 01:00:00 - 18/09/2024 02:00:00","BZN|NO1","11.04","13.23","13.00","11.09"
"18/09/2024 02:00:00 - 18/09/2024 03:00:00","BZN|NO1","10.27","10.94","11.00","5.99"
"18/09/2024 03:00:00 - 18/09/2024 04:00:00","BZN|NO1","8.23","9.43","9.00","4.53"
"18/09/2024 04:00:00 - 18/09/2024 05:00:00","BZN|NO1","6.58","7.70","8.00","1.10"
"18/09/2024 05:00:00 - 18/09/2024 06:00:00","BZN|NO1","5.75","6.67","7.00","7.97"
"18/09/2024 06:00:00 - 18/09/2024 07:00:00","BZN|NO1","5.75","6.30","6.00","8.94"
"18/09/2024 07:00:00 - 18/09/2024 08:00:00","BZN|NO1","5.69","8.84","9.00","7.33"
"18/09/2024 08:00:00 - 18/09/2024 09:00:00","BZN|NO1","5.54","8.07","8.00","4.09"
"18/09/2024 09:00:00 - 18/09/2024 10:00:00","BZN|NO1","5.47","6.98","8.00","2.75"
"18/09/2024 10:00:00 - 18/09/2024 11:00:00","BZN|NO1","5.42","6.28","7.00","4.25"
"18/09/2024 11:00:00 - 18/09/2024 12:00:00","BZN|NO1","5.30","5.68","6.00","4.98"
"18/09/2024 12:00:00 - 18/09/2024 13:00:00","BZN|NO1","5.28","5.37","6.00","2.51"
"18/09/2024 13:00:00 - 18/09/2024 14:00:00","BZN|NO1","5.34","5.32","6.00","0.16"
"18/09/2024 14:00:00 - 18/09/2024 15:00:00","BZN|NO1","5.40","5.41","6.00","0.00"
"18/09/2024 15:00:00 - 18/09/2024 16:00:00","BZN|NO1","5.46","5.57","5.00","0.00"
"18/09/2024 16:00:00 - 18/09/2024 17:00:00","BZN|NO1","5.47","5.71","5.00","0.00"
"18/09/2024 17:00:00 - 18/09/2024 18:00:00","BZN|NO1","5.49","5.73","5.00","0.00"
"18/09/2024 18:00:00 - 18/09/2024 19:00:00","BZN|NO1","5.66","5.71","5.00","0.00"
"18/09/2024 19:00:00 - 18/09/2024 20:00:00","BZN|NO1","6.35","6.24","5.00","1.24"
"18/09/2024 20:00:00 - 18/09/2024 21:00:00","BZN|NO1","8.07","7.79","7.00","3.79"
"18/09/2024 21:00:00 - 18/09/2024 22:00:00","BZN|NO1","9.76","9.39","9.00","6.38"
"18/09/2024 22:00:00 - 18/09/2024 23:00:00","BZN|NO1","10.43","10.16","10.00","3.29"
"18/09/2024 23:00:00 - 19/09/2024 00:00:00","BZN|NO1","10.59","10.61","12.00","4.34"
"19/09/2024 00:00:00 - 19/09/2024 01:00:00","BZN|NO1","11.61","15.58","16.00","6.52"
"19/09/2024 01:00:00 - 19/09/2024 02:00:00","BZN|NO1","13.84","18.37","18.00","13.77"
"19/09/2024 02:00:00 - 19/09/2024 03:00:00","BZN|NO1","14.95","18.56","19.00","18.11"
"19/09/2024 03:00:00 - 19/09/2024 04:00:00","BZN|NO1","12.84","26.62","27.00","18.81"
"19/09/2024 04:00:00 - 19/09/2024 05:00:00","BZN|NO1","12.93","23.51","24.00","20.10"
"19/09/2024 05:00:00 - 19/09/2024 06:00:00","BZN|NO1","13.10","19.90","20.00","24.24"
"19/09/2024 06:00:00 - 19/09/2024 07:00:00","BZN|NO1","13.33","17.60","18.00","33.52"
"19/09/2024 07:00:00 - 19/09/2024 08:00:00","BZN|NO1","13.15","13.91","14.00","30.30"
"19/09/2024 08:00:00 - 19/09/2024 09:00:00","BZN|NO1","5.12","5.58","6.00","9.96"
"19/09/2024 09:00:00 - 19/09/2024 10:00:00","BZN|NO1","4.23","5.14","5.00","7.73"
"19/09/2024 10:00:00 - 19/09/2024 11:00:00","BZN|NO1","3.63","4.77","4.00","4.29"
"19/09/2024 11:00:00 - 19/09/2024 12:00:00","BZN|NO1","3.36","4.82","4.00","2.10"
"19/09/2024 12:00:00 - 19/09/2024 13:00:00","BZN|NO1","3.59","4.87","4.00","4.23"
"19/09/2024 13:00:00 - 19/09/2024 14:00:00","BZN|NO1","4.18","4.99","4.00","6.44"
"19/09/2024 14:00:00 - 19/09/2024 15:00:00","BZN|NO1","5.31","5.36","4.00","6.27"
"19/09/2024 15:00:00 - 19/09/2024 16:00:00","BZN|NO1","12.50","7.88","9.00","9.90"
"19/09/2024 16:00:00 - 19/09/2024 17:00:00","BZN|NO1","19.92","11.64","12.00","20.10"
"19/09/2024 17:00:00 - 19/09/2024 18:00:00","BZN|NO1","27.23","13.59","15.00","28.74"
"19/09/2024 18:00:00 - 19/09/2024 19:00:00","BZN|NO1","34.19","17.43","19.00","43.37"
"19/09/2024 19:00:00 - 19/09/2024 20:00:00","BZN|NO1","33.10","19.06","21.00","55.19"
"19/09/2024 20:00:00 - 19/09/2024 21:00:00","BZN|NO1","26.30","20.24","21.00","59.15"
"19/09/2024 21:00:00 - 19/09/2024 22:00:00","BZN|NO1","18.29","20.38","19.00","57.17"
"19/09/2024 22:00:00 - 19/09/2024 23:00:00","BZN|NO1","14.31","11.71","17.00","52.42"
"19/09/2024 23:00:00 - 20/09/2024 00:00:00","BZN|NO1","12.23","10.57","17.00","51.50"
"20/09/2024 00:00:00 - 20/09/2024 01:00:00","BZN|NO1","11.13","14.83","15.00","47.78"
"20/09/2024 01:00:00 - 20/09/2024 02:00:00","BZN|NO1","10.17","13.48","13.00","35.47"
"20/09/2024 02:00:00 - 20/09/2024 03:00:00","BZN|NO1","9.27","17.86","18.00","23.21"
"20/09/2024 03:00:00 - 20/09/2024 04:00:00","BZN|NO1","8.84","14.17","14.00","16.41"
"20/09/2024 04:00:00 - 20/09/2024 05:00:00","BZN|NO1","8.71","13.64","14.00","8.38"
"20/09/2024 05:00:00 - 20/09/2024 06:00:00","BZN|NO1","8.08","10.80","11.00","5.11"
"20/09/2024 06:00:00 - 20/09/2024 07:00:00","BZN|NO1","7.56","8.32","8.00","1.96"
"20/09/2024 07:00:00 - 20/09/2024 08:00:00","BZN|NO1","7.03","7.71","8.00","1.04"
"20/09/2024 08:00:00 - 20/09/2024 09:00:00","BZN|NO1","6.43","6.49","6.00","0.05"
"20/09/2024 09:00:00 - 20/09/2024 10:00:00","BZN|NO1","3.86","3.72","4.00","0.34"
"20/09/2024 10:00:00 - 20/09/2024 11:00:00","BZN|NO1","3.83","3.70","3.00","3.53"
"20/09/2024 11:00:00 - 20/09/2024 12:00:00","BZN|NO1","3.70","3.64","3.00","3.03"
"20/09/2024 12:00:00 - 20/09/2024 13:00:00","BZN|NO1","4.02","4.04","4.00","1.75"
"20/09/2024 13:00:00 - 20/09/2024 14:00:00","BZN|NO1","4.73","4.90","5.00","3.60"
"20/09/2024 14:00:00 - 20/09/2024 15:00:00","BZN|NO1","5.65","5.77","6.00","9.45"
"20/09/2024 15:00:00 - 20/09/2024 16:00:00","BZN|NO1","7.08","7.05","6.00","12.94"
"20/09/2024 16:00:00 - 20/09/2024 17:00:00","BZN|NO1","8.96","9.04","8.00","13.99"
"20/09/2024 17:00:00 - 20/09/2024 18:00:00","BZN|NO1","15.95","16.67","14.00","21.43"
"20/09/2024 18:00:00 - 20/09/2024 19:00:00","BZN|NO1","24.25","25.26","22.00","34.05"
"20/09/2024 19:00:00 - 20/09/2024 20:00:00","BZN|NO1","31.99","32.69","30.00","49.35"
"20/09/2024 20:00:00 - 20/09/2024 21:00:00","BZN|NO1","34.29","34.03","35.00","58.79"
"20/09/2024 21:00:00 - 20/09/2024 22:00:00","BZN|NO1","31.64","30.12","30.00","65.96"
"20/09/2024 22:00:00 - 20/09/2024 23:00:00","BZN|NO1","26.97","24.86","32.00","62.36"
"20/09/2024 23:00:00 - 21/09/2024 00:00:00","BZN|NO1","23.03","21.64","24.00","53.89"
"21/09/2024 00:00:00 - 21/09/2024 01:00:00","BZN|NO1","11.60","17.54","18.00","55.43"
"21/09/2024 01:00:00 - 21/09/2024 02:00:00","BZN|NO1","11.25","17.41","17.00","57.49"
"21/09/2024 02:00:00 - 21/09/2024 03:00:00","BZN|NO1","10.38","19.41","19.00","56.21"
"21/09/2024 03:00:00 - 21/09/2024 04:00:00","BZN|NO1","8.99","18.35","18.00","41.12"
"21/09/2024 04:00:00 - 21/09/2024 05:00:00","BZN|NO1","14.27","24.68","25.00","16.78"
"21/09/2024 05:00:00 - 21/09/2024 06:00:00","BZN|NO1","22.40","32.54","33.00","17.38"
"21/09/2024 06:00:00 - 21/09/2024 07:00:00","BZN|NO1","31.25","33.32","33.00","22.05"
"21/09/2024 07:00:00 - 21/09/2024 08:00:00","BZN|NO1","33.73","35.65","36.00","27.02"
"21/09/2024 08:00:00 - 21/09/2024 09:00:00","BZN|NO1","26.96","29.54","30.00","31.26"
"21/09/2024 09:00:00 - 21/09/2024 10:00:00","BZN|NO1","19.28","20.98","21.00","34.23"
"21/09/2024 10:00:00 - 21/09/2024 11:00:00","BZN|NO1","12.80","14.60","15.00","29.45"
"21/09/2024 11:00:00 - 21/09/2024 12:00:00","BZN|NO1","10.29","12.09","11.00","12.10"
"21/09/2024 12:00:00 - 21/09/2024 13:00:00","BZN|NO1","8.79","10.34","10.00","6.10"
"21/09/2024 13:00:00 - 21/09/2024 14:00:00","BZN|NO1","4.63","5.63","4.00","2.63"
"21/09/2024 14:00:00 - 21/09/2024 15:00:00","BZN|NO1","2.02","2.57","1.00","0.35"
"21/09/2024 15:00:00 - 21/09/2024 16:00:00","BZN|NO1","1.69","1.99","1.00","0.10"
"21/09/2024 16:00:00 - 21/09/2024 17:00:00","BZN|NO1","1.65","1.91","1.00","0.03"
"21/09/2024 17:00:00 - 21/09/2024 18:00:00","BZN|NO1","2.29","2.45","2.00","0.14"
"21/09/2024 18:00:00 - 21/09/2024 19:00:00","BZN|NO1","4.99","4.29","4.00","0.01"
"21/09/2024 19:00:00 - 21/09/2024 20:00:00","BZN|NO1","11.85","9.54","11.00","1.41"
"21/09/2024 20:00:00 - 21/09/2024 21:00:00","BZN|NO1","18.51","14.89","16.00","7.81"
"21/09/2024 21:00:00 - 21/09/2024 22:00:00","BZN|NO1","24.62","20.82","23.00","19.26"
"21/09/2024 22:00:00 - 21/09/2024 23:00:00","BZN|NO1","30.97","28.64","34.00","28.29"
"21/09/2024 23:00:00 - 22/09/2024 00:00:00","BZN|NO1","38.10","37.63","43.00","45.44"
"22/09/2024 00:00:00 - 22/09/2024 01:00:00","BZN|NO1","53.64","47.16","47.00","51.98"
"22/09/2024 01:00:00 - 22/09/2024 02:00:00","BZN|NO1","57.58","50.96","51.00","69.31"
"22/09/2024 02:00:00 - 22/09/2024 03:00:00","BZN|NO1","61.41","55.38","55.00","71.11"
"22/09/2024 03:00:00 - 22/09/2024 04:00:00","BZN|NO1","66.02","59.27","59.00","57.35"
"22/09/2024 04:00:00 - 22/09/2024 05:00:00","BZN|NO1","70.00","64.17","64.00","48.22"
"22/09/2024 05:00:00 - 22/09/2024 06:00:00","BZN|NO1","71.69","66.30","66.00","38.49"
"22/09/2024 06:00:00 - 22/09/2024 07:00:00","BZN|NO1","72.87","64.38","64.00","40.85"
"22/09/2024 07:00:00 - 22/09/2024 08:00:00","BZN|NO1","71.43","58.45","58.00","39.00"
"22/09/2024 08:00:00 - 22/09/2024 09:00:00","BZN|NO1","65.21","46.67","47.00","36.01"
"22/09/2024 09:00:00 - 22/09/2024 10:00:00","BZN|NO1","58.76","37.97","37.00","36.25"
"22/09/2024 10:00:00 - 22/09/2024 11:00:00","BZN|NO1","55.31","32.88","31.00","32.08"
"22/09/2024 11:00:00 - 22/09/2024 12:00:00","BZN|NO1","55.23","31.08","30.00","30.49"
"22/09/2024 12:00:00 - 22/09/2024 13:00:00","BZN|NO1","56.52","31.38","32.00","27.67"
"22/09/2024 13:00:00 - 22/09/2024 14:00:00","BZN|NO1","56.87","31.17","32.00","22.82"
"22/09/2024 14:00:00 - 22/09/2024 15:00:00","BZN|NO1","55.48","30.65","32.00","15.22"
"22/09/2024 15:00:00 - 22/09/2024 16:00:00","BZN|NO1","51.93","30.31","31.00","17.72"
"22/09/2024 16:00:00 - 22/09/2024 17:00:00","BZN|NO1","52.70","34.63","36.00","15.26"
"22/09/2024 17:00:00 - 22/09/2024 18:00:00","BZN|NO1","57.70","43.07","42.00","17.97"
"22/09/2024 18:00:00 - 22/09/2024 19:00:00","BZN|NO1","74.24","61.16","57.00","25.72"
"22/09/2024 19:00:00 - 22/09/2024 20:00:00","BZN|NO1","95.93","83.69","80.00","34.46"
"22/09/2024 20:00:00 - 22/09/2024 21:00:00","BZN|NO1","115.78","104.73","100.00","41.27"
"22/09/2024 21:00:00 - 22/09/2024 22:00:00","BZN|NO1","129.06","119.53","113.00","55.27"
"22/09/2024 22:00:00 - 22/09/2024 23:00:00","BZN|NO1","134.75","123.92","120.00","69.00"
"22/09/2024 23:00:00 - 23/09/2024 00:00:00","BZN|NO1","135.34","123.00","124.00","62.89"
"23/09/2024 00:00:00 - 23/09/2024 01:00:00","BZN|NO1","89.84","96.39","96.00","60.44"
"23/09/2024 01:00:00 - 23/09/2024 02:00:00","BZN|NO1","87.95","89.40","89.00","53.28"
"23/09/2024 02:00:00 - 23/09/2024 03:00:00","BZN|NO1","85.87","82.58","83.00","44.68"
"23/09/2024 03:00:00 - 23/09/2024 04:00:00","BZN|NO1","83.30","79.09","79.00","37.84"
"23/09/2024 04:00:00 - 23/09/2024 05:00:00","BZN|NO1","80.02","78.91","79.00","28.49"
"23/09/2024 05:00:00 - 23/09/2024 06:00:00","BZN|NO1","74.78","73.24","73.00","24.93"
"23/09/2024 06:00:00 - 23/09/2024 07:00:00","BZN|NO1","66.12","63.85","64.00","28.73"
"23/09/2024 07:00:00 - 23/09/2024 08:00:00","BZN|NO1","56.45","52.62","53.00","40.16"
"23/09/2024 08:00:00 - 23/09/2024 09:00:00","BZN|NO1","42.23","39.99","40.00","50.59"
"23/09/2024 09:00:00 - 23/09/2024 10:00:00","BZN|NO1","34.81","34.47","38.00","53.99"
"23/09/2024 10:00:00 - 23/09/2024 11:00:00","BZN|NO1","33.18","33.48","33.00","39.40"
"23/09/2024 11:00:00 - 23/09/2024 12:00:00","BZN|NO1","38.95","38.49","41.00","37.66"
"23/09/2024 12:00:00 - 23/09/2024 13:00:00","BZN|NO1","49.65","49.64","45.00","36.67"
"23/09/2024 13:00:00 - 23/09/2024 14:00:00","BZN|NO1","64.54","65.32","59.00","31.66"
"23/09/2024 14:00:00 - 23/09/2024 15:00:00","BZN|NO1","79.57","79.75","74.00","34.91"
"23/09/2024 15:00:00 - 23/09/2024 16:00:00","BZN|NO1","93.54","94.04","83.00","43.59"
"23/09/2024 16:00:00 - 23/09/2024 17:00:00","BZN|NO1","92.85","94.96","83.00","54.01"
"23/09/2024 17:00:00 - 23/09/2024 18:00:00","BZN|NO1","93.83","97.66","91.00","64.55"
"23/09/2024 18:00:00 - 23/09/2024 19:00:00","BZN|NO1","106.21","108.64","100.00","84.42"
"23/09/2024 19:00:00 - 23/09/2024 20:00:00","BZN|NO1","125.05","125.16","115.00","114.03"
"23/09/2024 20:00:00 - 23/09/2024 21:00:00","BZN|NO1","144.47","143.56","129.00","141.40"
"23/09/2024 21:00:00 - 23/09/2024 22:00:00","BZN|NO1","153.29","151.22","194.00","124.27"
"23/09/2024 22:00:00 - 23/09/2024 23:00:00","BZN|NO1","145.39","140.29","180.00","96.85"
"23/09/2024 23:00:00 - 24/09/2024 00:00:00","BZN|NO1","125.19","119.54","152.00","84.21"
"24/09/2024 00:00:00 - 24/09/2024 01:00:00","BZN|NO1","116.53","117.77","118.00","59.80"
"24/09/2024 01:00:00 - 24/09/2024 02:00:00","BZN|NO1","99.57","108.62","109.00","70.11"
"24/09/2024 02:00:00 - 24/09/2024 03:00:00","BZN|NO1","92.78","112.67","113.00","62.59"
"24/09/2024 03:00:00 - 24/09/2024 04:00:00","BZN|NO1","90.33","85.35","85.00","43.83"
"24/09/2024 04:00:00 - 24/09/2024 05:00:00","BZN|NO1","90.18","69.10","69.00","31.07"
"24/09/2024 05:00:00 - 24/09/2024 06:00:00","BZN|NO1","85.12","57.84","58.00","28.45"
"24/09/2024 06:00:00 - 24/09/2024 07:00:00","BZN|NO1","74.05","50.99","51.00","40.73"
"24/09/2024 07:00:00 - 24/09/2024 08:00:00","BZN|NO1","59.57","49.43","49.00","42.56"
"24/09/2024 08:00:00 - 24/09/2024 09:00:00","BZN|NO1","48.04","53.87","54.00","66.34"
"24/09/2024 09:00:00 - 24/09/2024 10:00:00","BZN|NO1","42.34","58.01","60.00","70.37"
"24/09/2024 10:00:00 - 24/09/2024 11:00:00","BZN|NO1","42.83","59.20","60.00","90.85"
"24/09/2024 11:00:00 - 24/09/2024 12:00:00","BZN|NO1","46.18","61.29","63.00","99.44"
"24/09/2024 12:00:00 - 24/09/2024 13:00:00","BZN|NO1","55.87","61.18","64.00","96.77"
"24/09/2024 13:00:00 - 24/09/2024 14:00:00","BZN|NO1","73.00","58.69","60.00","122.90"
"24/09/2024 14:00:00 - 24/09/2024 15:00:00","BZN|NO1","101.82","54.75","66.00","142.75"
"24/09/2024 15:00:00 - 24/09/2024 16:00:00","BZN|NO1","129.69","56.11","62.00","144.03"
"24/09/2024 16:00:00 - 24/09/2024 17:00:00","BZN|NO1","131.20","58.78","61.00","151.29"
"24/09/2024 17:00:00 - 24/09/2024 18:00:00","BZN|NO1","115.40","59.96","78.00","143.89"
"24/09/2024 18:00:00 - 24/09/2024 19:00:00","BZN|NO1","97.02","63.28","79.00","158.85"
"24/09/2024 19:00:00 - 24/09/2024 20:00:00","BZN|NO1","88.50","64.49","99.00","165.55"
"24/09/2024 20:00:00 - 24/09/2024 21:00:00","BZN|NO1","85.20","62.68","116.00","161.62"
"24/09/2024 21:00:00 - 24/09/2024 22:00:00","BZN|NO1","82.89","57.17","195.00","152.26"
"24/09/2024 22:00:00 - 24/09/2024 23:00:00","BZN|NO1","85.38","100.11","119.00","117.80"
"24/09/2024 23:00:00 - 25/09/2024 00:00:00","BZN|NO1","88.14","90.71","158.00","96.57"
"25/09/2024 00:00:00 - 25/09/2024 01:00:00","BZN|NO1","52.43","60.36","60.00","45.95"
"25/09/2024 01:00:00 - 25/09/2024 02:00:00","BZN|NO1","33.67","43.90","44.00","15.21"
"25/09/2024 02:00:00 - 25/09/2024 03:00:00","BZN|NO1","22.35","41.54","42.00","2.80"
"25/09/2024 03:00:00 - 25/09/2024 04:00:00","BZN|NO1","19.31","20.34","20.00","4.17"
"25/09/2024 04:00:00 - 25/09/2024 05:00:00","BZN|NO1","20.52","15.30","15.00","11.14"
